ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001573302-19-000002	SEC	TSX TRUST Co	TMX Equity Transfer Services Inc.	348540	N	416-607-7948	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001285911-19-000003	SEC	DREYFUS TRANSFER INC		482448	Y	212-922-7075	N	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001506388-19-000005	SEC	American Family Life Assurance Co of Columbus		360388	Y	706-323-3431	N	Y	N	Y	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001511164-19-000040	SEC	ISLAND CAPITAL MANAGEMENT LLC		278408	N	727-289-0010	N	N	N	Y	Other	LLC	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	N
0000896852-19-000010	SEC	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD.)	INVESCO CANADA LTD. (FORMERLY INVESCO TRIMARK LTD)	331819	Y	1-800-874-6275	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0000950123-19-002809	SEC	PRUDENTIAL MUTUAL FUND SERVICES LLC /TA	PRUDENTIAL MUTUAL FUND SERVICES LLC                     /TA	410019	N	973-367-2396	Y	Y	Y	N	Not Applicable		N	N	N	N	Y	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0001771339-19-000003	SEC	360 Sports, Inc.		362913	N	917-719-1360	N	Y	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	
0001448300-19-000004	SEC	Putnam Investor Services, Inc.	Putnam Investor Services Inc	338483	Y	617-292-1000	N	N	N	N	Corporation		Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	N	Y	N
0001451316-19-000002	SEC	Franklin Templeton Investment Services GmbH		339135	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0001432532-19-000002	SEC	Franklin Templeton Investments Poland sp. z.o.o.		335083	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0001432531-19-000007	SEC	Franklin Templeton International Services (India) Private LTD		335091	Y	916-463-4350	N	N	N	Y	Other	Private Limited Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0000353291-19-000003	SEC	FRANKLIN TEMPLETON INVESTOR SERVICES LLC /TA	FRANKLIN TEMPLETON INVESTOR SERVICES INC                /TA	404665	N	916-463-4350	Y	N	Y	N	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	Y	N	N
0001470814-19-000001	SEC	Great Lakes Fund Solutions, Inc	Marcal System Corp	341149	N	847-265-5000	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000862124-19-000002	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO INC /TA	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	8593865109	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001769408-19-000002	SEC	BlockAgent Inc.		362921	N	917-763-2030	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001073944-19-000002	SEC	UMB FUND SERVICES INC		852947	N	414-299-2000	Y	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N
0001144204-19-014146	SEC	BCC LP INC /TA		294405	N	617-624-8900	N	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001511164-19-000034	SEC	TRANSHARE Corp	TRANSHARE CORP	283895	N	303-662-1112	N	N	N	Y	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001432531-19-000004	SEC	Franklin Templeton International Services (India) Private LTD		335091	Y	916-463-4350	N	N	N	Y	Other	Private Limited Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0001199835-19-000007	SEC	Sedona Equity Registrar & Transfer, Inc		353565	N	602-368-8282	N	N	Y	N	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-19-002617	SEC	USAA TRANSFER AGENCY CO /TA/		332510	N	210-498-0226	N	N	Y	N	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N
0001465533-19-000001	SEC	Delaware Trust Co	CSC Trust Co of Delaware	340349	Y	302-636-5851	N	N	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001398344-19-004311	SEC	Ultimus Asset Services, LLC		500496	N	513-869-4300	N	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N
0001398344-19-004313	SEC	ULTIMUS FUND SOLUTIONS LLC                              /TA		510388	N	513-587-3400	N	N	N	Y	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N
0001253179-19-000007	SEC	GEMINI FUND SERVICES, LLC	GEMINI FUND SERVICES LLC	277186	N	402-896-7197	Y	N	Y	N	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	Y	N	N	N	N
0000950123-19-002538	SEC	WADDELL & REED SERVICES Co (dba WI Services Company)/TA	WADDELL & REED SERVICES CO                              /TA	407916	N	913-236-2000	N	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	Y	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
0001007444-19-000004	SEC	LPL Financial LLC /TA	LPL Financial CORP /TA	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	N	Y	N
0001667731-19-000019	SEC	Integral Transfer Agency USA, Inc.		346247	N	716-402-8539	Y	N	Y	N	Corporation		N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000817712-19-000007	SEC	THRIVENT FINANCIAL INVESTOR SERVICES INC /TA		473165	Y	612-844-4581	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	N
0001768378-19-000001	SEC	MacKenzie Capital Management, LP / TA		346288	N	925-631-9100	N	Y	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001146230-19-000001	SEC	Computershare Inc /TA	Computershare Shareholder Services Inc /TA	260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	Y	N	N
