ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001171520-14-000669	1	principalOfficeAddress	110 Greene Street Suite 403 New York NY 10012
0001020337-14-000004	2	otherBusinessLocation	710 9th St  Des Moines IA 50392
0001020337-14-000004	1	principalOfficeAddress	1100 Investment Blvd Ste 200 El Dorado Hills CA 95762
0001020337-14-000004	1	otherBusinessLocation	655 9th St  Des Moines IA 50392
0001049169-14-000008	1	principalOfficeAddress	1290 Broadway, Suite 1100  Denver CO 80203
0000862124-14-000018	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-14-000018	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-14-000018	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-14-000018	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-14-000018	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-14-000018	11	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-14-000018	12	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-14-000018	13	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-14-000018	14	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-14-000018	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-14-000018	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-14-000018	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-14-000018	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-14-000018	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-14-000018	2	mailingAddress	245 Summer Street Mail Zone Z2L Boston MA 02210
0000862124-14-000018	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001007444-14-000016	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121
0001018490-14-000036	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0001018490-14-000036	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-14-000037	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000788603-14-000006	1	principalOfficeAddress	330 W. 9th Street  Kansas City MO 64105
0000788603-14-000006	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000728889-14-001156	2	mailingAddress	P.O. Box 5143  Denver CO 80217-8143
0000728889-14-001156	1	otherBusinessLocation	12100 East Iliff Avenue Suite 300 Aurora CO 80014-1250
0000728889-14-001156	1	principalOfficeAddress	6803 South Tucson Way  Centennial CO 80112
0000728889-14-001155	1	principalOfficeAddress	6803 South Tucson Way  Centennial CO 80112
0000883757-14-000008	2	otherBusinessLocation	650 West Georgia Street Suite 2700 Vancouver A1 V6B 4N9
0000883757-14-000008	2	mailingAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-14-000008	1	principalOfficeAddress	200 University Avenue, Suite 300  Toronto A6 M5H 4H1
0000883757-14-000008	1	otherBusinessLocation	300-5th Avenue SW  Calgary A0 T2P 3C4
0000883757-14-000008	3	otherBusinessLocation	Tour de la Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0000769188-14-000006	1	principalOfficeAddress	100 Hancock Street  Quincy MA 02171
0000842657-14-000034	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0001398344-14-004874	1	principalOfficeAddress	235 W Galena Street  Milwaukee WI 53212
0000740583-14-000201	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636-1000
0001018490-14-000033	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0001018490-14-000032	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-14-000033	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-14-000033	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0001465533-14-000002	1	principalOfficeAddress	103 Foulk Road Suite 200 Wilmington DE 19803
0001465533-14-000002	2	mailingAddress	2711 Centerville Road Suite 400 Wilmington DE 19808
0001413398-14-000008	1	principalOfficeAddress	522 Fifth Avenue  New York NY 10036
0001559963-14-000004	1	principalOfficeAddress	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune K7 411013
0001354488-14-004443	1	principalOfficeAddress	2389 Elmwood Circle S.E.  Atlanta GA 30339
0001354488-14-004443	2	mailingAddress	Mountain Share Transfer, LLC P.O. Box 191767 Atlanta GA 31119
0000842657-14-000032	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-14-000032	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000868275-14-000004	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0001146230-14-000012	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-14-000012	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-14-000012	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-14-000012	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-14-000012	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-14-000012	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0000817712-14-000006	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000817712-14-000006	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0001007444-14-000014	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121
0001557183-14-000014	1	principalOfficeAddress	95 WELLS AVENUE SUITE 160 NEWTON MA 02459
0001557183-14-000014	1	otherBusinessLocation	2534 MADISON AVENUE  KANSAS CITY MO 64108
0001227021-14-000007	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001227021-14-000007	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-14-000007	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001227021-14-000007	3	otherBusinessLocation	For non-qualifying securities 2-8 Avenue Charles De Gaulle, B.P. 403 L-2014, Luxembourg N4 
0001227021-14-000007	2	otherBusinessLocation	For non-qualifying securities Styne House, Upper Hatch Street Dublin L2 
0001227021-14-000007	1	otherBusinessLocation	525 Washington Street Newport Tower Jersey City NJ 07310
0000950123-14-008282	1	otherBusinessLocation	51 Mercedes Way  Edgewood NY 11717
0000950123-14-008282	1	principalOfficeAddress	1717 Arch Street Suite 1300 Philadelphia PA 19103
0000950123-14-008282	2	otherBusinessLocation	2 Journal Square Plaza  Jersey City NJ 07306
0000950123-14-008282	3	otherBusinessLocation	400 North Brand Blvd. Suite 900 (9th floor) Glendale CA 91203
0000920493-14-000010	1	principalOfficeAddress	3113 Olu Street  Honolulu HI 96816
0001398344-14-004058	1	principalOfficeAddress	225 Pictoria Drive, Suite 450  Cincinnati OH 45246
0001492746-14-000004	1	principalOfficeAddress	1 Trans Am Plaza Drive Suite 400 Oakbrook Terrace IL 60181
0001492746-14-000004	1	otherBusinessLocation	BackOffice IT Solutions Pvt. Ltd. Plot No. 3 Bapuji Marg, Sehkaar Marg, Jaipur K7 302 001
0001146230-14-000010	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-14-000010	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-14-000010	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-14-000010	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-14-000010	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
