ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001171520-14-000669	otherControlFinance	1	CMBS Document Solutions LLC, Harvey Kesner, Manager	Together with Paradox Capital Partners, LLC, is owed and has provided working capital in excess of $100,000.
0001171520-14-000669	otherControlManagement	2	Michael Beeghley	Managing Member of Applied Economics, LLC
0001171520-14-000669	otherControlManagement	1	Applied Economics, LLC	Sole member of AE Investments, LLC
0001171520-14-000669	otherControlFinance	2	Paradox Capital Partners, LLC, Harvey Kesner, Manager	Together with CMBS Document Solutions LLC, is owed and has provided working capital in excess of $100,000.
0001049169-14-000008	otherControlManagement	1	ALPS Holdings, Inc., a DST Systems, Inc. company	ALPS Fund Services, Inc. is a wholly owned subsidiary of ALPS Holdings, Inc., a DST Systems, Inc. company
0001007444-14-000016	otherControlManagement	1	LPL Financial Holdings Inc.	Principal Stockholder of LPL Holdings, Inc.
0001018490-14-000037	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-14-000037	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0000883757-14-000008	otherControlFinance	1	Equity Financial Holdings Inc.	Equity Financial Trust Company (formerly Equity Transfer & Trust Company) is a wholly owned subsidiary of Equity Financial Holdings Inc. (formerly known as Grey Horse Corporation and before that as Grey Horse Capital Corporation).
0000883757-14-000008	otherControlManagement	1	Equity Financial Holdings Inc.	Equity Financial Trust Company, formerly Equity Transfer & Trust Company is a wholly owned subsidiary of Equity Financial Holdings Inc. (formerly known as Grey Horse Corporation and before that as Grey Horse Capital Corporation).
0000769188-14-000006	otherControlManagement	4	Sun Life Assurance Company of Canada--U.S. Operations Holdings, Inc.	Sun Life Financial (U.S.) Holdings, Inc. is a direct subsidiary of Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc.
0000769188-14-000006	otherControlManagement	6	Sun Life Financial Inc.	Sun Life Global Investments Inc. is a direct subsidiary of Sun Life Financial Inc., which is the ultimate parent of MFS Service Center, Inc.
0000769188-14-000006	otherControlManagement	1	Sun Life of Canada (U.S.) Financial Services Holdings, Inc.	MFS Service Center, Inc. is a direct subsidiary of Massachusetts Financial Services Company, which in turn is a direct subsidiary of Sun Life of Canada (U.S.) Financial Services Holdings, Inc.
0000769188-14-000006	otherControlManagement	2	Sun Life Financial (U.S.) Investments LLC	Sun Life of Canada (U.S.) Financial Services Holdings, Inc. is a direct subsidiary of Sun Life Financial (U.S.) Investments LLC.
0000769188-14-000006	otherControlManagement	3	Sun Life Financial (U.S.) Holdings, Inc.	Sun Life Financial (U.S.) Investments LLC is a direct subsidiary of Sun Life Financial (U.S.) Holdings, Inc.
0000769188-14-000006	otherControlManagement	5	Sun Life Global Investments Inc.	Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc. is a direct subsidiary of Sun Life Global Investments Inc.
0000842657-14-000034	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0000842657-14-000034	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0000740583-14-000201	otherControlManagement	5	Sammons Enterprises, Inc.	100% Stockholder of Consolidated Investment Services, Inc.
0000740583-14-000201	otherControlManagement	2	Guggenheim Capital, LLC	100% Interest in Guggenheim Partners, LLC
0000740583-14-000201	otherControlManagement	1	Gugenheim Partners, LLC	100% Interest in Guggenheim Knights of Security, LLC
