ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001718015-20-000004	2	otherBusinessLocation	702-67 Yonge St  TORONTO A6 M5E 1J8
0001718015-20-000004	1	principalOfficeAddress	323 - 409 Granville St  Vancouver A1 V6C 1T2
0001718015-20-000004	1	otherBusinessLocation	1230-500 5th ave SW  CALGARY A0 T2P 3C4
0001825597-20-000001	1	principalOfficeAddress	131 S Grandview Ave  Daytona Beach FL 32118
0001465533-20-000006	2	mailingAddress	251 Little Falls Drive  WILMINGTON DE 19808
0001465533-20-000006	1	principalOfficeAddress	4250 Lancaster Pike  Wilmington DE 19805
0001007444-20-000012	2	mailingAddress	1055 LPL Way  Fort Mill SC 29715-8101
0001007444-20-000012	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0001823412-20-000005	1	principalOfficeAddress	55 Roxbury Street Suite 192046  Roxbury MA 02119-9998
0001432531-20-000008	1	principalOfficeAddress	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0001432531-20-000008	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3355 Data Drive, 2ND FLOOR RANCHO CORDOVA CA 95670
0001458682-20-000002	1	principalOfficeAddress	16540 Pointe Village Dr, Ste 205  Lutz FL 33558
0000842657-20-000008	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000353291-20-000005	2	otherBusinessLocation	One Franklin Parkway  San Mateo CA 94403
0000353291-20-000005	1	principalOfficeAddress	3344 Quality Drive  Rancho Cordova CA 95670
0001432532-20-000006	1	principalOfficeAddress	Andersia Tower Plac Andersia 3, 14th Floor Poznan R9 61-894
0001451316-20-000011	1	principalOfficeAddress	Mainzer Landstrasse 16  D-60325 Frankfurt am Main 2M D-60325
0001451316-20-000011	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3344 QUALITY DRIVE, 3RD FL RANCHO CORDOVA CA 95670
0000353291-20-000005	1	otherBusinessLocation	100 Fountain Parkway  St. Petersburg FL 33716
0001432532-20-000006	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3344 Quality Drive, ATTN: GRC US RANCHO CORDOVA CA 95670
0001822070-20-000002	1	principalOfficeAddress	1521 N. Cooper Street Suite 400 Arlington TX 76011
0001822070-20-000002	1	otherBusinessLocation	1400 Sweet Home Road  Amherst NY 14228
0001821782-20-000002	1	principalOfficeAddress	5800 RIVER RD APT 326  NASHVILLE TN 37209
0001821222-20-000002	1	principalOfficeAddress	20907 NW 14TH PLACE UNIT 550 MIAMI GARDENS FL 33169
0001451217-20-000007	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001477932-20-005250	1	principalOfficeAddress	3150 Florence Rd, Bldg A, Suite 2  Powder Springs GA 30127
0001030030-20-000005	2	mailingAddress	P.O. Box 4365  Rocky Mount NC 27804
0001030030-20-000005	1	principalOfficeAddress	116 South Franklin Street  Rocky Mount NC 27804
0000817712-20-000010	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000817712-20-000010	2	mailingAddress	901 Marquette Avenue Suite 2500 MINNEAPOLIS MN 55402-3211
0001822306-20-000001	1	principalOfficeAddress	3724 Goodman Road West Suite 95  Horn Lake MS 38637-1351
0001202048-20-000012	1	principalOfficeAddress	2919 Allen Parkway  Houston TX 77019
0001288777-20-000004	1	principalOfficeAddress	100 University Ave 8th floor Toronto A6 M5J 2Y1
0001288777-20-000004	3	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288777-20-000004	1	otherBusinessLocation	1500 Robert-Bourassa Boulevard 7th Floor Montreal A8 H3A 3S8
0001288777-20-000004	2	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288763-20-000017	1	principalOfficeAddress	100 University Avenue 8th floor Toronto A6 M5J 2Y1
0001288763-20-000017	1	otherBusinessLocation	1500 Robert-Bourassa Boulevard 7th Floor Montreal A8 H3A 3S8
0001288763-20-000017	3	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288763-20-000017	2	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001432531-20-000007	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3355 Data Drive, 2ND FLOOR RANCHO CORDOVA CA 95670
0001432531-20-000007	1	principalOfficeAddress	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0001214659-20-007341	1	principalOfficeAddress	3900 S. Hualapai Way Suite 135 LAS VEGAS NV 89147
0001214659-20-007341	2	mailingAddress	11035 Lavender Hill Drive Ste 160-606 Las Vegas NV 89135
0000842657-20-000007	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001419454-20-000007	2	otherBusinessLocation	8th & 9th Flr Neville, TRIL Infopark Ltd Rajiv Gandhi Salai (OMR), Taramani Chennai K7 600113
0001419454-20-000007	2	mailingAddress	245 Summer Street Mail Zone V1B  Attn: TA Compliance Boston MA 02210
0001419454-20-000007	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-20-000007	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001133702-20-000011	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-20-000011	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001133702-20-000011	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-20-000011	2	mailingAddress	245 Summer Street Mail Zone V1B  Attn: TA Compliance Boston MA 02210
0001133702-20-000011	5	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0001133702-20-000011	1	principalOfficeAddress	499 Washington Blvd  Jersey City NJ 07310
0001133702-20-000011	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-20-000012	12	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0000862124-20-000012	11	otherBusinessLocation	5401 Watson Drive SE  Albuquerque NM 87106
0000862124-20-000012	10	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
