ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001465533-20-000006	otherControlManagement	1	Corporation Service Company	Sole Shareholder of Delaware Trust Company
0001007444-20-000012	otherControlManagement	1	LPL Financial Holdings Inc.	Sole stockholder of LPL Holdings, Inc.
0001432531-20-000008	otherControlManagement	1	Franklin Templeton Capital Holdings Private Limited	100% Ownership of Franklin Templeton Holding Limited
0001432531-20-000008	otherControlManagement	2	Templeton International, Inc.	100% Ownership of Franklin Templeton Capital Holdings Private Limited
0001432531-20-000008	otherControlManagement	3	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001432531-20-000008	otherControlManagement	4	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001458682-20-000002	otherControlFinance	4	Regina Diane Kennedy and David Kennedy	REMOVED. Became a member of LLC per Operating Agreement effective 3/1/10. Regina Diane Kennedy and David Kennedy are deceased and all membership units originally owned by them were transferred to Kara Kennedy effective 2/4/17.
0001458682-20-000002	otherControlFinance	1	Robert Kennedy	Member of LLC per Operating Agreement effective 3/1/10.
0001458682-20-000002	otherControlFinance	3	Ruth Makofske	REMOVED. Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 12/8/11.
0001458682-20-000002	otherControlFinance	2	Pelle Ojasu	REMOVED. Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 9/13/17.
0001432532-20-000006	otherControlManagement	3	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001432532-20-000006	otherControlManagement	2	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001432532-20-000006	otherControlManagement	1	Templeton International, Inc.	100% Ownership of Franklin Templeton Luxembourg S.A.
0001451316-20-000011	otherControlManagement	2	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001451316-20-000011	otherControlManagement	3	Franklin Resources, Inc.	100% Owner of Templeton Worldwide, Inc.
0001451316-20-000011	otherControlManagement	1	Templeton International, Inc.	100% Ownership of Franklin Templeton Luxembourg S.A.
0000353291-20-000005	otherControlManagement	1	Franklin Resources, Inc.	100% ownership of Templeton Worldwide, Inc.
0001030030-20-000005	otherControlManagement	1	Frank P. Meadows, III	Chairman and 53% owner of The Nottingham Company, Inc. Mr. Meadows was granted consent to acquire up to 80% of the outstanding equity in Nottingham Shareholder Services, LLC on July 2, 2013 pursuant to Release No. 69918.
0000817712-20-000010	otherControlManagement	1	Thrivent Financial for Lutherans	TFL is the parent company of Thrivent Financial Holdings, Inc.
