ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001018490-12-000014	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000950123-12-012146	1	otherBusinessLocation	Letterkenny Office Park, Windyhall Letterkenny Donnegal L2 00000
0000950123-12-012146	1	principalOfficeAddress	100 Mulberry Street Gateway Center Three - 10th Floor Newark NJ 07102
0000027048-12-000006	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-12-000006	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-12-000006	6	otherBusinessLocation	4900 Main  Kansas City MO 64112
0000027048-12-000006	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-12-000006	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000027048-12-000006	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-12-000006	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-12-000006	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0001283467-12-000003	2	otherBusinessLocation	Suite 710 - 130 King St West PO Box 34 Toronto A6 M5X 1A9
0001283467-12-000003	1	principalOfficeAddress	Suite 310 - 606 4th Street S.W.  Calgary A0 T2P 1T1
0001283467-12-000003	1	otherBusinessLocation	600 - 750 Cambie Street  Vancouver A1 V6B 0A2
0001557249-12-000008	1	principalOfficeAddress	800 W. Fifth Ave Suite 201A Naperville IL 60563
0001146230-12-000008	6	otherBusinessLocation	199 Water St. 26th Floor  New York NY 10038-3650
0001146230-12-000008	4	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-12-000008	3	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-12-000008	2	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-12-000008	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-12-000008	1	otherBusinessLocation	525 Washington Boulevard  Jersey City NJ 07310
0001146230-12-000008	5	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001419454-12-000010	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/24, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-12-000010	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-12-000010	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-12-000010	2	mailingAddress	82 Devonshire Street OGU - Attn: Transfer Agent Compliance Boston MA 02109
0000871693-12-000005	1	principalOfficeAddress	8915 S. 700 E. SUITE 102 SANDY UT 84070
0001049169-12-000004	1	principalOfficeAddress	1290 Broadway, Suite 1100  Denver CO 80203
0000810704-12-000006	1	principalOfficeAddress	3100 Breckinridge Boulevard  Duluth GA 30099
0001380486-12-000007	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001380486-12-000007	1	principalOfficeAddress	1005 N ameritrade Place  Bellevue NE 68005
0001380486-12-000007	2	mailingAddress	4211 South 102nd Street  Omaha NE 68127
0001169743-12-000167	1	principalOfficeAddress	2225 Washington Boulevard Suite 300 Ogden UT 84401
0000944496-12-000009	1	principalOfficeAddress	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0000944496-12-000009	1	otherBusinessLocation	BNY Mellon Client Service Center 500 Ross Street Pittsburgh PA 15262
0001007444-12-000005	1	principalOfficeAddress	9785 Towne Centre Drive  San Diego CA 92121
0001419454-12-000008	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001419454-12-000008	1	principalOfficeAddress	82 Devonshire Street  Boston MA 02109
0001419454-12-000008	13	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0001419454-12-000008	2	mailingAddress	82 Devonshire Street OGU - Attn: Transfer Agent Compliance Boston MA 02109-3614
0001419454-12-000008	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0001419454-12-000008	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0001419454-12-000008	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0001419454-12-000008	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0001419454-12-000008	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0001419454-12-000008	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0001419454-12-000008	16	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001419454-12-000008	15	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0001419454-12-000008	14	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
