ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001007444-07-000010	otherControlManagement	6	TPG Genpar IV, L.P.	General Partner of TPG Partners IV, L.P.
0001007444-07-000010	otherControlManagement	5	TPG Advisors IV, Inc.	General Partner of TPG Genpar IV, L.P.
0001007444-07-000010	otherControlManagement	8	David Bonderman	Stockholder of TPG Advisors IV, Inc.
0001007444-07-000010	otherControlManagement	9	James G. Coulter	Stockholder of TPG Advisors IV, Inc.
0001007444-07-000010	otherControlManagement	7	William S. Price, III	Stockholder of TPG Advisors IV, Inc.
0001007444-07-000010	otherControlManagement	4	TPG Partners IV, L.P.	Stockholder of LPL Investment Holdings, Inc.
0001007444-07-000010	otherControlManagement	3	Hellman & Friedman Investors V, LLC	General Partner of Hellman & Friedman Capital Partners V, L.P.
0001007444-07-000010	otherControlManagement	2	Hellman & Friedman Capital Partners V, L.P.	Stockholder of LPL Investment Holdings, Inc.
0001007444-07-000010	otherControlManagement	1	LPL Investment Holdings, Inc.	Principal Stockholder of LPL Holdings, Inc.
0001170078-07-000013	otherControlManagement	2	Janus Capital Management LLC	Parent of Janus Services LLC
0001170078-07-000013	otherControlManagement	1	Janus Capital Group Inc.	Parent of Janus Capital Management LLC
0001039876-07-000026	otherControlManagement	1	Morgan Stanley	Morgan Stanley Trust is a fully owned subsidiary of Morgan Stanley.
0001170078-07-000012	otherControlManagement	1	Janus Capital Group Inc.	Parent of Janus Capital Management LLC
0001170078-07-000012	otherControlManagement	2	Janus Capital Management LLC	Parent of Janus Services LLC
0001139578-07-000010	otherControlManagement	1	Robeco US Holding Inc.	Holding company of Harbor Capital Advisors, Inc.
0001139578-07-000010	otherControlManagement	4	Cooperative Centrale Raiffeissen Boerenleen Bank B.A. (Rabobank Nederland)	Indirect owner of applicant.
0001139578-07-000010	otherControlManagement	3	Robeco Groep N.V.	Indirect owner of applicant.
0001139578-07-000010	otherControlManagement	2	Robeco International Holding B.V.	Holding company of Robeco US Holding Inc.; indirect owner of applicant.
0000944496-07-000011	otherControlFinance	1	Mellon Investor Services Holdings LLC	100% Owner
0000944496-07-000011	otherControlManagement	1	The Bank of New York Mellon Corporation	100% Indirect Owner
0001410382-07-000001	otherControlFinance	1	The RLJ Companies	Largest single investor
0001410382-07-000001	otherControlManagement	1	Robert L Johnson	Chairman of the Board of Directors and investor
0001410382-07-000001	otherControlManagement	2	W. James Tozer	Board Member and investor
0001410382-07-000001	otherControlManagement	3	Richard Field	Board Member and investor
0001410382-07-000001	otherControlManagement	4	Scott Fitzgerald	Board Member and investor
0001410382-07-000001	otherControlManagement	5	Raju Shah	Board Member and investor
0000944496-07-000007	otherControlFinance	1	Mellon Investor Services Holdings LLC	100% Owner
0000944496-07-000007	otherControlManagement	1	The Bank of New York Mellon Corporation	100% Indirect Owner
0001007444-07-000008	otherControlManagement	3	Hellman & Friedman Investors V, LLC	General Partner of Hellman & Friedman Capital Partners V, L.P.
0001007444-07-000008	otherControlManagement	4	TPG Partners IV, L.P.	Stockholder of LPL Investment Holdings, Inc.
0001007444-07-000008	otherControlManagement	5	TPG Advisors IV, Inc.	General Partner of TPG Genpar IV, L.P.
0001007444-07-000008	otherControlManagement	6	TPG Genpar IV, L.P.	General Partner of TPG Partners IV, L.P.
