ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001319791-07-000021	SEC	Syntel Sourcing Private Limited		299925	N	912240470109	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001413453-07-000001	SEC	Progressive Transfer Corop		334144	N	619-847-4020	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001380486-07-000006	SEC	TD AMERITRADE Clearing, Inc.	Ameritrade, Inc.	200060	Y	402-970-5281	N	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0000088525-07-000488	SEC	Security Investors, LLC	6th Avenue Investment Management Company, LLC	746495	N	785-438-3000	N	Y	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0000005076-07-000006	SEC	American Funds Service Company		403444	Y	714-671-7000	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N
0001007444-07-000010	SEC	Linsco/Private Ledger Corp.		008698	N	858-450-9606	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	N	N	N	Y	N	N	N	Y	Y	N
0001104659-07-070209	SEC	Reserve Management Corporation		511543	N	1 800 637 1700	N	Y	N	N	Corporation		N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-07-070207	SEC	Reserve Municipal Money Market Trust		029611	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-07-070206	SEC	Reserve New York Municipal Money-Market Trust	Reserve New York Tax-Exempt Trust	408096	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-07-070204	SEC	Reserve Municipal Money-Market Trust II	Reserve Tax-Exempt Trust	408088	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-07-070201	SEC	Reserve Short-Term Investment Trust		305847	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001104659-07-070197	SEC	Reserve Fund		053314	N	1 800 637 1700	N	Y	N	N	Other	Trust	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001170078-07-000013	SEC	Janus Services LLC		265660	N	303-333-3863	N	Y	Y	N	Other	LLC	Y	N	N	N	N	N	Y	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0001039876-07-000026	SEC	Morgan Stanley Trust		762559	N	201-830-6136	Y	N	Y	Y	Corporation		Y	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	N	Y	N	N	N	Y	N	Y	N	Y	N	N
0000920493-07-000016	SEC	Lee Financial Recordkeeping, Inc.		845982	Y	808.988.8088	N	Y	N	N	Not Applicable																									
0000920493-07-000013	SEC	Lee Financial Recordkeeping, Inc.		845982	Y	808.988.8088	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001144204-07-048496	SEC	Matrix Capital Group, Inc.		843482	Y	215-830-8990 ext 101	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000949738-07-000007	SEC	Quantitative Investment Advisors, Inc./TA		820381	N	781-259-1144	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001170078-07-000012	SEC	Janus Services LLC		265660	N	303-333-3863	N	Y	Y	N	Other	LLC	Y	N	N	N	N	N	Y	N	N	N	Y	Y	N	Y	N	N	N	N	N	N	N	N	N	N
0001139578-07-000010	SEC	Harbor Services Group, Inc.		082644	Y	(312) 443-4400	N	Y	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N
0000735016-07-000007	SEC	SCANA Corporation		452193	N	803-217-9668	Y	Y	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001146230-07-000019	SEC	Computershare Inc.		260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001285911-07-000014	SEC	Dreyfus Transfer, Inc.		482448	Y	212-922-6840	Y	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0000944496-07-000011	SEC	MELLON INVESTOR SERVICES LLC		956664	N	201-680-4000	Y	N	N	Y	Other	Limited Liability Company	Y	Y	N	N	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0001277690-08-000008	SEC	CIBC Mellon Trust Company		283580	N	416-643-5000	Y	N	Y	N	Corporation		N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	N	Y	Y	N	N	Y	N	N	Y	N	N	N
0000817712-07-000016	SEC	Thrivent Financial Investor Services, Inc.		473165	N	920-628-3615	N	Y	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001410382-07-000001	SEC	Rollover Systems, Inc		334235	N	704-248-5845	N	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000944496-07-000007	SEC	MELLON INVESTOR SERVICES LLC		956664	N	201-680-4000	Y	N	N	Y	Other	Limited Liability Company	Y	Y	N	N	Y	N	Y	Y	N	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0000909567-07-001098	SEC	AIM Funds Management Inc./Gestion de Fonds AIM Inc., doing business as INVESCO Enterprise Services / Services Entreprise INVESCO	AIM Funds Management Inc./Gestion de Fonds AIM Inc., doing business as AMVESCAP Enterprise Services / Services Entreprise AMVESCAP	331819	Y	1-800-874-6275	N	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	N	N	N	N	N	N	N	Y	N	N
0001007444-07-000008	SEC	Linsco/Private Ledger Corp.		008698	N	858-450-9606	N	N	N	N	Corporation		Y	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	N	N	N	Y	N	N	N	N	Y	N
0001202046-07-000002	SEC	Travelers Rest Resort, Inc.		272229	N	352-588-2013	N	Y	N	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000772037-07-000010	SEC	Columbia Management Services, Inc.		027748	Y	(617) 772-3348	Y	N	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	Y	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0001409842-07-000001	SEC	Acupay System LLC		332637	N	212-422-1222	N	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950137-07-012415	SEC	RiverSource Service Corporation		754721	N	(612) 671-6915	Y	Y	Y	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	Y	N	Y	Y	N	N	N	Y	N	N
0001285911-07-000011	SEC	Dreyfus Transfer, Inc.		482448	Y	212-922-6840	Y	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	N	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001408996-07-000003	SEC	QUICKSILVER STOCK TRANSFER, LLC		334193	Y	7023600652	Y	N	N	N	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001385752-07-000011	SEC	Manhattan Transfer Registrar Company		432708	N	631-928-7655	N	N	N	N	Partnership		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
