ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000721748-12-000034	1	principalOfficeAddress	4045 South Spencer Street Suite 403 Las Vegas NV 89119
0001277690-12-000012	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-12-000012	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-12-000012	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001277690-12-000012	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-12-000012	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001562770-12-000004	2	mailingAddress	100 Pearl Street Floor 9  Hartford CT 06103
0001562770-12-000004	1	principalOfficeAddress	c/o Virtus Partners Inc 101 Munson Street Suite 104 Greenfield MA 01301
0000862124-12-000014	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-12-000014	16	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-12-000014	15	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0000862124-12-000014	14	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-12-000014	13	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-12-000014	12	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-12-000014	11	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-12-000014	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-12-000014	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-12-000014	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-12-000014	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-12-000014	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-12-000014	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-12-000014	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-12-000014	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-12-000014	2	mailingAddress	82 Devonshire Street OGU - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000862124-12-000014	1	principalOfficeAddress	82 Devonshire Street  Boston MA 02109
0000862124-12-000014	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001285911-12-000021	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0001285911-12-000021	2	mailingAddress	200 Park Avenue  New York NY 10166
0001419454-12-000012	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-12-000012	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/24, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-12-000012	2	mailingAddress	82 Devonshire Street OGU - Attn: Transfer Agent Compliance Boston MA 02109
0001419454-12-000012	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001133702-12-000012	1	principalOfficeAddress	499 Washington BLVD  Jersey City, NJ X1 07310
0001133702-12-000012	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-12-000012	2	mailingAddress	82 Devonshire Street Attention: FI Compliance Boston MA 02109
0001133702-12-000012	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001133702-12-000012	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-12-000012	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001458682-12-000007	1	principalOfficeAddress	16540 Pointe Village Drive, Suite 206  Lutz FL 33558
0001146230-12-000020	1	otherBusinessLocation	525 Washington Boulevard  Jersey City NJ 07310
0001146230-12-000020	2	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-12-000020	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-12-000020	3	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-12-000020	5	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
