ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001227021-15-000005	SEC	Brown Brothers Harriman & Co.		269159	N	617.742.1818	Y	N	N	N	Partnership		N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000817712-15-000009	SEC	Thrivent Financial Investor Services Inc.		473165	Y	612-844-6803	N	Y	Y	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0000889231-15-000009	SEC	Reich & Tang Services, Inc.		032847	N	212-830-5200	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N
0000005076-15-000001	SEC	American Funds Service Company /TA		403444	Y	949-975-5000	Y	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-15-004121	SEC	Transamerica Fund Services, Inc.		410654	N	720-482-1500	N	Y	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	N	Y	Y	N
0001323210-15-000009	SEC	GTI Corporate Transfer Agents LLC		304477	N		N	N	N	N	Partnership		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001144204-15-018558	SEC	American National Stock Transfer, LLC		003480	N	212-415-6500	Y	Y	Y	N	Corporation		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-15-004104	SEC	DUPREE & COMPANY, INC.		408237	Y	859-254-7741	N	Y	N	N	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-15-004091	SEC	Prudential Mutual Fund Services LLC		410019	N	973-367-2396	Y	Y	Y	N	Not Applicable		N	N	N	N	Y	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	N	N	N	N
0001352156-15-000003	SEC	Sentinel Administrative Services, Inc.		422469	N	802-229-7402	N	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
0000735286-15-000004	SEC	The Vanguard Group, Inc.		385385	Y	610-669-1000	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0001432531-15-000002	SEC	Franklin Templeton International Services (India) Private Limited		335091	Y	916-463-4350	N	N	N	Y	Other	Private Limited Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0000788603-15-000003	SEC	National Financial Data Services, Inc.		209809	N	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000783398-15-000003	SEC	Pioneer Investment Management Shareholder Services		407577	N	617-422-4333	Y	Y	Y	N	Not Applicable		N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001018490-15-000006	SEC	DB Services Americas, Inc.		955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001419454-15-000002	SEC	Fidelity Business Services India Private Limited		334318	Y	(617) 392-1364	Y	N	N	Y	Corporation		Y	Y	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000862124-15-000002	SEC	Fidelity Investments Institutional Operations Company, Inc.		428219	Y	(617) 392-1364	Y	N	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001133702-15-000002	SEC	National Financial Services LLC		061671	Y	(617) 392-1364	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0000842657-15-000006	SEC	DeAWM Service Company	DWS Investments Service Company	417949	Y	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	N	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001347211-15-000004	SEC	Bay City Transfer Agency & Registrar Inc.		319228	N	989-891-9720	N	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001285911-15-000004	SEC	Dreyfus Transfer, Inc.		482448	Y	212-922-6840	N	N	Y	N	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001380486-15-000007	SEC	TD Ameritrade Clearing, Inc		200060	Y	201-369-8804	Y	Y	N	N	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	Y	N	Y	Y	N	N	Y	N	N	N	N	N	N
0000027048-15-000001	SEC	DST Systems, Inc.		401588	Y	816-435-1000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001062993-15-001197	SEC	CST Investor Services Inc.	Canadian Stock Transfer Company Inc.	343616	N	416-682-3800	Y	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001634881-15-000001	SEC	East Main Stock Transfer, Inc.		351924	N	631-210-5475	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000849542-15-000002	SEC	BNY Mellon Investment Servicing (US) Inc.		418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001559963-15-000001	SEC	BNY Mellon International Operations (India) Private Limited		347971	N	412-236-6365	N	N	N	Y	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0000868275-15-000002	SEC	SATURNA CAPITAL CORPORATION		432922	N	(360) 734-9900	N	N	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N
0000920888-15-000002	SEC	Andesa Services, Inc.		470047	N	610-821-8980	N	Y	N	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-15-003557	SEC	Waddell & Reed Services Company (dba WI Services Company)		407916	N	913-236-2000	N	N	N	N	Corporation		N	N	N	N	N	N	N	Y	N	N	Y	Y	N	Y	Y	N	N	Y	N	N	N	N	Y	N
