ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001319791-07-000021	corporationPartnership	1	STATE STREET INTERNATIONAL HOLDING	01-FEB-2005	Controlling entity	NA	true		
0001319791-07-000021	corporationPartnership	2	SYNTEL,INC.	01-FEB-2005	Controlling entity	NA	true		
0001319791-07-000021	corporationPartnership	3	Bharat Nanalal Desai	04-FEB-2004	Director	NA	false		
0001319791-07-000021	corporationPartnership	4	Keshav Rama Murugesh	05-APR-2004	Director	NA	false		
0001319791-07-000021	corporationPartnership	5	Daniel Michael Moore	01-FEB-2005	Director	NA	false		
0001319791-07-000021	corporationPartnership	6	Raghunath Sitaram Ramdas	05-APR-2004	Director	NA	false		
0001319791-07-000021	corporationPartnership	13	State Street Syntel Services (Mauritius) Limited	02-JAN-2005	Shareholder	E	true		
0001319791-07-000021	corporationPartnership	8	Robert Kaplan	01-FEB-2005	Director	NA	false		
0001319791-07-000021	corporationPartnership	9	David Patrick Keohane	02-JAN-2005	Director	NA	false		
0001319791-07-000021	corporationPartnership	10	James Charles Caccivio	02-JAN-2005	Director	NA	false		
0001319791-07-000021	corporationPartnership	11	Stephen Clifford Hooley	02-JAN-2005	Director	NA	false		
0001319791-07-000021	corporationPartnership	12	Virginia Marie Meany	25-JUL-2007	Director	NA	false		
0001319791-07-000021	corporationPartnership	7	Wendy Ann Watson	01-FEB-2005	Director	NA	false		
0001413453-07-000001	corporationPartnership	1	Steven K. Kaonis	19-JUL-2007	President	E	true		
0001380486-07-000006	corporationPartnership	8	Woodward, Steven Howard	01-APR-2006	VP,SROP/CROP,Managing Director Clearing	NA	true		
0001380486-07-000006	corporationPartnership	9	Yates, William Thomas	01-APR-2006	VP & Managing Dir, Brokerage Ops Finance	NA	true		
0001380486-07-000006	corporationPartnership	10	DeWald, Terrance Shawn	01-APR-2004	Chief Compliance Officer	NA	true		01-JAN-2007
0001380486-07-000006	corporationPartnership	11	TDAMERITRADE ONLINE HOLDINGS CORP.	01-APR-2006	Owner	E	false		
0001380486-07-000006	corporationPartnership	12	Langner, Caroline	30-MAY-2007	Chief Compliance Officer	NA	true		
0001380486-07-000006	corporationPartnership	13	Janis Campanella	27-AUG-2007	Secretary	NA	true		
0001380486-07-000006	corporationPartnership	7	MacDonald, John Ranald	01-JUN-2006	Director	NA	true		18-APR-2007
0001380486-07-000006	corporationPartnership	2	Chochon, Michael Douglas	01-SEP-2005	Treasurer	NA	true		
0001380486-07-000006	corporationPartnership	3	Engel, Bryce Bradley	01-APR-2006	President	NA	true		
0001380486-07-000006	corporationPartnership	4	Gerber, William Joseph	01-APR-2006	Chief Financial Officer/FINOP/Director	NA	true		
0001380486-07-000006	corporationPartnership	5	Henoch, Lisa Jean	01-JAN-2007	Chief Compliance Officer	NA	true		30-MAY-2007
