ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000088525-10-000729	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0001144204-10-051707	1	principalOfficeAddress	320 Bay Street, P.O. Box 1 Attn: Pierre Tellis Toronto A6 M5H 4A6
0001144204-10-051707	1	otherBusinessLocation	320 Bay Street (3rd Floor)  Toronto A6 M5H 4A6
0001144204-10-051707	6	otherBusinessLocation	1660 Hollis Street, Centennial Building (Suite 406, 4th Floor) Halifax A5 B3J 1V7
0001144204-10-051707	5	otherBusinessLocation	1066 West Hastings (16th Floor) Vancouver  A1 V6E 3X1
0001144204-10-051707	4	otherBusinessLocation	2001 University Street (Suite 1600)  Montreal A8 H3A 2A6
0001144204-10-051707	3	otherBusinessLocation	600 The Dome Tower 333-7th Avenue S.W. (6th Floor) Calgary A0 T2P 2Z1
0001144204-10-051707	2	otherBusinessLocation	199 Bay Street Commerce Court West (B2 - Level) Toronto A6 M5L 1G9
0001140370-10-000004	1	principalOfficeAddress	671 Oak Grove Avenue Suite C Menlo Park CA 94025
0000088525-10-000723	1	principalOfficeAddress	9601 Blackwell Road Suite 500 Rockville MD 20805
0001501488-10-000005	2	mailingAddress	3760 Sixes Road Suite 126-253 Canton GA 30114
0001501488-10-000005	1	principalOfficeAddress	3007 Woodbridge Lance  Canton GA 30114
0000088525-10-000721	1	otherBusinessLocation	9601 BLACKWELL ROAD SUITE 500 ROCKVILLE MD 20850
0000088525-10-000721	1	principalOfficeAddress	ONE SECURITY BENEFIT PLACE  TOPEKA KS 66636
0001018490-10-000034	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000027048-10-000006	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-10-000006	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-10-000006	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-10-000006	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-10-000006	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-10-000006	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-10-000006	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000027048-10-000006	6	otherBusinessLocation	4900 Main  Kansas City MO 64112
0000862124-10-000013	8	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-10-000013	9	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-10-000013	7	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-10-000013	6	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-10-000013	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-10-000013	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-10-000013	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-10-000013	5	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-10-000013	10	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-10-000013	11	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-10-000013	12	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-10-000013	13	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-10-000013	14	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-10-000013	15	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-10-000013	16	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0000862124-10-000013	17	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0000862124-10-000013	18	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-10-000013	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-10-000013	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
0000862124-10-000013	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000810704-10-000013	1	otherBusinessLocation	100 Citibank Drive  San Antonio TX 78245
0000810704-10-000013	1	principalOfficeAddress	3100 Breckinridge Boulevard  Duluth GA 30099
0001018490-10-000032	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000817712-10-000015	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000817712-10-000015	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0000950123-10-087296	1	principalOfficeAddress	One Front St. #925  San Francisco CA 94111
0000842657-10-000021	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-10-000021	2	mailingAddress	280 Park Avenue 6th Floor , West Building New York NY 10017
0000810417-10-000016	1	principalOfficeAddress	700 Maryville Center  St. Louis MO 63141
0000810417-10-000016	2	mailingAddress	12555 Manchester Road  St. Louis MO 63131
0001413398-10-000015	1	principalOfficeAddress	Harborside Financial Center Plaza II, 3rd Floor Jersey City NJ 07311
0001413398-10-000015	2	mailingAddress	Harborside Financial Center Plaza II, 2nd Floor Jersey City NJ 07311
0001501141-10-000001	1	principalOfficeAddress	201 Center Road, Suite Two  Venice FL 34285
0001419454-10-000010	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-10-000010	3	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/124, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-10-000010	2	otherBusinessLocation	No 45, North Phase, Thiru Vi-Ka Industrial Estate Chennai K7 600 097
0001419454-10-000010	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109
0001419454-10-000010	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001018490-10-000029	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0001035449-10-000636	1	principalOfficeAddress	2960 North Meridian Street Suite 300 Indianapolis IN 46208
0000810704-10-000009	1	otherBusinessLocation	100 Citibank Drive  San Antonio TX 78245
0000810704-10-000009	1	principalOfficeAddress	3100 Breckinridge Boulevard  Duluth GA 30099
0001283467-10-000004	2	otherBusinessLocation	Suite 1800 - 130 King St West Box 34 Toronto A6 M5X 1A9
0001283467-10-000004	1	principalOfficeAddress	Suite 310 - 606 4th Street S.W.  Calgary A0 T2P 1T1
0001283467-10-000004	1	otherBusinessLocation	600 - 750 Cambie Street  Vancouver A1 V6B 0A2
0001018490-10-000027	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0001096906-10-001133	1	principalOfficeAddress	1981 Murray Holladay Rd., Suite 200 P.O. Box 17561 Salt Lake City UT 84117
0001096906-10-001132	1	principalOfficeAddress	1981 Murray Holladay Rd., Suite 100 P.O. Box 17136 Salt Lake City UT 84117
0001277690-10-000007	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001277690-10-000007	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-10-000007	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-10-000007	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-10-000007	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0000849542-10-000006	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-10-000006	3	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-10-000006	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000849542-10-000006	2	otherBusinessLocation	100 Freight Street  Pawtucket RI 02860
0001466955-10-000012	1	principalOfficeAddress	16 Maiden Lane Suite 300 San Francisco CA 94108
0000842657-10-000019	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-10-000019	2	mailingAddress	280 Park Avenue 6th Floor , West Building New York NY 10017
0001323210-10-000003	1	principalOfficeAddress	331 S 104Th Street Suite 213 Louisville CO 80027
0000810417-10-000012	1	principalOfficeAddress	700 Maryville Center  St. Louis MO 63141
0000810417-10-000012	2	mailingAddress	12555 Manchester Road  St. Louis MO 63131
0000027048-10-000005	6	otherBusinessLocation	4900 Main  Kansas City MO 64112
0000027048-10-000005	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-10-000005	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-10-000005	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-10-000005	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-10-000005	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-10-000005	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-10-000005	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000773568-10-000004	1	principalOfficeAddress	5400 UNIVERSITY AVENUE  WEST DES MOINES IA 50266 5997
0000275143-10-000006	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-10-000006	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-10-000006	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-10-000006	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0001140361-10-030945	1	principalOfficeAddress	290 Woodcliff Drive  Fairport NY 14450
0000944496-10-000011	1	otherBusinessLocation	Mellon Client Service Center 500 Ross Street Pittsburgh PA 15262
0000944496-10-000011	1	principalOfficeAddress	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001486544-10-000005	1	principalOfficeAddress	1233 Howard St Suite 2F San Francisco CA 94103
0001283467-10-000003	2	otherBusinessLocation	Suite 1800 - 130 King St West Box 34 Toronto A6 M5X 1A9
0001283467-10-000003	1	principalOfficeAddress	Suite 310 - 606 4th Street S.W.  Calgary A0 T2P 1T1
0001283467-10-000003	1	otherBusinessLocation	600 - 750 Cambie Street  Vancouver A1 V6B 0A2
0000862124-10-000010	17	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0000862124-10-000010	10	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-10-000010	15	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-10-000010	14	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-10-000010	13	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-10-000010	12	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-10-000010	11	otherBusinessLocation	2501 South Highway 121 Building 1 Lewisville TX 75067
0000862124-10-000010	16	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-10-000010	9	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-10-000010	8	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-10-000010	7	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-10-000010	6	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-10-000010	5	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-10-000010	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-10-000010	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-10-000010	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-10-000010	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000862124-10-000010	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
0000862124-10-000010	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-10-000010	18	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0001018490-10-000025	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0000842657-10-000016	2	mailingAddress	280 Park Avenue 6th Floor , West Building New York NY 10017
0000842657-10-000016	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001359599-10-000005	1	principalOfficeAddress	18 Boulevard Royal  Luxembourg N4 L- 2449
0001413398-10-000012	2	mailingAddress	Harborside Financial Center Plaza II, 2nd Floor Jersey City NJ 07311
0001413398-10-000012	1	principalOfficeAddress	Harborside Financial Center Plaza II, 3rd Floor Jersey City NJ 07311
0000737074-10-000010	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001018490-10-000023	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0001213900-10-002825	1	principalOfficeAddress	523 SIXTH STREET  ANNAPOLIS MD 21403
0001213900-10-002825	1	otherBusinessLocation	55 91ST STREET  BROOKLYN NY 11209
0001204459-10-001624	1	otherBusinessLocation	920, 120 Adelaide Street West  Toronto A6 M5H 1T1
0001204459-10-001624	2	otherBusinessLocation	1003 - 750 West Pender St.  Vancouver A1 V6C 2T8
0001204459-10-001624	1	principalOfficeAddress	2300, 125 - 9TH Avenue SE  Calgary A0 T2G 0P6
