ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000849542-18-000007	corporationPartnership	15	Nicole Fouron	19-OCT-2018	Managing Director	NA			
0000849542-18-000007	corporationPartnership	14	Timothy LiVolsi	07-FEB-2018	Managing Director	NA			
0000849542-18-000007	corporationPartnership	2	Stephen F. Conlin	01-DEC-1999	Managing Director	NA	true		
0000849542-18-000007	corporationPartnership	3	BNY Mellon US Services Holdings LLC f/k/a BNYM GIS Funding	01-JUL-2010	Parent entity	E	true		
0000849542-18-000007	corporationPartnership	4	The Bank of New York Mellon	01-JUL-2010	Owner of parent entity	E	true		
0000849542-18-000007	corporationPartnership	5	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-18-000007	corporationPartnership	6	Joseph G. Bawiec	31-MAR-2009	Managing Director & CFO	NA	true		
0000849542-18-000007	corporationPartnership	7	Stephen P. Farlese	11-OCT-2013	Managing Director	NA	true		
0000849542-18-000007	corporationPartnership	8	Robert F. Mathisen, Jr.	16-JUN-2011	Managing Director	NA	true		19-OCT-2018
0000849542-18-000007	corporationPartnership	9	Calvin G. Holmquist	01-JUN-2014	President & Board Chairman	NA	true		
0000849542-18-000007	corporationPartnership	10	Brian Weber	29-SEP-2017	Compliance Officer	NA			
0000849542-18-000007	corporationPartnership	11	David Cullmann	29-SEP-2017	Managing Director	NA	true		
0000849542-18-000007	corporationPartnership	12	Christine Gill	29-SEP-2017	Managing Director	NA	true		
0000849542-18-000007	corporationPartnership	13	Matthew A. Wells	29-SEP-2017	Managing Director	NA	true		
0000849542-18-000007	corporationPartnership	1	Michael DeNofrio	01-DEC-1999	Board Director, Managing Director	NA	true		
0001667731-18-000294	corporationPartnership	2	James Stuart Adams	05-DEC-2012	Director	NA	true		
0001667731-18-000294	corporationPartnership	1	BIZTOOLS NETWORK INC.	15-DEC-2012	Corporation	E	false		
0000027048-18-000007	corporationPartnership	8	Michael Sleightholme	16-APR-2018	President	NA	true		
0000027048-18-000007	corporationPartnership	7	Patrick Pedonti	16-APR-2018	Executive VP, Treasurer, Director	NA	true		
0000027048-18-000007	corporationPartnership	6	Normand A. Boulanger	16-APR-2018	Director	NA	true		
0000027048-18-000007	corporationPartnership	1	SS&C Technologies Holdings, Inc.	16-APR-2018	Direct Owner	E	true		
0000027048-18-000007	corporationPartnership	4	Craig Hollis	16-APR-2018	Head of Compliance	NA	true		
0000027048-18-000007	corporationPartnership	3	Adam Girard	16-APR-2018	Tax Officer	NA	true		
0000027048-18-000007	corporationPartnership	2	Joseph L. Frank	16-APR-2018	Executive Vice President, Secretary CLO	NA	true		
0000027048-18-000007	corporationPartnership	5	William C. Stone	16-APR-2018	Director	NA	true		
0001654954-18-013836	corporationPartnership	1	Cynthia Ahearn	20-OCT-2018	Passive Shareholder	C			
0001654954-18-013836	corporationPartnership	2	Roland Nezaj, CPA	27-SEP-2018	CFO, Corporate Secretary, Board Member	NA	true		
0001654954-18-013836	corporationPartnership	4	Desiree Carlo	20-OCT-2018	President, Board Member	D	true		
0001654954-18-013836	corporationPartnership	3	Dean Hough, Esq.	08-FEB-2018	Vice-President, Board Member	NA	true		
0000735286-18-000009	corporationPartnership	6	Francis Joseph Loughrey	01-OCT-2009	Director	NA	true		
0000735286-18-000009	corporationPartnership	5	Emerson Ulysses Fullwood	01-JAN-2008	Director	NA	true		
0000735286-18-000009	corporationPartnership	4	Andrew Francois Perold	31-DEC-2004	Director	NA	true		
0000735286-18-000009	corporationPartnership	3	JoAnn Heffernan Heisen	30-JUL-1998	Director	NA	true		
0000735286-18-000009	corporationPartnership	2	Amy NMN Gutmann	30-JUN-2006	Director	NA	true		
0000735286-18-000009	corporationPartnership	1	Rajiv Lochman Gupta	31-DEC-2001	Director	NA	true		31-DEC-2017
0000735286-18-000009	corporationPartnership	27	Joseph Patrick Brennan	27-SEP-2018	Chief Risk Officer	NA	true		
0000735286-18-000009	corporationPartnership	7	Michael Thomas Rollings	06-JUN-2006	Managing Director	NA	true		
0000735286-18-000009	corporationPartnership	8	Mark NMN Loughridge	22-MAR-2012	Director	NA	true		
0000735286-18-000009	corporationPartnership	9	Scott Charles Malpass	22-MAR-2012	Director	NA	true		
0000735286-18-000009	corporationPartnership	10	Peter Frederick Volanakis	01-DEC-2008	Director	NA	true		
0000735286-18-000009	corporationPartnership	11	Mortimer Joseph Buckley	31-JAN-2003	Chief Executive Officer, Director	NA	true		
0000735286-18-000009	corporationPartnership	12	Frederick William McNabb, III	31-AUG-2008	Board Chairman	NA	true		
0000735286-18-000009	corporationPartnership	13	Glenn William Reed	21-MAY-2008	Managing Director	NA	true		31-JUL-2017
