ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000751448-07-000005	1	principalOfficeAddress	101 Montgomery Street  San Francisco CA 94104
0001255745-07-000002	1	principalOfficeAddress	100 2nd Ave S, Ste 104N  St. Petersburg FL 33701
0000911282-07-000004	1	principalOfficeAddress	2401 Kerner Blvd  San Rafael CA 94901
0000889231-07-000016	1	principalOfficeAddress	600 Fifth Avenue  New York NY 10020
0000939057-07-000111	1	principalOfficeAddress	238 Richland Ave., NW  Aiken SC 29801
0000939057-07-000111	2	mailingAddress	P.O. Box 810  Aiken SC 29802
0001179706-07-000056	1	principalOfficeAddress	5400 Legacy Drive  Plano TX 75024
0000823576-07-000008	1	principalOfficeAddress	1415 28th Street Suite 200 West Des Moines IA 50266
0000735046-07-000005	2	mailingAddress	P.O. Box 98511  Las Vegas NV 89193-8511
0000735046-07-000005	1	principalOfficeAddress	5241 Spring Mountain Road  Las Vegas NV 89150
0001169232-07-001634	1	otherBusinessLocation	c/o BFDS 30 Dan Road Canton MA 02021-2809
0001169232-07-001634	1	principalOfficeAddress	734 Ameriprise Financial Center  Minneapolis MN 55474
0001273515-07-000074	1	principalOfficeAddress	4201 Massachusetts Ave NW 8037C  Washington DC 20016
0000869154-07-000002	2	mailingAddress	P.O. Box 82535  Lincoln NE 68501
0001083545-07-000004	1	principalOfficeAddress	1370 Pittsford Mendon Road  Mendon NY 14506
0001169743-07-000006	1	principalOfficeAddress	2425 Lincoln Avenue  Ogden UT 84401
0000896852-07-000009	1	otherBusinessLocation	4350 S. Monaco ST.  Denver CO 80237
0000896852-07-000009	1	principalOfficeAddress	11 Greenway Plaza, Ste 100  Houston TX 77046
0000896852-07-000009	2	mailingAddress	P.O. Box 4739  Houston TX 77210-4739
0000731191-07-000007	1	principalOfficeAddress	1726 Montreal Circle  Tucker GA 30084
0000008345-07-000005	1	principalOfficeAddress	4455 South 700 East Suite 200 Salt Lake City UT 84107-3076
0000799182-07-000004	1	principalOfficeAddress	Three First National Plaza 70 W. Madison Street Chicago IL 60602-4260
0001144204-07-017198	1	principalOfficeAddress	4400 MacArthur Blvd. NW Suite 301 Washington DC 20007
0001049169-07-000007	1	principalOfficeAddress	1625 Broadway Suite 2200 Denver CO 80202
0001214659-07-000750	1	principalOfficeAddress	201 Wilshire Blvd  Santa Monica CA 90401
0001139578-07-000003	1	principalOfficeAddress	One SeaGate 14th Floor Toledo OH 43604-1572
0001104659-07-026506	1	principalOfficeAddress	1111 West Jefferson  Boise ID 83728
0001104659-07-026506	2	mailingAddress	P.O. Box 50  Boise ID 83728
0001382515-07-000004	1	principalOfficeAddress	1431 Powhatan Street  Alexandria VA 22314-1343
0000868275-07-000004	1	principalOfficeAddress	1300 North State Street  Bellingham WA 98225
0000826074-07-000004	1	principalOfficeAddress	23251 Mulholland Drive  Woodland Hills CA 91364
0001031296-07-000087	1	principalOfficeAddress	76 South Main Street  Akron OH 44308
0000769810-07-000004	1	principalOfficeAddress	One Freedom Valley Drive  Oaks PA 19456
0000938152-07-000007	1	principalOfficeAddress	6084 SOUTH 900 EAST, STE 101  SALT LAKE CITY UT 84121
0001315653-07-000006	1	principalOfficeAddress	400 Atrium Drive  Somerset NJ 08873
0001339630-07-000004	1	principalOfficeAddress	800 Nicollet Mall  Minneapolis MN 55402
0000920493-07-000011	1	principalOfficeAddress	2756 Woodlawn Drive Suite #6-201 Honolulu HI 96822
0000920493-07-000011	2	mailingAddress	503 Blackbird Drive  Hockessin DE 19707
0001253179-07-000009	1	otherBusinessLocation	450 Wireless Blvd  Hauppauge NY 11788
0001253179-07-000009	1	principalOfficeAddress	4020 SOUTH 147TH STREET SUITE 2  OMAHA NE 68137
0001118414-07-000005	1	principalOfficeAddress	500 shentel way  edinburg VA 22824
0001118414-07-000005	2	mailingAddress	po box 459  edinburg VA 22824
0001258897-07-000053	1	otherBusinessLocation	100 Park Avenue  New York NY 10017
0001258897-07-000053	1	principalOfficeAddress	600 Sable Oaks Drive  South Portland ME 04106
0000915794-07-000003	1	principalOfficeAddress	101 Munson St.  Greenfield MA 01301 9684
0000915794-07-000003	2	mailingAddress	Compliance Department One American Row Hartford CT 06103 2801
0000915794-07-000004	1	principalOfficeAddress	101 Munson St.  Greenfield MA 01301 9684
0000915794-07-000004	2	mailingAddress	Compliance Department One American Row Hartford CT 06103 2801
0000906355-07-000008	1	principalOfficeAddress	25531 Commercentre Dr. Suite 120 Lake Forest CA 92630
0000769188-07-000008	1	otherBusinessLocation	Desert Canyon Corporate Campus 2411 West Peoria Avenue Phoenix AZ 85029
0000769188-07-000008	1	principalOfficeAddress	500 Boylston Street  Boston MA 02116
0001264640-07-000003	1	principalOfficeAddress	2151 Salvio Street, Suite 325  Concord CA 94520
