ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001255745-07-000002	soleProprietorship	1	Kara Kennedy	01-FEB-2005	Director of Operations			Management, Director	
0000911282-07-000004	corporationPartnership	5	Andrew Constantin	01-AUG-1993	12.13% shareholder,Phoenix American Inc.	NA	true		
0000911282-07-000004	corporationPartnership	6	Gus Constantin	01-AUG-1993	President/Director	NA	true		
0000911282-07-000004	corporationPartnership	7	Lisa Olsen	01-JAN-1998	Secretary & General Counsel	NA	false		
0000911282-07-000004	corporationPartnership	4	The Gus & Mary Jane Constantin 1978 Living Trust	01-AUG-1993	87.87% shareholder,Phoenix American Inc.	NA	true		
0000911282-07-000004	corporationPartnership	3	Phoenix American Incorporated	01-AUG-1993	Shareholder	E	true		
0000911282-07-000004	corporationPartnership	2	Andrew Gregson	01-JAN-2006	CFO	NA	false		
0000911282-07-000004	corporationPartnership	1	Gary Martinez	01-JAN-2006	Vice President	NA	false		
0000889231-07-000016	corporationPartnership	11	Natixis	17-NOV-2006	Shareholder of IXIS AM Group	E	true		
0000889231-07-000016	corporationPartnership	19	Reich & Tang Asset Managment, LLC ('RTAM, LLC')	31-MAR-2006	Parent Company of Applicant	E	true		
0000889231-07-000016	corporationPartnership	18	IXIS Asset Managment US Group, L.P. ('IXIS AM USG')	01-AUG-1994	Shareholder of RTAM, LLC	E	true		
0000889231-07-000016	corporationPartnership	17	IXIS Asset Management US LLC ('IXIS AM US LLC')	01-OCT-2000	General Partner of IXIS AM USG	NA	true		
0000889231-07-000016	corporationPartnership	16	IXIS Asset Managment US Corporation ('IXIS AM US Corp')	01-OCT-2000	Member of IXIS AM US LLC	E	true		
0000889231-07-000016	corporationPartnership	15	IXIS Asset Managment US Corporation ('IXIS AM US Corp')	01-OCT-2000	Limited Partner of IXIS AM USG	E	true		
0000889231-07-000016	corporationPartnership	14	IXIS Asset Management Group	14-SEP-2006	Shareholder of IXIS AM US Corp.	E	true		
0000889231-07-000016	corporationPartnership	13	IXIS Asset Management Participations 1 ('IXIS AMP1')	01-JUN-2005	Shareholder of IXIS AM US Corp	E	true		
0000889231-07-000016	corporationPartnership	12	IXIS Asset Management Group ('IXIS AM Group')	17-DEC-2004	Shareholder of IXIS AMP1	E	true		
0000889231-07-000016	corporationPartnership	10	Banque Federale des Banques Populaires	17-NOV-2006	Shareholder of Natixis	C	true		
0000889231-07-000016	corporationPartnership	9	Caisse Nationale des Caisses d'Epargne ('CNCE')	17-NOV-2006	Shareholder of Natixis	C	true		
0000889231-07-000016	corporationPartnership	8	CDC Holding Finance	01-JAN-2002	Shareholder of CNCE	C	true		29-JAN-2007
0000889231-07-000016	corporationPartnership	7	Caisse des Depots et Consignations ('CDC')	01-JAN-2002	Shareholder of CDC Holding Finance	E	true		29-JAN-2007
0000889231-07-000016	corporationPartnership	6	Jeffrey Dunbar Plunkett	04-SEP-2004	Director	NA	true		01-MAR-2007
0000889231-07-000016	corporationPartnership	5	Richard DeSanctis	01-DEC-1997	EVP & CFO	NA	true		
0000889231-07-000016	corporationPartnership	4	Richard I. Weiner	01-DEC-1997	Vice President	NA	true		31-DEC-2006
0000889231-07-000016	corporationPartnership	3	Steven W. Duff	01-DEC-1997	Director	NA	true		
0000889231-07-000016	corporationPartnership	2	Richard E. Smith III	01-DEC-1997	President	NA	true		
0000889231-07-000016	corporationPartnership	1	G. Neal Ryland	01-DEC-1997	Director	NA	true		
0001179706-07-000056	soleProprietorship	1	Ronald P. Vargo	11-OCT-2005	Treasurer and President			0	
0000823576-07-000008	corporationPartnership	3	Stanberry Thomas Edwin	01-JUL-2006	Director, Chairman	NA	false		
0000823576-07-000008	corporationPartnership	6	Mitchell Amy Marie	01-OCT-2006	Secretary	NA	false		
0000823576-07-000008	corporationPartnership	7	Lorenzen Jeffrey David	01-MAY-2005	President, CIO, Director	NA	false		
0000823576-07-000008	corporationPartnership	8	Lichtenberger Vera B.	01-SEP-2004	CCO	NA	false		
0000823576-07-000008	corporationPartnership	4	Gulling Douglas Ray	01-JUL-2006	Director, Treasurer	NA	false		
0000823576-07-000008	corporationPartnership	5	Winterbottom Brad Lee	01-JUL-2006	Director	NA	false		
0000823576-07-000008	corporationPartnership	2	Eltjes Scott Dean	01-JUL-2006	CEO Director	NA	false		
0000823576-07-000008	corporationPartnership	1	West Bancorporation	30-DEC-2005	Owner	E	true		
0001169232-07-001634	corporationPartnership	6	Christopher O. Petersen	17-MAR-2006	Vice President	NA	true		
0001169232-07-001634	corporationPartnership	5	Joseph Krekelberg	17-MAR-2006	Vice President and Chief Finance Officer	NA	true		
0001169232-07-001634	corporationPartnership	9	Jennifer D. Lammers	19-DEC-2006	Chief Compliance Officer	NA	true		
0001169232-07-001634	corporationPartnership	7	Scott R. Plummer	17-MAR-2006	Vice President and Chief Legal Officer	NA	true		
0001169232-07-001634	corporationPartnership	3	Richard N. Bush	07-JUL-2005	Senior Vice President-Corporate Tax	NA	true		
0001169232-07-001634	corporationPartnership	4	Amy K. Johnson	04-AUG-2006	Director	NA	true		21-FEB-2007
0001169232-07-001634	corporationPartnership	1	Ameriprise Financial, Inc.	07-JUL-2005	Shareholder	E	true		
0001169232-07-001634	corporationPartnership	10	Patrick T. Bannigan	21-FEB-2007	Director	NA	true		
0001169232-07-001634	corporationPartnership	2	Joseph Krekelberg	01-APR-2006	Director	NA	true		
0001169232-07-001634	corporationPartnership	8	Lyn Kephart-Strong	05-JAN-2007	Director and President	NA	true		
0001273515-07-000074	soleProprietorship	1	Thomas Kirchner	01-OCT-2002	Managing Member,Chief Compliance Officer			Officer	
0000920493-07-000011	corporationPartnership	6	Lee Financial Group Inc.	04-MAR-1994	Parent Corporation	E	false		
0001253179-07-000009	soleProprietorship	1	Michael Miola	10-APR-2003	Director/Indirect Owner			Directs affairs of company	
0001253179-07-000009	soleProprietorship	2	W. Patrick Clarke	10-APR-2003	Director/Indirect Owner			Directs affairs of company	
0001253179-07-000009	soleProprietorship	3	Larie Lydick	10-APR-2003	Senior Vice President			Directs affairs of company	
0001253179-07-000009	soleProprietorship	4	Emile Molineaux	01-FEB-2005	Secretary/General Counsel			Provides legal oversight of company	
0001253179-07-000009	soleProprietorship	5	Andrew Rogers	01-MAR-2006	President/Director			Direct affairs of company	
0001253179-07-000009	soleProprietorship	6	Brian Nielsen	10-APR-2003	Assistant Secretary			Provides legal oversight	
0001253179-07-000009	soleProprietorship	7	Northstar Financial Services Group, LLC	10-APR-2003	Owner			Parent company of registrant	
0000915794-07-000003	corporationPartnership	1	Phoenix Investment Partners LTD	31-DEC-1998	Shareholder	E	true		
0000915794-07-000003	corporationPartnership	2	Frank Waltman	31-DEC-2006	President	NA	true		
0000915794-07-000003	corporationPartnership	3	Heidi Griswold	30-JUN-2004	Vice President Mutual Fund Services	NA	true		
0000915794-07-000003	corporationPartnership	4	Glenn Pease	31-MAY-2003	Vice President Corporate Finance	NA	true		
0000915794-07-000003	corporationPartnership	5	David Martin	31-JAN-2004	Vice President, Chief Compliance Officer	NA	true		
0000915794-07-000003	corporationPartnership	6	Daniel Geraci	31-MAY-2003	Chairman and President	NA	true		31-DEC-2006
0000915794-07-000004	corporationPartnership	1	Phoenix Investment Partners LTD	31-DEC-1998	Shareholder	E	true		
0000915794-07-000004	corporationPartnership	2	Frank Waltman	31-DEC-2006	President	NA	true		
0000915794-07-000004	corporationPartnership	3	Heidi Griswold	30-JUN-2004	Vice President Mutual Fund Services	NA	true		
0000915794-07-000004	corporationPartnership	4	Glenn Pease	31-MAY-2003	Vice President Corporate Finance	NA	true		
0000915794-07-000004	corporationPartnership	5	David Martin	31-JAN-2004	Vice President, Chief Compliance Officer	NA	true		
0000915794-07-000004	corporationPartnership	6	Daniel Geraci	31-MAY-2003	Chairman and President	NA	true		31-DEC-2006
0000769188-07-000008	corporationPartnership	1	Robert J. Manning	06-FEB-2004	Director and Chairman of the Board	NA	true		
0000769188-07-000008	corporationPartnership	2	Maureen A. Leary-Jago	01-JAN-2005	Director and President	NA	true		
0000769188-07-000008	corporationPartnership	3	Paul T. Kirwan	09-AUG-2004	Treasurer	NA	true		
0000769188-07-000008	corporationPartnership	4	Mark N. Polebaum	01-FEB-2006	Secretary and Chief Legal Officer	NA	true		
0000769188-07-000008	corporationPartnership	5	Massachusetts Financial Services Company	03-MAY-1985	Corporate Parent	E	true		
0001144204-07-015900	corporationPartnership	1	Robert J. Wagner	13-SEP-2006	President	NA	false		
0000049824-07-000003	corporationPartnership	1	Robert G Pearson	01-AUG-1990	President & CEO	E	true		
0000049824-07-000003	corporationPartnership	2	Kimberlee A Koskiewicz	06-MAR-2007	Corporate Secretary	NA	true		
0000049824-07-000003	corporationPartnership	3	Veronica F Gall	06-MAR-2007	Assistant Corporate Secretary	NA	true		
0001169743-07-000006	corporationPartnership	1	Jeffrey Don Clark	01-JUN-1986	CEO/ Director	D	true		
0001169743-07-000006	corporationPartnership	2	Bonnie Jean Clark	01-JUN-1986	Secretary/ Director	D	false		
0000731191-07-000007	corporationPartnership	1	Red Carpet Inns International, Inc.	01-JUL-2004	Corporation	E	true		
0000731191-07-000007	corporationPartnership	2	Tim David Blalock	01-JUL-2004	CEO & President	NA	true		
0000008345-07-000005	corporationPartnership	1	Jerry R. Rowley	28-MAR-2007	President	E	true		
0001144204-07-017198	corporationPartnership	1	Jerome Kinney	01-JUN-1999	President, CCO	NA	true		
0001049169-07-000007	corporationPartnership	1	Edmund J. Burke	01-NOV-1991	President and Director	NA	true		
0001049169-07-000007	corporationPartnership	2	Jeremy O. May	01-JUN-1995	Managing Director?Operations	NA	true		
0001049169-07-000007	corporationPartnership	3	Thomas A. Carter	10-OCT-1994	Managing Director - Sales	NA	true		
0001049169-07-000007	corporationPartnership	4	Tan? T. Tyler	15-SEP-2004	Chief Legal Officer, Secretary	NA	true		
0001049169-07-000007	corporationPartnership	5	Robert Szydlowski	18-AUG-1989	Chief Technology Officer	NA	true		
0001049169-07-000007	corporationPartnership	6	Diana M. Adams	18-JAN-2000	Vice President, Controller, Treasurer	NA	true		
0001049169-07-000007	corporationPartnership	7	Bradley J. Swenson	19-MAY-2004	Chief Compliance Officer	NA	true		
0001214659-07-000750	corporationPartnership	1	Anthony Valinoti	01-OCT-2000	President/CEO	E	true		
0001139578-07-000003	corporationPartnership	1	David G. Van Hooser	02-APR-2001	Director	NA	true		
0001139578-07-000003	corporationPartnership	2	Constance L. Souders	02-APR-2001	Director and President	NA	true		
0001139578-07-000003	corporationPartnership	3	Charles F. McCain	01-DEC-2004	Chief Compliance Officer	NA	true		
0001139578-07-000003	corporationPartnership	4	Mark W. Karchner	01-JUL-2005	Chief Financial Officer	NA	true		
0001139578-07-000003	corporationPartnership	5	Harbor Capital Advisors, Inc.	02-APR-2001	Sole Shareholder	E	true		
0001139578-07-000003	corporationPartnership	6	Berneda C. Hiatt	02-APR-2001	Vice President	NA	false		
0001382515-07-000004	corporationPartnership	1	Anthony J. Pignatello	04-JAN-2007	President	C	true		
0001382515-07-000004	corporationPartnership	2	J. Michael Brennan	04-JAN-2007	Vice President	C	false		
