ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000817712-15-000013	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000817712-15-000013	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0001007444-15-000013	1	principalOfficeAddress	4828 Parkway Plaza Blvd.  Charlotte NC 28217
0000868275-15-000008	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0001007444-15-000012	1	principalOfficeAddress	4828 Parkway Plaza Blvd.  Charlotte NC 28217
0000868275-15-000007	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0001035449-15-000006	1	principalOfficeAddress	2960 North Meridian Street Suite 300 Indianapolis IN 46208
0001133796-15-000064	1	otherBusinessLocation	6201 15th Avenue  Brooklyn NY 11219
0001133796-15-000064	1	principalOfficeAddress	4747 N. 7th Street Suite 170 Phoenix AZ 85014
0000950123-15-006905	2	otherBusinessLocation	10 Memorial Boulevard 10th Floor Providence RI 02903
0000950123-15-006905	2	mailingAddress	10 Memorial Boulevard 10th Floor Providence RI 02903
0000950123-15-006905	1	otherBusinessLocation	707 2nd Ave. S.  Minneapolis MN 55402
0000950123-15-006905	1	principalOfficeAddress	225 Franklin Street 25th Floor Boston MA 02110
0000913181-15-000004	1	principalOfficeAddress	805 King Farm Blvd. Suite 600 Rockville MD 20850
0000913181-15-000003	1	principalOfficeAddress	805 King Farm Blvd. Suite 600 Rockville MD 20850
0001644526-15-000001	1	principalOfficeAddress	220 CEDAR ST  PETAL MS 39465
0001352156-15-000007	1	principalOfficeAddress	One National Life Drive  Montpelier VT 05604
0000842657-15-000014	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-15-000014	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0001018490-15-000014	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000896852-15-000006	1	principalOfficeAddress	119 Euston Street  Charlottetown A7 C1A 1W3
0000896852-15-000006	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 800 Toronto A6 M2N 6X7
0000862124-15-000011	11	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-15-000011	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-15-000011	13	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-15-000011	14	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-15-000011	12	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-15-000011	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-15-000011	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-15-000011	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-15-000011	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-15-000011	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-15-000011	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-15-000011	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-15-000011	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-15-000011	2	mailingAddress	245 Summer Street Mail Zone Z2L Boston MA 02210
0000862124-15-000011	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-15-000011	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001559963-15-000002	1	principalOfficeAddress	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000849542-15-000010	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000849542-15-000010	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-15-000010	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0001144204-15-032966	1	principalOfficeAddress	2850 Quarry Lake Drive 3rd Floor Baltimore MD 21209
0001253179-15-000006	1	principalOfficeAddress	17605 Wright Street Suite 2 Omaha NE 68130
0001253179-15-000006	1	otherBusinessLocation	80 Arkay Drive Suite 110 Hauppauge NY 11788
0000027048-15-000004	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-15-000004	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
