ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001372934-14-000004	otherControlManagement	1	MDC Kingsdale GP Inc.	The general partner of Kingsdale Partners LP
0001202048-14-000004	otherControlManagement	1	The Variable Annuity Life Insurance Company, AGC Life Insurance Company, AIG Life Holdings, Inc., SAFG Retirement Services, Inc. (continued)	The Variable Annuity Life Insurance Company (VALIC) is 100 percent owned by AGC Life Insurance Company, which is 100 percent owned by AIG Life Holdings, Inc., which is 100 percent owned by SAFG Retirement Services, Inc. (DE),which is 100 percent by owned American International Group, Inc. (AIG).
0001018490-14-000015	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-14-000015	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0000883757-14-000002	otherControlManagement	1	Equity Financial Holdings Inc.	Equity Financial Trust Company, formerly Equity Transfer & Trust Company is a wholly owned subsidiary of Equity Financial Holdings Inc. (formerly known as Grey Horse Corporation and before that as Grey Horse Capital Corporation).
0000883757-14-000002	otherControlFinance	1	Equity Financial Holdings Inc.	Equity Financial Trust Company (formerly Equity Transfer & Trust Company) is a wholly owned subsidiary of Equity Financial Holdings Inc. (formerly known as Grey Horse Corporation and before that as Grey Horse Capital Corporation).
0001557183-14-000007	otherControlManagement	1	JCF ASCENSUS HOLDINGS, INC.	JCF ASCENSUS HOLDINGS, INC., IS THE MANAGING MEMBER OF AJCF HOLDINGS, LLC.
0001557183-14-000007	otherControlManagement	2	AJCF HOLDINGS, LLC.	AJCF HOLDINGS, LLC IS THE 100% SHAREHOLDER OF AJCF CORP.
0001557183-14-000007	otherControlManagement	3	AJCF CORP.	AJCF CORP. IS THE 100% SHAREHOLDER OF ASCENSUS, INC.
0001432531-14-000002	otherControlManagement	5	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001432531-14-000002	otherControlManagement	3	Templeton International, Inc.	100% Ownership of Franklin Templeton Capital Holdings Private Limited
0001432531-14-000002	otherControlManagement	2	Franklin Templeton Capital Holdings Private Limited	100% Ownership of Franklin Templeton Asia Holdings Private Limited
0001432531-14-000002	otherControlManagement	1	Franklin Templeton Asia Holdings Private Limited	100% Ownership of Franklin Templeton Holding Limited
0001432531-14-000002	otherControlManagement	4	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001591705-14-000002	otherControlFinance	5	P.A. Consulting LLC	Convertible Promissory Note Holder
0001591705-14-000002	otherControlFinance	4	Peter L. Bloom	Convertible Promissory Note Holder
0001591705-14-000002	otherControlFinance	3	Daniel P. Petrozzo	Convertible Promissory Note Holder
0001591705-14-000002	otherControlFinance	2	Anthony McCarthy	Convertible Promissory Note Holder
0001591705-14-000002	otherControlFinance	1	David M. Beirne & Lily T. Beirne	Convertible Promissory Note Holder
0001591705-14-000002	otherControlFinance	6	Susan Ameel	Convertible Promissory Note Holder
0001018490-14-000013	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-14-000013	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001398344-14-001016	otherControlManagement	1	Matrix 360 Holding, LLC	100% owner of Matrix 360 Administration, LLC
0001049169-14-000004	otherControlManagement	1	ALPS Holdings, Inc., a DST Systems, Inc. company	ALPS Fund Services, Inc. is a wholly owned subsidiary of ALPS Holdings, Inc., a DST Systems, Inc. company
0001018490-14-000007	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-14-000007	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001419454-14-000002	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially may finance Fidelity Business Services India Private Limited
0001419454-14-000002	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is the ultimate parent company of Fidelity Business Services India Private Limited
0001139578-14-000002	otherControlManagement	4	ORIX Corporation	Indirect owner of applicant.
0001139578-14-000002	otherControlManagement	3	Robeco Groep N.V.	Indirect owner of applicant.
0001139578-14-000002	otherControlManagement	2	Robeco International Holding B.V.	Holding company of Robeco US Holding Inc.; indirect owner of applicant.
0001139578-14-000002	otherControlManagement	1	Robeco US Holding Inc.	Holding company of Harbor Capital Advisors, Inc.
0001557183-14-000003	otherControlManagement	3	AJCF CORP.	AJCF CORP. IS THE 100% SHAREHOLDER OF ASCENSUS, INC.
0001557183-14-000003	otherControlManagement	1	JCF ASCENSUS HOLDINGS, INC.	JCF ASCENSUS HOLDINGS, INC., IS THE MANAGING MEMBER OF AJCF HOLDINGS, LLC.
0001557183-14-000003	otherControlManagement	2	AJCF HOLDINGS, LLC.	AJCF HOLDINGS, LLC IS THE 100% SHAREHOLDER OF AJCF CORP.
0001398344-14-000145	otherControlManagement	5	AqGen Liberty Holdings, LLC	Indirect Parent Company
0001398344-14-000145	otherControlManagement	4	AqGen Liberty Management I Inc.	Indirect Owner (holding company)
0001398344-14-000145	otherControlManagement	3	AqGen Liberty Acquisition Inc.	Indirect Owner (holding company)
0001398344-14-000145	otherControlManagement	2	AssetMark Holdings Inc.	Indirect Owner (holding company)
0001398344-14-000145	otherControlManagement	1	Altegris Holdings Inc.	Direct Parent
