ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000862124-14-000009	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-14-000009	11	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-14-000009	12	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-14-000009	13	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-14-000009	14	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-14-000009	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-14-000009	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-14-000009	2	mailingAddress	245 Summer Street Mail Zone Z2L Boston MA 02210
0000862124-14-000009	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-14-000009	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-14-000009	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-14-000009	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-14-000009	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-14-000009	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-14-000009	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-14-000009	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000889231-14-000004	1	principalOfficeAddress	1411 Broadway, 28th Floor  New York NY 10018
0001372934-14-000004	1	principalOfficeAddress	130 King Street West Suite 2950, P.O. Box 361 Toronto A6 M5X 1E2
0001202048-14-000004	1	principalOfficeAddress	2919 Allen Parkway, L4-01  Houston TX 77019
0001202048-14-000004	1	otherBusinessLocation	205 SE 10th Avenue  Amarillo TX 79101
0000842657-14-000017	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-14-000017	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-14-000014	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-14-000014	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-14-000015	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000913801-14-000002	1	principalOfficeAddress	One Towne Square Suite 444 Southfield MI 48076
0000950123-14-003269	1	principalOfficeAddress	3 State Farm Plaza, N-1  Bloomington IL 61791-0001
0000950123-14-003269	1	otherBusinessLocation	1011 Galatyn Pkwy  Richardson TX 75082
0001573302-14-000002	1	otherBusinessLocation	650 West Georgia Street Suite 2700 Vancouver A1 V6B 4N9
0001573302-14-000002	1	principalOfficeAddress	200 University Avenue Suite 300 Toronto A6 M5H 4H1
0001573302-14-000002	2	otherBusinessLocation	300-5th Avenue SW !0th Floor Calgary A0 T2P 3C4
0001573302-14-000002	3	otherBusinessLocation	Tour de la Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0000883757-14-000002	2	otherBusinessLocation	650 West Georgia Street Suite 2700 Vancouver A1 V6B 4N9
0000883757-14-000002	2	mailingAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-14-000002	1	otherBusinessLocation	300-5th Avenue SW  Calgary A0 T2P 3C4
0000883757-14-000002	1	principalOfficeAddress	200 University Avenue, Suite 300  Toronto A6 M5H 4H1
0000883757-14-000002	3	otherBusinessLocation	Tour de la Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0001557183-14-000007	1	principalOfficeAddress	95 WELLS AVENUE SUITE 160 NEWTON MA 02459
0001557183-14-000007	1	otherBusinessLocation	2534 MADISON AVENUE  KANSAS CITY MO 64108
0001432531-14-000002	1	principalOfficeAddress	Franklin Templeton Park Plot #18-23 Financial Dist. Nanakramguda Hyderabad K7 500019
0001432531-14-000002	2	mailingAddress	c/o Franklin Templeton Investor Services 3344 Quality Drive, attn: GRC-US Rancho Cordova CA 95670
0000823579-14-000004	1	principalOfficeAddress	66 Exchange Place  Salt Lake City UT 84111
0001062993-14-001452	1	principalOfficeAddress	2300, 125 - 9th Avenue SE  Calgary A0 T2G 0P6
0001062993-14-001452	2	otherBusinessLocation	1003-750 West Pender Street  Vancouver A1 V6C 2T8
0001062993-14-001452	1	otherBusinessLocation	920, 120 Adelaide Street West  Toronto A6 M5H 1T1
0001387131-14-000936	1	principalOfficeAddress	261 Boeing Ct.  Livermore CA 94551
0001393905-14-000094	1	principalOfficeAddress	1859 Whitney Mesa Drive  Henderson NV 89014
0000950123-14-003073	1	principalOfficeAddress	6301 Glenwood  Overland Park KS 66202
0001591705-14-000002	1	principalOfficeAddress	25 Broadway FL 9 New York NY 10004-1058
0000275143-14-000003	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-14-000003	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-14-000003	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-14-000003	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0001354488-14-001065	1	principalOfficeAddress	2389 Elmwood Circle S.E.  Smyrna GA 30082
0001354488-14-001065	2	mailingAddress	Mountain Share Transfer, LLC P.O. Box 191767 Atlanta GA 31119
0000950123-14-003009	1	otherBusinessLocation	734 Ameriprise Financial Center  Minneapolis MN 55474
0000950123-14-003009	1	principalOfficeAddress	225 Franklin Street 25th Floor Boston MA 02110
0000950123-14-003009	2	mailingAddress	10 Memorial Boulevard 10th Floor, Routing PX10-10319 Providence RI 02903
0000950123-14-003009	2	otherBusinessLocation	10 Memorial Boulevard 10th Floor Providence RI 02903
0000950123-14-002991	3	otherBusinessLocation	1981 Marcus Avenue  Lake Success NY 11042
0000950123-14-002991	2	otherBusinessLocation	2 Journal Square Plaza  Jersey City NJ 07306
0000950123-14-002991	1	principalOfficeAddress	1717 Arch Street Suite 1300 Philadelphia PA 19103
0000950123-14-002991	1	otherBusinessLocation	51 Mercedes Way  Edgewood NY 11717
0000950123-14-002991	4	otherBusinessLocation	400 North Brand Blvd. Suite 900, 9th floor Glendale CA 91203
0001372934-14-000003	1	principalOfficeAddress	130 King Street West Suite 2950, P.O. Box 361 Toronto A6 M5X 1E2
0001227021-14-000002	3	otherBusinessLocation	For non-qualifying securities 2-8 Avenue Charles De Gaulle, B.P. 403 L-2014, Luxembourg N4 
0001227021-14-000002	2	otherBusinessLocation	For non-qualifying securities Styne House, Upper Hatch Street Dublin L2 
0001227021-14-000002	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001227021-14-000002	1	otherBusinessLocation	525 Washington Street Newport Tower Jersey City NJ 07310
0001227021-14-000002	5	otherBusinessLocation	For non-qualifying securities Buma Sq. Business Park, Wadowicka St. 6 Krakow R9 
0001227021-14-000002	4	otherBusinessLocation	For non-qualifying securities 1 Austin Road West Kowloon K3 
0000027048-14-000001	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-14-000001	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-14-000001	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-14-000001	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-14-000001	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000027048-14-000001	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-14-000001	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0001535909-14-000001	1	principalOfficeAddress	201 Bloomfield Ave, Ste 26  Verona NJ 07044
0001018490-14-000013	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0001146230-14-000004	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-14-000004	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-14-000004	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-14-000004	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-14-000004	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-14-000004	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0000842657-14-000007	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-14-000007	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0001452780-14-000001	1	otherBusinessLocation	1st Floor, Block A, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-14-000001	1	principalOfficeAddress	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-14-000001	2	otherBusinessLocation	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune K7 411006
0001277690-14-000004	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0000849542-14-000001	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-14-000001	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-14-000001	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0001451217-14-000006	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001398344-14-001016	1	principalOfficeAddress	4520 Main Street Suite 1425 Kansas City MO 64111
0001049169-14-000004	1	principalOfficeAddress	1290 Broadway, Suite 1100  Denver CO 80203
0001018490-14-000007	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000842657-14-000005	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-14-000005	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001372934-14-000001	1	principalOfficeAddress	130 King Street West Suite 2950, P.O. Box 361 Toronto A6 M5X 1E2
0001419454-14-000002	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-14-000002	2	mailingAddress	245 Summer Street Mail Zone:  Z2L Boston MA 02210
0001419454-14-000002	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/24, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-14-000002	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0000862124-14-000002	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-14-000002	14	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-14-000002	13	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-14-000002	12	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-14-000002	11	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-14-000002	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-14-000002	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-14-000002	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-14-000002	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-14-000002	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-14-000002	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-14-000002	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-14-000002	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-14-000002	2	mailingAddress	245 Summer Street Mail Zone Z2L Boston MA 02210
0000862124-14-000002	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-14-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-14-000002	4	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0001133702-14-000002	2	mailingAddress	245 Summer St Mail Zone: Z2L Boston MA 02210
0001133702-14-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-14-000002	1	principalOfficeAddress	499 Washington BLVD  Jersey City, NJ X1 07310
0001133702-14-000002	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-14-000002	3	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0000737074-14-000001	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001139578-14-000002	1	principalOfficeAddress	111 South Wacker Drive 34th Floor Chicago IL 60606
0001139578-14-000002	2	mailingAddress	PO Box 804660  Chicago IL 60680-4108
0001096906-14-000051	1	principalOfficeAddress	1981 Murray Holladay Rd., Suite 200 P.O.Box 17561 Salt Lake City UT 84117
0001096906-14-000050	1	principalOfficeAddress	1981 Murray Holladay Rd., Suite 100 P.O. Box 17136 Salt Lake City UT 84117
0001000952-14-000001	1	principalOfficeAddress	14911 Quorum Drive Suite 200A Dallas TX 75254
0001146230-14-000002	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-14-000002	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-14-000002	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-14-000002	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-14-000002	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-14-000002	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001557183-14-000003	1	principalOfficeAddress	95 WELLS AVENUE SUITE 160 NEWTON MA 02459
0001557183-14-000003	1	otherBusinessLocation	2534 MADISON AVENUE  KANSAS CITY MO 64108
0001146230-14-000001	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-14-000001	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-14-000001	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-14-000001	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-14-000001	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-14-000001	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001398344-14-000145	1	principalOfficeAddress	1200 Prospect Street Suite 400 La Jolla CA 92037
