ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001352156-13-000008	1	principalOfficeAddress	One National Life Drive  Montpelier VT 05604
0001144204-13-036250	1	principalOfficeAddress	2850 Quarry Lake Drive 3rd Floor Baltimore MD 21209
0001277690-13-000008	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001277690-13-000008	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-13-000008	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-13-000008	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-13-000008	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0000817712-13-000009	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000817712-13-000009	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0001573302-13-000011	1	principalOfficeAddress	200 University Avenue Suite 300 Toronto A6 M5H 4H1
0001573302-13-000011	2	otherBusinessLocation	505-3rd Street SW Suite 850 Calgary A0 T2P 3E6
0001573302-13-000011	3	otherBusinessLocation	1155 Metcalfe Street Unit 1450 Montreal A8 H3B 2V6
0001573302-13-000011	1	otherBusinessLocation	1185 West Georgia Street Suite 1620 Vancouver A1 V6E 3E6
0001455353-13-000007	1	principalOfficeAddress	721 N. Vulcan Ave. STE. 205 ENCINITAS CA 92024
0001323210-13-000006	1	principalOfficeAddress	7577 W. 103rd Ave. Suite 209 Westminster CO 80021
0001323210-13-000006	2	mailingAddress	7577 W. 103rd Ave. Suite 212 Westminster CO 80021
0001455353-13-000005	1	principalOfficeAddress	721 N. Vulcan Ave. STE. 205 ENCINITAS CA 92024
0000733598-13-000005	1	principalOfficeAddress	8000 Interstate Hwy 10 West  San Antonio TX 78230
0000733598-13-000005	2	mailingAddress	1345 Avenue of the Americas  New York NY 10105
0001146230-13-000017	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-13-000017	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-13-000017	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-13-000017	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-13-000017	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-13-000017	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0000733598-13-000004	2	mailingAddress	1345 Avenue of the Americas  New York NY 10105
0000733598-13-000004	1	principalOfficeAddress	8000 Interstate Hwy 10 West  San Antonio TX 78230
0001354488-13-003359	1	principalOfficeAddress	203-100 Queen St E  Toronto A6 M5C 1S6
0001354488-13-003359	2	mailingAddress	7777 N Wickham Rd Suite 12-247 Melbourne FL 32940
0001419454-13-000006	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/24, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-13-000006	2	mailingAddress	82 Devonshire Street OGU - Attn: Transfer Agent Compliance Boston MA 02109
0001419454-13-000006	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-13-000006	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001576137-13-000006	1	principalOfficeAddress	5837 S. Gallup Street  Littleton CO 80120
0001188112-13-001740	1	principalOfficeAddress	One University Plaza Suite 505 Hackensack NJ 07601
0000896852-13-000013	2	mailingAddress	PO Box 219078  Kansas City MO 64121-9078
0000896852-13-000013	1	principalOfficeAddress	11 Greenway Plaza Suite 1000  Houston TX 77046-1188
0000896852-13-000011	2	mailingAddress	PO Box 219078  Kansas City MO 64121-9078
0000896852-13-000011	1	principalOfficeAddress	11 Greenway Plaza Suite 1000  Houston TX 77046-1188
0001559963-13-000007	1	principalOfficeAddress	Tower S-3, Cybercity, Magarpatta City Hadapsar Pune K7 411013
0000849542-13-000005	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-13-000005	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000849542-13-000005	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000868275-13-000006	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0001451217-13-000010	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001451217-13-000009	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001169743-13-000033	1	principalOfficeAddress	2225 Washington Boulevard Suite 300 Ogden UT 84401
0001169743-13-000033	1	otherBusinessLocation	223 Wilmington West Chester Pike  Chadds Ford PA 19317
0001146230-13-000015	5	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-13-000015	4	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-13-000015	3	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-13-000015	2	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-13-000015	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-13-000015	1	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001064418-13-000003	1	principalOfficeAddress	1301 Fifth Avenue Suite 3800 Seattle WA 98101
0001018490-13-000011	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0000737074-13-000003	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001288777-13-000006	4	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288777-13-000006	3	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288777-13-000006	2	otherBusinessLocation	1500 University Street Suite 700 Montreal A8 H3A 3S8
0001288777-13-000006	1	principalOfficeAddress	100 University Ave 9th Floor Toronto A6 M5J 2Y1
0001288777-13-000006	1	otherBusinessLocation	Purdy's Wharf, Tower 2 1969 Upper Water St. Suite 2008 Halifax A5 B3J 3R7
0001288763-13-000008	1	principalOfficeAddress	100 University Avenue 9th Floor Toronto A6 M5J 2Y1
0001288763-13-000008	1	otherBusinessLocation	Purdy's Wharf, Tower 2 1969 Upper Water St. Suite 2008 Halifax A5 B3J 3R7
0001288763-13-000008	3	otherBusinessLocation	530 - 8th Avenue SW Suite 600 Calgary A0 T2P 3S8
0001288763-13-000008	2	otherBusinessLocation	1500 University Street Suite 700 Montreal A8 H3A 3S8
0001288763-13-000008	4	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001451217-13-000008	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001398344-13-002568	1	principalOfficeAddress	4520 Main Street Suite 1425 Kansas City MO 64111
0000740583-13-000193	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0001380486-13-000010	2	mailingAddress	200 S 108th Ave  Omaha NE 68154
0001380486-13-000010	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001380486-13-000010	1	principalOfficeAddress	200 South 108th Avenue  Omaha NE 68154
0001253179-13-000039	1	otherBusinessLocation	80 Arkay Drive Suite 110 Hauppauge NY 11788
0001253179-13-000039	1	principalOfficeAddress	17605 Wright Street Suite 2 Omaha NE 68130
0001576747-13-000002	1	principalOfficeAddress	4A Gill Street  Woburn MA 01801-1721
0001413398-13-000005	1	otherBusinessLocation	522 Fifth Avenue 6th Floor New York City NY 10036
0001413398-13-000005	1	principalOfficeAddress	201 Plaza Two  Jersey City NJ 07311
0001174540-13-000009	2	otherBusinessLocation	500 Unicorn Park Drive  Woburn MA 01801
0001174540-13-000009	3	otherBusinessLocation	930 North Riverview Drive  Totowa NJ 07512
0001174540-13-000009	1	principalOfficeAddress	485 Lexington Avenue 10th Floor New York NY 10017-2652
0001174540-13-000009	1	otherBusinessLocation	500 Plaza Drive  Secaucus NJ 07096
0000737074-13-000002	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001018490-13-000009	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0001073944-13-000008	1	principalOfficeAddress	803 W. Michigan Street  Milwaukee WI 53233
0001535872-13-000003	1	principalOfficeAddress	2320 Haverford Rd Suite 320 Ardmore PA 19003
0000275143-13-000011	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-13-000011	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-13-000011	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-13-000011	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0001318148-13-000849	1	principalOfficeAddress	Cybercity, Magarpatta City Hadapsar Pune K7 411013
0001354488-13-002140	1	principalOfficeAddress	500 Perimeter Park Drive Suite D Morrisville NC 27560
0000810704-13-000005	1	principalOfficeAddress	1 Primerica Parkway  Duluth GA 30099
0001140370-13-000004	1	principalOfficeAddress	671 Oak Grove Avenue Suite D Menlo Park CA 94025
0001470814-13-000005	1	principalOfficeAddress	500 Park Ave Ste 114  Lake Villa IL 60046
0001470814-13-000004	1	principalOfficeAddress	500 Park Ave Ste 114  Lake Villa IL 60046
0001277690-13-000006	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001277690-13-000006	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001277690-13-000006	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
