ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001881971-23-000002	1	principalOfficeAddress	360 Central Ave. 877 Saint Petersburg FL 33701
0001062993-23-008105	2	mailingAddress	PO Box 128, STN M  Calgary A0 T2P 2H6
0001062993-23-008105	1	principalOfficeAddress	Suite 4000, 520 - 3rd Avenue SW  Calgary A0 T2P 0R3
0001062993-23-008105	1	otherBusinessLocation	Suite 1900, 925 West Georgia Street  Vancouver A1 V6C 3L2
0001090027-23-000002	1	principalOfficeAddress	6187 Carpinteria Avenue  Carpinteria CA 93013
0001550840-23-000004	1	principalOfficeAddress	1 Robert Speck Parkway Suite 1400 Mississauga A6 L4Z3M3
0000795029-23-000004	1	principalOfficeAddress	1932 Wynnton Road  Columbus GA 31999
0001049169-23-000006	1	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0001049169-23-000006	1	principalOfficeAddress	1290 Broadway, Suite 1000  Denver CO 80203
0000950123-23-002973	1	otherBusinessLocation	Letterkenny Office Park, Windyhall Letterkenny Donnegal L2 00000
0000950123-23-002973	1	principalOfficeAddress	655 Broad Street Prudential Tower - 17th Floor Newark NJ 07102
0001026006-23-000004	1	principalOfficeAddress	16801 Addison Road Suite 247 Addison TX 75001
0000862124-23-000002	16	otherBusinessLocation	825 East 1180 South  American Fork UT 84003
0000862124-23-000002	10	otherBusinessLocation	5401 Watson Drive SE  Albuquerque NM 87106
0000862124-23-000002	9	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-23-000002	8	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-23-000002	7	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-23-000002	6	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-23-000002	5	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-23-000002	4	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-23-000002	3	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-23-000002	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015
0000862124-23-000002	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0000862124-23-000002	11	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0000862124-23-000002	15	otherBusinessLocation	6501 S Fiddler's Green Circle Ste 300-600 Greenwood Village CO 80111-4932
0000862124-23-000002	14	otherBusinessLocation	4601 Touchton Rd East Bldg 400 Jacksonville FL 32246
0000862124-23-000002	13	otherBusinessLocation	900 Salem Street  Smithfield RI 02917
0000862124-23-000002	12	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-23-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-23-000002	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0001961658-23-000002	1	principalOfficeAddress	2824 Merrimont Dr  Troy OH 45373
0001718015-23-000005	1	otherBusinessLocation	1230-300 5th Ave SW  CALGARY A0 T2P 3C4
0001718015-23-000005	2	otherBusinessLocation	702-67 Yonge St  TORONTO A6 M5E 1J8
0001718015-23-000005	1	principalOfficeAddress	350 - 409 Granville St  Vancouver A1 V6C 1T2
0001227021-23-000002	1	otherBusinessLocation	185 Hudson Street Suite 1150 Jersey City NJ 07311
0001227021-23-000002	2	otherBusinessLocation	For non-qualifying securities 30 Herbert Street Dublin 2 L2 
0001227021-23-000002	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001227021-23-000002	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-23-000002	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001227021-23-000002	3	otherBusinessLocation	For non-qualifying securities 80, Route D'Esch L-1470 Luxembourg N4 
0000950123-23-002926	1	principalOfficeAddress	650 California St., #2700  San Francisco CA 94108
0000733598-23-000001	1	principalOfficeAddress	8000 Interstate Hwy 10 West  San Antonio TX 78230
0000733598-23-000001	1	otherBusinessLocation	501 Commerce Street  Nashville TN 37203
0000896852-23-000003	1	principalOfficeAddress	11 GREENWAY PLAZA SUITE 100  HOUSTON TX 77046-1188
0000896852-23-000003	2	mailingAddress	PO BOX 219078  KANSAS CITY MO 64121-9078
0001018490-23-000008	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0000849542-23-000002	2	otherBusinessLocation	135 Santilli Highway  Everett MA 02149
0000849542-23-000002	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-23-000002	1	otherBusinessLocation	103 Bellevue Parkway  Wilmington DE 19809
0000849542-23-000002	3	otherBusinessLocation	500 Ross Street  Pittsburgh PA 15262
0000849542-23-000002	4	otherBusinessLocation	118 Flanders Road  Westborough MA 01581
0001898031-23-000004	1	principalOfficeAddress	1700 Broadway Suite 1850 Denver CO 80290
0000842657-23-000006	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001020337-23-000003	1	otherBusinessLocation	801 Grand Ave  Des Moines IA 50392
0001020337-23-000003	1	principalOfficeAddress	620 Coolidge Dr Ste 300  Folsom CA 95630
0001020337-23-000003	2	otherBusinessLocation	655 9th St  Des Moines IA 50392
0001898031-23-000002	1	principalOfficeAddress	1700 Broadway Suite 1850 Denver CO 80290
0001853933-23-000001	1	principalOfficeAddress	446 Broadway 2nd Floor New York NY 10013
0001782266-23-000002	1	principalOfficeAddress	100 Pine Street Suite 1250 San Francisco CA 94111
0000734700-23-000002	1	principalOfficeAddress	71 S Wacker Drive Suite 1200 Chicago IL 60606
0001372934-23-000001	1	principalOfficeAddress	130 King Street West Suite 2950, PO.Box 361 Toronto A6 M5X 1E2
0000920888-23-000001	1	principalOfficeAddress	6575 Snowdrift Road Ste 108 Allentown PA 18106
0001963417-23-000003	1	principalOfficeAddress	5610 ne Oaks Ridge Ct  Lees Summit MO 64064
0000950123-23-002861	1	principalOfficeAddress	1801 California Street, Suite 5200  Denver CO 80202
0000817712-23-000002	2	mailingAddress	901 Marquette Avenue Suite 2500 MINNEAPOLIS MN 55402-3211
0000817712-23-000002	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0001951594-23-000002	1	principalOfficeAddress	2155 WOODLANE DRIVE  WOODBURY MN 55125
0001020337-23-000002	1	principalOfficeAddress	620 Coolidge Dr Ste 300  Folsom CA 95630
0001020337-23-000002	1	otherBusinessLocation	801 Grand Ave  Des Moines IA 50392
0001020337-23-000002	2	otherBusinessLocation	655 9th St  Des Moines IA 50392
0000088454-23-000002	1	principalOfficeAddress	4276 Napa Loop  Roseville CA 95747-8604
0000005076-23-000002	3	otherBusinessLocation	12711 N. Meridian Street  Carmel IN 46032
0000005076-23-000002	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2430
0000005076-23-000002	2	mailingAddress	P.O. Box 7118  Indianapolis IN 46206-7118
0000005076-23-000002	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0000005076-23-000002	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-23-000001	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0000005076-23-000001	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-23-000001	2	mailingAddress	P.O. Box 7118  Indianapolis IN 46206-7118
0000005076-23-000001	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2430
0000005076-23-000001	3	otherBusinessLocation	12711 N. Meridian Street  Carmel IN 46032
0001139578-23-000002	1	principalOfficeAddress	111 South Wacker Drive 34th Floor Chicago IL 60606
0001139578-23-000002	2	mailingAddress	P O BOX 804660  Chicago IL 60606-4108
0001020337-23-000001	1	otherBusinessLocation	620 Coolidge Dr Ste 300  Folsom CA 95630
0001020337-23-000001	2	otherBusinessLocation	655 9th St  Des Moines IA 50392
0001020337-23-000001	2	mailingAddress	711 High St  Des Moines IA 50392
0001020337-23-000001	1	principalOfficeAddress	801 Grand Ave  Des Moines IA 50392
0001920289-23-000001	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0001920289-23-000001	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0001920289-23-000001	1	otherBusinessLocation	499 Washington Blvd  Jersey City NJ 07310
0001170078-23-000002	1	otherBusinessLocation	720 S. Colorado Blvd.  Denver CO 80246
0001170078-23-000002	1	principalOfficeAddress	151 Detroit Street  Denver CO 80206
0000275143-23-000003	1	otherBusinessLocation	7201 E 64th Court  Kansas City MO 64133
0000275143-23-000003	3	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000275143-23-000003	2	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0000275143-23-000003	4	otherBusinessLocation	1055 Broadway  Kansas CIty MO 64105
0000275143-23-000003	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0001718015-23-000001	1	otherBusinessLocation	1230-300 5th Ave SW  CALGARY A0 T2P 3C4
0001718015-23-000001	2	otherBusinessLocation	702-67 Yonge St  TORONTO A6 M5E 1J8
0001718015-23-000001	1	principalOfficeAddress	350 - 409 Granville St  Vancouver A1 V6C 1T2
0000735383-23-000001	1	principalOfficeAddress	690 Lee Road  Wayne PA 19087
0000735383-23-000001	1	otherBusinessLocation	430 West 7th Street SS&C GIDS Kansas City MO 64105
0001809901-23-000003	1	principalOfficeAddress	46 Floor Hopewell Centre 183 Queen' Road East Wanchai K3 00000
0001809901-23-000003	2	otherBusinessLocation	36 Floor Tower 2 MegaBox, Enterprise Square 5, 38 Wang Chiu Rd Kowloon Bay, Kowloon K3 00000
0001809901-23-000003	1	otherBusinessLocation	17/F and 17/M Floor Hopewell Centre 183 Queen's Road East Wanchai K3 00000
0000027048-23-000004	4	otherBusinessLocation	2000 Crown Colony Drive  Quincy MA 02169
0000027048-23-000004	3	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000027048-23-000004	2	otherBusinessLocation	330 W 9th St  Kansas City MO 64105
0000027048-23-000004	2	mailingAddress	1055 Broadway St, 7th FL ATTN LEGAL DEPT KANSAS CITY MO 64105
0000027048-23-000004	1	principalOfficeAddress	1055 Broadway St  Kansas City MO 64105
0000027048-23-000004	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000842657-23-000003	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-23-000005	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0000869442-23-000002	1	principalOfficeAddress	200 Berkeley Street  Boston MA 02116
0000869442-23-000002	1	otherBusinessLocation	1230 W. Washington Street Suite 508 Tempe AZ 85288
0001452780-23-000001	1	principalOfficeAddress	5th Floor, Block B, Q City Nanakramguda, Gachibowli Hyderabad K7 500032
0001452780-23-000001	2	otherBusinessLocation	3rd Fl, Unit 301, Bld 5&6, Mindspace Bus Parks Pvt Lmt-SEZ, Airoli Rd, Airoli, Navi Mumbai, Mumbai Maharashtr K7 400 708
0001452780-23-000001	1	otherBusinessLocation	Suite 201, Building 7, Commerzone Samrat Ashok Path Road, Yerawada Pune K7 411006
0001452780-23-000001	4	otherBusinessLocation	6th Floor, Level 2, Lodha iThink Tower A Kolshet Road, Thane Mumbai, Maharashtra K7 400607
0001452780-23-000001	3	otherBusinessLocation	4th Floor, Block A, Q City, Nanakaamguda Gachibowli Hyderabad K7 500032
0000275143-23-000002	3	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000275143-23-000002	2	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0000275143-23-000002	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-23-000002	1	otherBusinessLocation	7201 E 64th Court  Kansas City MO 64133
0000275143-23-000002	4	otherBusinessLocation	1055 Broadway  Kansas CIty MO 64105
0001140361-23-001812	4	otherBusinessLocation	Divyasree NR Enclave, Plot No-1 EPIP Industrial Area, Whitefield Bangalore K7 560066
0001140361-23-001812	3	otherBusinessLocation	Survey No 64, Adjacent to Cyber Towers Hi-Tec City, Madhapur Hyderabad K7 500081
0001140361-23-001812	2	otherBusinessLocation	110 W Park Drive  Mount Laurel NJ 08054
0001140361-23-001812	1	principalOfficeAddress	51 Mercedes Way  Edgewood NY 11717
0001140361-23-001812	1	otherBusinessLocation	2 Gateway Center 283-299 Market Street Newark NJ 07102
0001146230-23-000003	1	otherBusinessLocation	33 North LaSalle Street, Suite 1100  Chicago IL 60602
0001146230-23-000003	1	principalOfficeAddress	150 Royall Street  Canton MA 02021-1011
0001146230-23-000003	2	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-23-000003	3	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-23-000003	5	otherBusinessLocation	462 South Fourth Street  Louisville KY 40202
0001146230-23-000003	4	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001960498-23-000003	2	mailingAddress	18 Frost Lane  Greenlawn NY 11740
0001960498-23-000003	1	principalOfficeAddress	347 Fifth Avenue Suite 1402 New York NY 10016
0001894534-23-000004	2	mailingAddress	6114 La Salle Ave #459  Oakland CA 94611
0001894534-23-000004	1	principalOfficeAddress	855 El Camino Real Ste 13A-205  Palo Alto CA 94301
0001018490-23-000002	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001894534-23-000002	2	mailingAddress	6114 La Salle Ave #459  Oakland CA 94611
0001894534-23-000002	1	principalOfficeAddress	855 El Camino Real Ste 13A-205  Palo Alto CA 94301
0000810417-23-000001	1	principalOfficeAddress	12555 Manchester Road  St. Louis MO 63131
0000810417-23-000001	1	otherBusinessLocation	8640 S. River Parkway  Tempe AZ 85284
0001880080-23-000001	1	principalOfficeAddress	31 Hudson Yards, 11th Floor  New York NY 10001
0001846771-23-000002	1	principalOfficeAddress	2207 ARDEMORE DR  FULLERTON CA 92833
0000842657-23-000002	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000735286-23-000002	3	otherBusinessLocation	7900 Windrose Avenue  Plano TX 75024
0000735286-23-000002	1	principalOfficeAddress	100 Vanguard Boulevard M39 Malvern PA 19355-2900
0000735286-23-000002	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0000735286-23-000002	2	otherBusinessLocation	14321 North Northsight Blvd  Scottsdale AZ 85260
