ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001007444-14-000021	otherControlManagement	1	LPL Financial Holdings Inc.	Sole stockholder of LPL Holdings, Inc.
0000740583-14-000259	otherControlManagement	5	Sammons Enterprises, Inc.	100% Stockholder of Consolidated Investment Services, Inc.
0000740583-14-000259	otherControlManagement	3	Sage Assets, Inc.	More than 40% Interest in Guggenheim Capital, LLC
0000740583-14-000259	otherControlManagement	2	Guggenheim Capital, LLC	100% Interest in Guggenheim Partners, LLC
0000740583-14-000259	otherControlManagement	4	Consolidated Investment Services, Inc.	100% Stockholder of Sage Assets, Inc.
0000740583-14-000259	otherControlManagement	1	Guggenheim Partners, LLC	100% Interest in Guggenheim Knights of Security, LLC.
0001451316-14-000006	otherControlManagement	3	Franklin Resources, Inc.	100% ownership of Templeton Worldwide, Inc.
0001451316-14-000006	otherControlManagement	1	Templeton International, Inc.	100% ownership of Franklin Templeton Luxembourg Holdings S.A.
0001451316-14-000006	otherControlManagement	2	Templeton Worldwide, Inc.	100% ownership of Templeton International, Inc.
0000817712-14-000010	otherControlManagement	1	Thrivent Financial for Lutherans ('TFL')	TFL is the parent company of Thrivent Financial Holdings, Inc.
0001432531-14-000006	otherControlManagement	4	Templeton Worldwide, Inc.	100% Ownership of Templeton International, Inc.
0001432531-14-000006	otherControlManagement	5	Franklin Resources, Inc.	100% Ownership of Templeton Worldwide, Inc.
0001432531-14-000006	otherControlManagement	3	Templeton International, Inc.	100% Ownership of Franklin Templeton Capital Holdings Private Limited
0001432531-14-000006	otherControlManagement	1	Franklin Templeton Asia Holdings Private Limited	100% Ownership of Franklin Templeton Holding Limited
0001432531-14-000006	otherControlManagement	2	Franklin Templeton Capital Holdings Private Limited	100% Ownership of Franklin Templeton Asia Holdings Private Limited
0001139578-14-000006	otherControlManagement	4	ORIX Corporation	Owner of Robeco Groep N.V.; Indirect owner of applicant.
0001139578-14-000006	otherControlManagement	3	Robeco Groep N.V.	Owner of Robeco US Holding B.V.; Indirect owner of applicant.
0001139578-14-000006	otherControlManagement	2	Robeco US Holding B.V.	Holding company of Robeco US Holding Inc.; indirect owner of applicant.
0001139578-14-000006	otherControlManagement	1	Robeco US Holding Inc.	Holding company of Harbor Capital Advisors, Inc.
0001018490-14-000043	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-14-000043	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0000883757-14-000012	otherControlFinance	1	Equity Financial Holdings Inc.	Equity Financial Trust Company (formerly Equity Transfer & Trust Company) is a wholly owned subsidiary of Equity Financial Holdings Inc. (formerly known as Grey Horse Corporation and before that as Grey Horse Capital Corporation).
0000883757-14-000012	otherControlManagement	1	Equity Financial Holdings Inc.	Equity Financial Trust Company, formerly Equity Transfer & Trust Company is a wholly owned subsidiary of Equity Financial Holdings Inc. (formerly known as Grey Horse Corporation and before that as Grey Horse Capital Corporation).
