ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000892712-24-000062	1	principalOfficeAddress	737 Main Street  Delafield WI 53018
0001550840-24-000006	1	principalOfficeAddress	1 Robert Speck Parkway Suite 1400 Mississauga A6 L4Z3M3
0001903596-24-000161	1	principalOfficeAddress	6725 VIA AUSTI PARKWAY SUITE 300 LAS VEGAS NV 89119
0001062993-24-007301	1	otherBusinessLocation	100 Adelaide Street West Suite 300 Toronto A6 M5H 1S3
0001062993-24-007301	2	otherBusinessLocation	733 Seymour Street Suite #2310 Vancouver A1 V6B 0S6
0001062993-24-007301	3	otherBusinessLocation	Telus Sky Building 2110, 685 Centre Street SW Calgary A0 T2G 1S5
0001062993-24-007301	4	otherBusinessLocation	1701 - 1190 Avenue des Canadiens-de-Montreal Montreal A8 H3A 2A6
0001062993-24-007301	1	principalOfficeAddress	100 Adelaide Street West Suite 300 Toronto A6 M5H 1S3
0001062993-24-007296	3	otherBusinessLocation	1701 - 1190 Avenue des Canadiens-de-Montreal Montreal A8 H3A 2A6
0001062993-24-007296	2	otherBusinessLocation	Telus Sky Building 2110, 685 Centre Street SW Calgary A0 T2G 1S5
0001062993-24-007296	1	otherBusinessLocation	733 Seymour Street Suite #2310 Vancouver A1 V6B 0S6
0001062993-24-007296	1	principalOfficeAddress	100 Adelaide Street West Suite 300 Toronto A6 M5H 1S3
0000842657-24-000012	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001557183-24-000002	1	otherBusinessLocation	1001 E 101st Terrace Suite 200 Kansas City MO 64131
0001557183-24-000002	1	principalOfficeAddress	95 Wells Avenue Ste 160 Newton MA 02459
0001557183-24-000002	2	otherBusinessLocation	9070 S Rita Road  Tucson AZ 85747
0001062993-24-007173	2	mailingAddress	PO Box 128, STN M  Calgary A0 T2P 2H6
0001062993-24-007173	1	otherBusinessLocation	Suite 1900, 925 West Georgia Street  Vancouver A1 V6C 3L2
0001062993-24-007173	1	principalOfficeAddress	Suite 4000, 520 - 3rd Avenue SW  Calgary A0 T2P 0R3
0001090027-24-000002	1	principalOfficeAddress	6187 Carpinteria Avenue  Carpinteria CA 93013
0001999371-24-003960	2	otherBusinessLocation	48 Wall Street 23rd Floor New York NY 10005
0001999371-24-003960	5	otherBusinessLocation	2nd Floor Hardy Tower, TRIL Inforpark Ramanujan Intellion Park-SEZ, Taramani Chennai K7 600 113
0001999371-24-003960	4	otherBusinessLocation	Gold Hill Supreme Software Park, 7th Fl. West Tower, Electronic City Phase - II Bangalore K7 560 100
0001999371-24-003960	1	otherBusinessLocation	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0001999371-24-003960	1	principalOfficeAddress	DLF IT Park, Block 10, 8th Floor, 1/124 Mt Poonamalle High Road, Ramapuram Chennai K7 600 089
0001999371-24-003960	6	otherBusinessLocation	11200 West Parkland Avenue 1st Floor Milwaukee WI 53224
0001999371-24-003960	3	otherBusinessLocation	55 Challenger Road 2nd Floor Ridgefield Park NJ 07660
0001951594-24-000003	1	principalOfficeAddress	2155 Woodlane Drive Suite 100 Woodbury MN 55125
0001951594-24-000002	1	principalOfficeAddress	2155 WOODLANE DRIVE  WOODBURY MN 55125
0000810704-24-000001	1	principalOfficeAddress	1 Primerica Parkway  Duluth GA 30099
0000882734-24-000003	1	principalOfficeAddress	200 Memorial Parkway  Atlantic Highlands NJ 07716
0001451217-24-000002	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001140361-24-014396	4	otherBusinessLocation	Aleja Grunwaldzka 472b  Gdansk R9 80-309
0001140361-24-014396	3	otherBusinessLocation	Divyasree NR Enclave, Plot No-1 EPIP Industrial Area, Whitefield Bangalore K7 560066
0001140361-24-014396	1	otherBusinessLocation	2 Gateway Center 283-299 Market Street Newark NJ 07102
0001140361-24-014396	1	principalOfficeAddress	51 Mercedes Way  Edgewood NY 11717
0001140361-24-014396	2	otherBusinessLocation	Survey No 64, Adjacent to Cyber Towers Hi-Tec City, Madhapur Hyderabad K7 500081
0001999371-24-003649	3	otherBusinessLocation	55 Challenger Road 2nd Floor Ridgefield Park NJ 07660
0001999371-24-003649	2	otherBusinessLocation	11200 W Parkland Avenue 1st Floor Milwaukee WI 53224
0001999371-24-003649	1	otherBusinessLocation	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0001999371-24-003649	1	principalOfficeAddress	48 Wall Street 23rd Floor New York NY 10005
0001776449-24-000001	1	principalOfficeAddress	788 Shrewsbury Ave. Ste 2163 Tinton Falls NJ 07724
0001920641-24-000002	1	principalOfficeAddress	66 West Flagler Street Suite 900 Miami FL 33130
0000950123-24-002875	1	principalOfficeAddress	655 Broad Street Prudential Tower - 6th Floor Newark NJ 07102
0000950123-24-002875	1	otherBusinessLocation	TCS Letterkenny Business & Tech Park Letterkenny Co Donnegal L2 F92 W8CY
0002010511-24-000004	1	principalOfficeAddress	5348 Vegas Dr.,  Las Vegas NV 89108
0001018490-24-000008	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0000071138-24-000002	1	principalOfficeAddress	50 West Liberty Street Suite 880 Reno NV 89501
0001419454-24-000001	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0001419454-24-000001	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-24-000001	2	otherBusinessLocation	8th & 9th Flr Neville, TRIL Infopark Ltd Rajiv Gandhi Salai (OMR), Taramani Chennai K7 600113
0001419454-24-000001	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001568437-24-000003	1	otherBusinessLocation	9800 Monroe Street 6th floor Sandy UT 84104
0001568437-24-000003	1	principalOfficeAddress	333 Bush Street, Floor 23 Ste. 2300 San Francisco CA 94104
0000733598-24-000001	1	principalOfficeAddress	8000 Interstate Hwy 10 West  San Antonio TX 78230
0000733598-24-000001	1	otherBusinessLocation	501 Commerce Street  Nashville TN 37203
0001853914-24-000002	1	principalOfficeAddress	3040 Post Oak Blvd STE 1800-165 Houston TX 77056
0001448300-24-000002	1	principalOfficeAddress	100 Federal Street  Boston MA 02110
0001568437-24-000002	1	principalOfficeAddress	333 Bush Street, Floor 23 Ste. 2300 San Francisco CA 94104
0001568437-24-000002	1	otherBusinessLocation	9800 Monroe Street 6th floor Sandy UT 84104
0000735286-24-000005	2	otherBusinessLocation	14321 North Northsight Blvd  Scottsdale AZ 85260
0000735286-24-000005	1	principalOfficeAddress	100 Vanguard Boulevard M39 Malvern PA 19355-2900
0000735286-24-000005	3	otherBusinessLocation	7900 Windrose Avenue  Plano TX 75024
0000735286-24-000005	1	otherBusinessLocation	2525 Water Ridge Parkway 1 North Falls Plaza Charlotte NC 28217
0000842657-24-000007	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000862124-24-000001	4	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-24-000001	15	otherBusinessLocation	6501 S Fiddler's Green Circle Ste 300-600 Greenwood Village CO 80111-4932
0000862124-24-000001	14	otherBusinessLocation	4601 Touchton Rd East Bldg 400 Jacksonville FL 32246
0000862124-24-000001	13	otherBusinessLocation	900 Salem Street  Smithfield RI 02917
0000862124-24-000001	8	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-24-000001	6	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-24-000001	3	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-24-000001	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015
0000862124-24-000001	2	mailingAddress	245 Summer Street Mail Zone OSGN Attn: TA Compliance Boston MA 02210
0000862124-24-000001	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-24-000001	12	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-24-000001	11	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0000862124-24-000001	7	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-24-000001	5	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-24-000001	16	otherBusinessLocation	825 East 1180 South  American Fork UT 84003
0000862124-24-000001	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-24-000001	10	otherBusinessLocation	5401 Watson Drive SE  Albuquerque NM 87106
0000862124-24-000001	9	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0001709660-24-000003	1	principalOfficeAddress	3 Second Street Suite 206 Jersey City NJ 07311
0002003426-24-000001	1	principalOfficeAddress	912 Cherry St.  Winnetka IL 60093-2411
0002003426-24-000001	2	mailingAddress	PO Box 247  Winnetka IL 60093-9998
0000810417-24-000003	1	principalOfficeAddress	12555 Manchester Road  St. Louis MO 63131
0000810417-24-000003	1	otherBusinessLocation	8640 S. River Parkway  Tempe AZ 85284
0000071138-24-000001	1	principalOfficeAddress	50 West Liberty Street Suite 880 Reno NV 89501
0002005408-24-000004	1	principalOfficeAddress	1420 Washington Blvd Ste 301 Detroit MI 48226
0001227021-24-000002	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-24-000002	1	otherBusinessLocation	185 Hudson Street Suite 1150 Jersey City NJ 07311
0001227021-24-000002	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
