ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000817712-09-000014	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0000817712-09-000014	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0001018490-09-000021	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0000088525-09-000666	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0000088525-09-000666	1	otherBusinessLocation	9601 Blackwell Road Suite 500 Rockville MD 20850
0000088525-09-000656	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0000088525-09-000655	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636-0001
0001073944-09-000005	1	principalOfficeAddress	803 W. Michigan Street  Milwaukee WI 53233
0000772037-09-000015	2	mailingAddress	P.O. Box 8081  Boston MA 02266
0000772037-09-000015	1	otherBusinessLocation	111 Westminster Street  Providence RI 02903
0000772037-09-000015	1	principalOfficeAddress	One Financial Center  Boston MA 02111
0000842657-09-000029	2	mailingAddress	280 Park Avenue 6th Floor , West Building New York NY 10017
0000842657-09-000029	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001467636-09-000005	2	mailingAddress	One Post Office Square  Boston MA 02109
0001467636-09-000005	1	principalOfficeAddress	7 Shattuck Rd  Andover MA 01810
0001376474-09-000181	1	principalOfficeAddress	12518 W. Atlantic Blvd.  Coral Springs FL 33071
0001466955-09-000012	1	principalOfficeAddress	16 Maiden Lane Suite 300 San Francisco CA 94108
0000862124-09-000014	9	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-09-000014	10	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-09-000014	11	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-09-000014	12	otherBusinessLocation	2501 South Highway 121 Building 1 Lewisville TX 75067
0000862124-09-000014	13	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-09-000014	14	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-09-000014	15	otherBusinessLocation	639 Davis Drive  Morrisville NC 27713
0000862124-09-000014	16	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-09-000014	17	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-09-000014	18	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-09-000014	19	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0000862124-09-000014	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000862124-09-000014	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
0000862124-09-000014	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-09-000014	8	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-09-000014	7	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-09-000014	6	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-09-000014	5	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-09-000014	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-09-000014	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-09-000014	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0001144204-09-063705	2	mailingAddress	59 Maiden Lane Plaza Level New York NY 10038
0001144204-09-063705	1	principalOfficeAddress	Operations Center 6201 15th Avenue Brooklyn NY 11219
0001144204-09-063705	1	otherBusinessLocation	10150 Mallard Creek Road Suite 307 Charlotte NC 28262
0001144204-09-063705	2	otherBusinessLocation	1218 Third Avenue Suite 1700 Seattle WA 98101
0001030030-09-000005	2	mailingAddress	PO Box 4365  Rocky Mount NC 27803-0365
0001030030-09-000005	1	principalOfficeAddress	116 South Franklin Street  Rocky Mount NC 27804
0001352392-09-000273	1	principalOfficeAddress	4045 South Spencer Street Suite 403 Las Vegas NV 89119
0000950123-09-068793	1	principalOfficeAddress	4 Hutton Centre Drive, Suite 700  Santa Ana CA 92707
0001352392-09-000271	1	principalOfficeAddress	4045 South Spencer Street Suite 403 Las Vegas NV 89119
0001007444-09-000016	1	principalOfficeAddress	9785 Towne Centre Drive  San Diego CA 92121
0000788603-09-000010	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000788603-09-000010	1	principalOfficeAddress	330 W. 9th Street  Kansas City MO 64105
0000275143-09-000009	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
