ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0000819850-08-000004	otherControlManagement	1	Bridges Investment Counsel, Inc.	Bridges Investment Counsel, Inc.; 256 Durham Plaza; 8401 West Dodge Road; Omaha, Nebraska 68114, entered into an Agreement dated July 30, 1987 with Bridges Investor Services, Inc. (BIS) to provide space, facilities, equipment, and personnel to BIS.
0000819850-08-000004	otherControlFinance	1	Bridges Investment Counsel, Inc.	Bridges Investment Counsel, Inc. will provide the capital to operate and finance the operations of BIS per terms of the Agreement dtd. 7/30/1987.  No limit has been placed upon the amount of financial assistance to be provided.
0001170078-08-000012	otherControlManagement	1	Janus Capital Group Inc.	Parent of Janus Capital Management LLC
0001170078-08-000012	otherControlManagement	2	Janus Capital Management LLC	Parent of Janus Services LLC
0001018490-08-000010	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-08-000010	otherControlManagement	1	Various-see below.	DB Services Tennessee, Inc. ('STN'), formerly known as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. STN has no subsidiaries. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). STN does not have any third party client agreements. Rather, STN, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed STN as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and STN.  STN in its transfer agent function provides services to DBTCA in a manner as if STN is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent.  There is a shared system of database for DBTCA and STN.  An example is escheatment - the details of escheatment are maintained by STN while the remission to the states is done in the name of and on behalf of DBTCA.  STN management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA.  The business line unit head in Tennessee reports to business line unit management of DBAG.  Audits are performed by DBAG's Audit Department.  Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking.  DBAG provides for STN the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001170078-08-000011	otherControlManagement	1	Janus Capital Group Inc.	Parent of Janus Capital Management LLC
0001170078-08-000011	otherControlManagement	2	Janus Capital Management LLC	Parent of Janus Services LLC
0000920888-08-000011	otherControlManagement	1	Richard Kendall	Officer of Andesa Services, Inc. (Chief Technology Officer) and shareholder
0000920888-08-000011	otherControlManagement	3	Frank D. Memmo, Jr.	Officer of Andesa Services, Inc. (President and Chief Executive Officer) and shareholder
0000920888-08-000011	otherControlManagement	2	Ronald Scheese	Officer of Andesa Services, Inc. (Chief Financial Officer) and shareholder
0001419454-08-000009	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially finances Fidelity Business Services India Private Limited.
0001419454-08-000009	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is one of the ultimate parent companies of Fidelity Business Services India Private Limited.
0001419454-08-000009	otherControlManagement	2	FIL Limited	Through certain of its direct or indirect subsidiaries, FIL Limited is one of the ultimate parent companies of Fidelity Business Services India Private Limited.
0001419454-08-000009	otherControlFinance	2	FIL Limited	Directly and indirectly, through certain of its affiliated companies, FIL Limited wholly or partially finances Fidelity Business Services India Private Limited.
0001170078-08-000009	otherControlManagement	1	Janus Capital Group Inc.	Parent of Janus Capital Management LLC
0001170078-08-000009	otherControlManagement	2	Janus Capital Management LLC	Parent of Janus Services LLC
0001137439-08-000221	otherControlManagement	2	Templeton International, Inc.	100% ownership of Templeton Asset Management Ltd.
0001137439-08-000221	otherControlManagement	3	Templeton Worldwide, Inc.	100% ownership of Templeton International, Inc.
0001137439-08-000221	otherControlManagement	4	Franklin Resources, Inc.	100% ownership of Templeton Worldwide, Inc.
0001137439-08-000221	otherControlManagement	1	Templeton Asset Management Ltd.	100% ownership of Franklin Templeton Holding Limited
0001137439-08-000220	otherControlManagement	2	Templeton Worldwide, Inc.	100% ownership of Templeton International, Inc.
0001137439-08-000220	otherControlManagement	1	Templeton International, Inc.	100% ownership of Templeton Asset Management Ltd.
0001137439-08-000220	otherControlManagement	3	Franklin Resources, Inc.	100% ownership of Templeton Worldwide, Inc.
0001139576-08-000011	otherControlManagement	2	Resource America, Inc.	Resource America, Inc. is the sole shareholder of Resource Leasing, Inc.
0001139576-08-000011	otherControlManagement	1	Resource Leasing, Inc.	Resource Leasing, Inc. is the majority shareholder of registrant
0001139576-08-000011	otherControlFinance	2	Resource America, Inc.	Periodically loan capital to registrant which are secured by promissory note
0001139576-08-000011	otherControlFinance	1	Resource Leasing, Inc.	Periodically loan capital to registrant which are secured by promissory note
0001079974-08-000398	otherControlManagement	1	Robert L. Stevens, Chairman; Fincor Inc. (Parent Company)	More detail being provided as correspondence
0001323210-08-000004	otherControlManagement	1	Tannya L. Irizarry	Managing Director
0001323210-08-000004	otherControlManagement	2	Krystle L. Rundle	Board Member
