ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001474589-24-000004	SEC	Diamond Hill Capital Management, Inc. TA		076290	N	614-255-3333	N	Y	Y	N	Not Applicable																									
0000869442-24-000005	SEC	JOHN HANCOCK SIGNATURE SERVICES INC /TA	HANCOCK JOHN FUND SERVICES INC /MA/                     /TA	434332	N	6175726000	Y	Y	Y	N	Not Applicable		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001424912-24-000011	SEC	se2, LLC/TA	se2, inc./TA	336479	N	785-438-3000	N	N	N	Y	Other	Limited Liability Company	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	Y	N	N	Y	N	N	N	N	N	N
0000735286-24-000020	SEC	VANGUARD GROUP INC		385385	N	610-669-1000	Y	Y	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	Y	N	N
0001253179-24-000006	SEC	ULTIMUS FUND SOLUTIONS LLC                              /TA		510388	N	513-587-3400	Y	N	Y	Y	Other	Limited Liability Company	N	N	N	N	N	N	Y	Y	N	N	N	Y	Y	N	Y	N	N	Y	N	N	N	N	N	N
0000862124-24-000004	SEC	FIDELITY INVESTMENTS INSTITUTIONAL OPERATIONS CO LLC	FIDELITY INVESTMENTS WESTERN SERVICES CO INC            /TA	428219	Y	401-292-6071	Y	N	Y	N	Corporation		N	N	N	N	Y	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	Y	N	N	N
0001020337-24-000004	SEC	PRINCIPAL SHAREHOLDER SERVICES, INC.	MURPHEY FAVRE SECURITIES SERVICES  /WA/              /TA	036558	Y	515-235-9615	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
0000911282-24-000010	SEC	VISTRA TRANSFER INC /TA	PHOENIX TRANSFER INC                                    /TA	462689	N	4154854500	N	N	N	N	Corporation		Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001020337-24-000003	SEC	PRINCIPAL SHAREHOLDER SERVICES, INC.	MURPHEY FAVRE SECURITIES SERVICES  /WA/              /TA	036558	Y	515-235-9615	Y	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N
0001846640-24-000006	SEC	WisdomTree Transfers, Inc.	Securrency Transfers, Inc./ta	003681	N	2128012080	N	N	N	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
