ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001288763-08-000010	corporationPartnership	4	Computershare Canada Inc.	10-DEC-2002	Parent Company	E	true		
0001288763-08-000010	corporationPartnership	3	Matthew John Cox	30-JUL-2004	Chief Financial Officer	NA	true		
0001288763-08-000010	corporationPartnership	2	Lindsay Ann Horwood	06-DEC-2002	Chief Legal Officer and Director	NA	true		
0001288763-08-000010	corporationPartnership	1	Wayne Noel Newling	10-MAY-2006	Chief Executive Officer and Director	NA	true		
0001288763-08-000010	corporationPartnership	7	Computershare Limited	06-DEC-2002	Parent Company (indirect)	E	true		
0001288763-08-000010	corporationPartnership	6	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (indirect)	E	true		
0001288763-08-000010	corporationPartnership	5	Computershare Investments (UK)(No.2) Limited	06-DEC-2002	Parent Company (indirect)	E	true		
0001288777-08-000013	corporationPartnership	8	Matthew John Cox	30-JUL-2004	Chief Financial Officer	NA	true		
0001288777-08-000013	corporationPartnership	9	Computershare Canada Inc.	31-DEC-2002	Parent Company	E	true		
0001288777-08-000013	corporationPartnership	10	Computershare Investments (UK) (No.2) Limited	06-DEC-2002	Parent Company (Indirect)	E	true		
0001288777-08-000013	corporationPartnership	11	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (Indirect)	E	true		
0001288777-08-000013	corporationPartnership	7	Lindsay Ann Horwood	23-OCT-2000	CLO, Chief Compliance Officer	NA	true		
0001288777-08-000013	corporationPartnership	6	Wayne Noel Newling	10-MAY-2006	Chief Executive Officer and Director	NA	true		
0001288777-08-000013	corporationPartnership	5	Brian Mitchell Pukier	29-FEB-2000	Director	NA	true		
0001288777-08-000013	corporationPartnership	4	Hector John McFadyen	31-OCT-2002	Director	NA	true		
0001288777-08-000013	corporationPartnership	12	Computershare Limited	09-JAN-2001	Parent (Indirect)	E	true		
0001288777-08-000013	corporationPartnership	2	Robert Alfred Fairweather	29-JAN-2001	Director	NA	true		
0001288777-08-000013	corporationPartnership	1	William James Brathwaite	30-MAR-2000	Director	NA	true		
0001288777-08-000013	corporationPartnership	3	Paul Henry Farrar	29-JAN-2001	Director	NA	true		
0000737074-08-000003	corporationPartnership	2	Kristi A. Matus	16-FEB-2007	Director	NA	true		
0000737074-08-000003	corporationPartnership	3	Clifford A. Gladson	17-DEC-2004	Director	NA	true		
0000737074-08-000003	corporationPartnership	5	Casey L. Wentzell	04-NOV-2005	Vice President	NA	true		
0000737074-08-000003	corporationPartnership	6	Mark S. Howard	24-SEP-2002	Senior VP, Secretary and Counsel	NA	true		
0000737074-08-000003	corporationPartnership	7	Karl L. Borgerding	18-DEC-2001	Vice President	NA	true		
0000737074-08-000003	corporationPartnership	8	Debra K. Dunn	13-JUL-2005	AVP,Senior Financial Officer & Treasurer	NA	true		01-NOV-2007
0000737074-08-000003	corporationPartnership	9	David H. Smith	23-AUG-2004	AVP & Chief Compliance Officer	NA	true		
0000737074-08-000003	corporationPartnership	10	United Services Automobile Association	01-OCT-1992	Indirect Owner	NA	true		
0000737074-08-000003	corporationPartnership	11	USAA Capital Corporation	01-OCT-1992	Indirect Owner	NA	true		
0000737074-08-000003	corporationPartnership	12	USAA Investment Corporation	01-OCT-1992	Shareholder	E	true		
0000737074-08-000003	corporationPartnership	13	Rose M. Urbanczyk	01-NOV-2007	Senior Financial Officer and Treasurer	NA	true		
0000737074-08-000003	corporationPartnership	14	Dawn L. Cooper	20-FEB-2008	Senior Vice President	NA	true		
0000737074-08-000003	corporationPartnership	15	Troy Thompson	04-DEC-2008	Director and Senior Vice President	NA	true		
0000737074-08-000003	corporationPartnership	16	Michael R. Baublit	10-DEC-2008	Assistant vice President	NA	true		
0000737074-08-000003	corporationPartnership	4	Terri L. Luensmann	31-DEC-2002	Vice President	NA	true		
0000737074-08-000003	corporationPartnership	1	Christopher W. Claus	12-FEB-2001	Director, Chair of the Board and Pres.	NA	true		
0001352392-08-000191	corporationPartnership	1	Joseph Meuse	29-MAY-2008	President	D	true		
0001352392-08-000191	corporationPartnership	2	William B. Barnes	29-MAY-2008	Non Managing Member	B	false		
0001352392-08-000191	corporationPartnership	4	William Luckman	29-MAY-2008	Non Managing Member	B	false		
0001352392-08-000191	corporationPartnership	3	William Burton	29-MAY-2008	Non Managing Member	B	false		
0001421877-08-000305	soleProprietorship	2	Reinhard Berben	05-MAY-2004	Managing Director			Day-to-day management	
0001421877-08-000305	soleProprietorship	1	Templeton International, Inc.	30-JUL-1996	100% ownership			Sole ownership and control	
0001421877-08-000305	soleProprietorship	4	Vijay C. Advani	12-MAY-2003	Board Member			Member of the Advisory Board	
0001421877-08-000305	soleProprietorship	5	Jennifer J. Bolt	18-APR-2007	Board Member			Member of the Advisory Board	
