ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001288763-08-000010	1	otherBusinessLocation	Purdy's Wharf, Tower 2 1969 Upper Water St. Suite 2008 Halifax A5 B3J 3R7
0001288763-08-000010	5	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288763-08-000010	4	otherBusinessLocation	530 - 8th Avenue SW Suite 600 Calgary A0 T2P 3S8
0001288763-08-000010	3	otherBusinessLocation	201 Portage Avenue Suite 830 Winnipeg A2 R3B 3K6
0001288763-08-000010	2	otherBusinessLocation	1500 University Street Suite 700 Montreal A8 H3A 3S8
0001288763-08-000010	1	principalOfficeAddress	100 University Avenue 9th Floor Toronto A6 M5J 2Y1
0001288777-08-000013	3	otherBusinessLocation	201 Portage Avenue Suite 830 Winnipeg A2 R3B 3K6
0001288777-08-000013	5	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288777-08-000013	4	otherBusinessLocation	530-8th Avenue SW Suite 600 Calgary A0 T2P 3S8
0001288777-08-000013	2	otherBusinessLocation	1500 University Street Suite 700 Montreal A8 H3A 3S8
0001288777-08-000013	1	principalOfficeAddress	100 University Ave 9th Floor Toronto A6 M5J 2Y1
0001288777-08-000013	1	otherBusinessLocation	Purdy's Wharf, Tower 2 1969 Upper Water St. Suite 2008 Halifax A5 B3J 3R7
0000737074-08-000003	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001352392-08-000191	1	principalOfficeAddress	500 East Warm Springs Road Suite 240 Las Vegas NV 89119
0001421877-08-000305	1	principalOfficeAddress	Mainzer Landstr. 16  D-60325 Frankfurt am Main 2M 
0001421877-08-000305	2	mailingAddress	c/o Franklin Templeton Investor Services 3355 Data Drive, 2nd Floor Rancho Cordova CA 95670
0001410382-08-000006	1	principalOfficeAddress	4135 South Stream Blvd Suite 500 Charlotte NC 28217
0001277690-08-000024	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-08-000024	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-08-000024	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001277690-08-000024	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-08-000024	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0000772037-08-000010	1	otherBusinessLocation	111 Westminster Street  Providence RI 02903
0000772037-08-000010	2	mailingAddress	P.O. Box 8081  Boston MA 02266
0000772037-08-000010	1	principalOfficeAddress	One Financial Center  Boston MA 02111
0001450610-08-000002	2	mailingAddress	8525 E. Orchard Rd. 2T3  Greenwood Village CO 80111
0001450610-08-000002	1	principalOfficeAddress	8515 E. Orchard Road  Greenwood Village CO 80111
0000793347-08-000041	11	otherBusinessLocation	1600 Tyson Boulevard Suite 150 McLean VA 22102
0000793347-08-000041	12	otherBusinessLocation	1100 Franklin Avenue Suite 101 Garden City NY 11530
0000793347-08-000041	13	otherBusinessLocation	40 Skokie Boulevard Suite 100 Northbrook IL 60062
0000793347-08-000041	14	otherBusinessLocation	Wachovia Plaza 925 South Federal Highway Boca Raton FL 33432
0000793347-08-000041	15	otherBusinessLocation	35 Plaza Office Center East 81 Route 4 West Paramus NJ 07652
0000793347-08-000041	8	otherBusinessLocation	105 East Lombard Street  Baltimore MD 21202
0000793347-08-000041	7	otherBusinessLocation	Three Financial Center 4515 Painters Mills Road Owings Mills MD 21117
0000793347-08-000041	6	otherBusinessLocation	386 Washington Street  Wellesley MA 02481-6218
0000793347-08-000041	5	otherBusinessLocation	1990 N. California Blvd. Suite 100 Walnut Creek CA 94596
