ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000868275-09-000008	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0000821007-09-000013	1	principalOfficeAddress	200 Berkeley Street  Boston MA 02116
0001413398-09-000013	2	otherBusinessLocation	One Tower Bridge 100 Front Street, Suite 1100 West Conshohocken PA 19428
0001413398-09-000013	2	mailingAddress	34 Exchange Place - Harborside Financial Plaza II, 7th Floor Jersey City NJ 07311
0001413398-09-000013	1	otherBusinessLocation	MSIM Global Support and Technology Svcs Athena; Mindspace, Goregaon West Mumbai K7 400090
0001413398-09-000013	1	principalOfficeAddress	Harborside Financial Center Plaza II, 2nd Floor Jersey City NJ 07311
0001170078-09-000011	1	principalOfficeAddress	151 Detroit Street  Denver CO 80206
0001214659-09-002312	1	principalOfficeAddress	100- 2nd Ave S, Ste 705S  St. Petersburg FL 33701
0001018490-09-000013	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0001078782-09-001519	1	principalOfficeAddress	10300 W CHARLESTON BLVD #13-213 LAS VEGAS NV 89135
0001283467-09-000005	2	otherBusinessLocation	Suite 2950 -130 King Street West  Toronto A6 M9N 1L5
0001283467-09-000005	1	principalOfficeAddress	Suite 310 - 606 4th Street S.W.  Calgary A0 T2P 1T1
0001283467-09-000005	1	otherBusinessLocation	600 - 750 Cambie Street  Vancouver A1 V6B 0A2
0000849542-09-000005	3	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-09-000005	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0000849542-09-000005	2	otherBusinessLocation	100 Freight Street  Pawtucket RI 02860
0000849542-09-000005	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000049824-09-000003	1	principalOfficeAddress	209 W Jackson Blvd Suite 903 Chicago IL 60606
0001108200-09-000006	1	principalOfficeAddress	2 North LaSalle Street  Chicago IL 60602
0000027048-09-000012	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-09-000012	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-09-000012	6	otherBusinessLocation	4900 Main  Kansas City MO 64112
0000027048-09-000012	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
