ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000724935-11-000004	1	principalOfficeAddress	601 E Seltice Way Suite 202  Post Falls ID 83854
0001140361-11-019666	2	otherBusinessLocation	2 Journal Square Plaza  Jersey City NJ 07306-0817
0001140361-11-019666	1	principalOfficeAddress	44 West Lancaster Avenue  Ardmore PA 19003
0001140361-11-019666	1	otherBusinessLocation	1155 Long Island Avenue  Edgewood NY 11717
0001140361-11-019666	3	otherBusinessLocation	1981 Marcus Avenue  Lake Success NY 11042
0001094768-11-000002	1	principalOfficeAddress	2211 N. First St.  San Jose CA 95131
0000005076-11-000003	3	otherBusinessLocation	12711 N. Meridian Street  Carmel IN 46032
0000005076-11-000003	4	otherBusinessLocation	14636 North Scottsdale Rd.  Scottsdale AZ 85254
0000005076-11-000003	5	otherBusinessLocation	1301 Executive Blvd.  Chesapeake VA 23320-3671
0001090027-11-000007	1	principalOfficeAddress	6187 Carpinteria Avenue  Carpinteria CA 93013
0000005076-11-000003	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2407
0000005076-11-000003	2	mailingAddress	P.O. Box 25065  Santa Ana CA 92799-5065
0000005076-11-000003	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-11-000003	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0001380486-11-000001	2	mailingAddress	PO Box 2226  Omaha NE 68103-2226
0001380486-11-000001	1	otherBusinessLocation	4600 Alliance Gateway Freeway  Fort Worth TX 76177
0001380486-11-000001	1	principalOfficeAddress	1005 N ameritrade Place  Bellevue NE 68005
0000024179-11-000003	1	principalOfficeAddress	17 Battery Place  New York City NY 10004
0001007444-11-000007	1	principalOfficeAddress	9785 Towne Centre Drive  San Diego CA 92121
0000889231-11-000005	1	principalOfficeAddress	1411 Broadway, 28th Floor  New York NY 10018
0001283467-11-000002	1	principalOfficeAddress	Suite 310 - 606 4th Street S.W.  Calgary A0 T2P 1T1
0001283467-11-000002	1	otherBusinessLocation	600 - 750 Cambie Street  Vancouver A1 V6B 0A2
0001283467-11-000002	2	otherBusinessLocation	Suite 710 - 130 King St West PO Box 34 Toronto A6 M5X 1A9
0001104659-11-017374	1	principalOfficeAddress	18 Loveton Circle  Sparks MD 21152
0000862124-11-000005	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000862124-11-000005	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-11-000005	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-11-000005	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-11-000005	5	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-11-000005	6	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-11-000005	7	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-11-000005	8	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-11-000005	9	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-11-000005	10	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-11-000005	11	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-11-000005	12	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-11-000005	13	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-11-000005	14	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-11-000005	15	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-11-000005	16	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0000862124-11-000005	17	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0000862124-11-000005	18	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-11-000005	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-11-000005	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
0001339630-11-000011	1	principalOfficeAddress	800 Nicollet Mall  Minneapolis MN 55402
0001204459-11-000812	2	otherBusinessLocation	1003-750 West Pender Street  Vancouver A1 V6C 2T8
0001204459-11-000812	1	otherBusinessLocation	920, 120 Adelaide Street West  Toronto A6 M5H 1T1
0001204459-11-000812	1	principalOfficeAddress	2300, 125 - 9th Avenue SE  Calgary A0 T2G 0P6
0000883757-11-000004	1	otherBusinessLocation	505-3rd Street SW, Suite 850  Calgary A0 T2P 3E6
0000883757-11-000004	2	otherBusinessLocation	1185 West Georgia Street Suite 1620 Vancouver A1 V6E 4E6
0000883757-11-000004	1	principalOfficeAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0001352156-11-000003	1	principalOfficeAddress	One National Life Drive  Montpelier VT 05604
0001511164-11-000007	1	principalOfficeAddress	Room 1836, No. 333 Huaihai Zhong Road Lu Wan District Shanghai F4 
0001511164-11-000007	2	mailingAddress	100 Second Avenue South Suite 300-N St. Petersburg FL 33701
0001511164-11-000007	1	otherBusinessLocation	100 Second Avenue South Suite 300-N St. Petersburg FL 33701
0001419454-11-000007	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/124, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0001419454-11-000007	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-11-000007	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-11-000007	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109
0001413398-11-000004	1	principalOfficeAddress	201 Plaza Two 3rd Floor Jersey City NJ 07311
0001413398-11-000004	2	mailingAddress	201 Plaza Two 2nd Floor Jersey City NJ 07311
0000810417-11-000004	2	mailingAddress	12555 Manchester Road  St. Louis MO 63131
0000810417-11-000004	1	principalOfficeAddress	700 Maryville Center  St. Louis MO 63141
0000948010-11-000002	2	mailingAddress	PO BOX 909  GREENVILLE SC 29602
0000948010-11-000002	1	principalOfficeAddress	55 BEATTIE PLACE  GREENVILLE SC 29601
0000938152-11-000001	1	principalOfficeAddress	6076 SOUTH 900 EAST, STE 101  SALT LAKE CITY UT 84121
0001018490-11-000006	1	principalOfficeAddress	5022 Gate Parkway, Suite 200  Jacksonville FL 32256-7088
0001511164-11-000004	1	principalOfficeAddress	100 Second Avenue South Suite 705-S St. Petersburg FL 33701
0000783398-11-000010	1	otherBusinessLocation	10235 Regency Court  Omaha NE 68114
0000783398-11-000010	1	principalOfficeAddress	60 State Street  Boston MA 02109
0000950123-11-024680	1	principalOfficeAddress	225 Franklin Street 25th Floor Boston MA 02110
0000737074-11-000001	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0000275143-11-000002	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000275143-11-000002	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-11-000002	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-11-000002	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000950123-11-023219	1	principalOfficeAddress	225 Franklin Street 25th Floor Boston MA 02110
0000950123-11-023212	2	otherBusinessLocation	10 Memorial Boulevard 10th Floor Providence RI 02903
0000950123-11-023212	1	otherBusinessLocation	734 Ameriprise Financial Center  Minneapolis MN 55474
0000950123-11-023212	1	principalOfficeAddress	225 Franklin Street 25th Floor Boston MA 02110
0001285911-11-000001	2	mailingAddress	200 Park Avenue  New York NY 10166
0001285911-11-000001	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0000810704-11-000008	1	principalOfficeAddress	3100 Breckinridge Boulevard  Duluth GA 30099
