ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000842657-13-000024	2	mailingAddress	114 West 11th Street  Kansas City MO 64105
0000842657-13-000024	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000737074-13-000005	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001419454-13-000018	2	mailingAddress	245 Summer Street Mail Zone:  Z2L Boston MA 02210
0001419454-13-000018	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001419454-13-000018	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-13-000018	2	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/24, SIVAJI GARDENS, MANAPAKKAM Chennai K7 600 089
0000862124-13-000013	2	mailingAddress	245 Summer Street Mail Zone Z2L Boston MA 02210
0000862124-13-000013	14	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-13-000013	13	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-13-000013	12	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-13-000013	11	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-13-000013	10	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-13-000013	9	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-13-000013	8	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-13-000013	7	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-13-000013	6	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-13-000013	5	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-13-000013	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-13-000013	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-13-000013	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0000862124-13-000013	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-13-000013	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0001133702-13-000011	2	mailingAddress	245 Summer St Mail Zone: Z2L Boston MA 02210
0001133702-13-000011	2	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
