ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001451217-10-000009	corporationPartnership	7	David McCann	04-MAR-2009	Vice President and Assistant Secretary	NA	false		
0001451217-10-000009	corporationPartnership	8	James Ndiaye	30-MAY-2008	Vice President and Assistant Secretary	NA	false		
0001451217-10-000009	corporationPartnership	5	Dennis Mc Gonigle	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-10-000009	corporationPartnership	4	Jeffery Klauder	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-10-000009	corporationPartnership	3	Robert Silvestri	30-MAY-2008	Treasurer	NA	false		
0001451217-10-000009	corporationPartnership	2	Timothy Barto	30-MAY-2008	General Counsel and Secretary	NA	false		
0001451217-10-000009	corporationPartnership	1	Al DelPizzo	30-MAY-2008	President	NA	false		
0001451217-10-000009	corporationPartnership	17	Stephen Meyer	03-JUN-2010	Director	NA	true		
0001451217-10-000009	corporationPartnership	16	Mark Nagle	30-MAY-2008	Director and Senior Vice President	NA	true		
0001451217-10-000009	corporationPartnership	15	SEI Investments Company	30-MAY-2008	Ultimate Parent Company	E	true		
0001451217-10-000009	corporationPartnership	14	SEI Investments Management Corporation	30-MAY-2008	Direct Parent Company	E	true		
0001451217-10-000009	corporationPartnership	13	Jay Cipriano	30-MAY-2008	Vice President	NA	false		
0001451217-10-000009	corporationPartnership	12	Phillip Masterson	30-MAY-2008	Vice President	NA	false		
0001451217-10-000009	corporationPartnership	11	Bridget Jensen	04-MAR-2009	Vice President	NA	false		
0001451217-10-000009	corporationPartnership	10	Robert Muse	04-MAR-2009	Vice President	NA	false		
0001451217-10-000009	corporationPartnership	9	James F. Volk	30-MAY-2008	Chief Compliance Officer	NA	false		
0001451217-10-000009	corporationPartnership	6	Aaron Buser	30-MAY-2008	Vice President and Assistant Secretary	NA	false		
0000896852-10-000018	corporationPartnership	16	Teresa Oxford	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-10-000018	corporationPartnership	17	Stephen R. Rimes	01-APR-2003	Assistant Secretary	NA	true		
0000896852-10-000018	corporationPartnership	18	Melanie Ringold	24-AUG-2007	Assistant Secretary	NA	true		
0000896852-10-000018	corporationPartnership	19	Vilma Valdez	30-OCT-2009	Assistant Secretary	NA	true		
0000896852-10-000018	corporationPartnership	20	Jesse J. Dean	01-JAN-2002	Assistant VP - Client Services	NA	true		
0000896852-10-000018	corporationPartnership	21	Dennis R. Joseph	01-APR-2004	Assistant VP - Control	NA	true		
0000896852-10-000018	corporationPartnership	22	Debra G. Kiemsteadt	01-JAN-2002	Assistant VP - Retirement Support Servic	NA	true		
0000896852-10-000018	corporationPartnership	23	Roxanne Larsen	20-SEP-2001	Assistant VP - Control	NA	true		
0000896852-10-000018	corporationPartnership	24	Robert W. Morris	17-OCT-1997	Assistant VP - Cash Mgmt & Retirement	NA	true		
0000896852-10-000018	corporationPartnership	15	J.G. Lallande	24-AUG-2007	Assistant Secretary	NA	true		
