ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001451217-10-000009	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0000896852-10-000018	2	mailingAddress	PO Box 4739  Houston TX 77210-4739
0000896852-10-000018	1	principalOfficeAddress	11 Greenway Plaza Suite 2500  Houston TX 77046-1188
0000817712-10-000012	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0000817712-10-000012	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000842657-10-000013	2	mailingAddress	280 Park Avenue 6th Floor , West Building New York NY 10017
0000842657-10-000013	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001140361-10-024948	1	principalOfficeAddress	813 Anacapa Street, #110  Santa Barbara CA 93101
0001018490-10-000021	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0000915794-10-000008	2	mailingAddress	Compliance Department 100 Pearl Street Hartford CT 06103
0000915794-10-000008	1	principalOfficeAddress	101 Munson Street, Ste 104  Greenfield MA 01301 9684
0001489557-10-000003	1	principalOfficeAddress	14390 Route 30  Irwin PA 15642
0000896852-10-000014	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 900 Toronto A6 M2N 6X7
0000896852-10-000014	1	principalOfficeAddress	119 Euston Street  Charlottetown A7 C1A 1W3
0001108200-10-000004	1	principalOfficeAddress	2 North LaSalle Street  Chicago IL 60602
0001146230-10-000006	3	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-10-000006	2	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0001146230-10-000006	4	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-10-000006	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-10-000006	1	otherBusinessLocation	525 Washington Boulevard  Jersey City NJ 07310
0000788603-10-000007	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000788603-10-000007	1	principalOfficeAddress	330 W. 9th Street  Kansas City MO 64105
0001018490-10-000019	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0000898432-10-000778	1	principalOfficeAddress	880 Carillon Parkway  St. Petersburg FL 33716
0001285911-10-000001	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0001285911-10-000001	1	otherBusinessLocation	The Bank of New York Mellon One Boston Place Boston MA 02108
0001285911-10-000001	2	mailingAddress	200 Park Avenue  New York NY 10166
0001452780-10-000006	1	principalOfficeAddress	2/3/4 Floors, Roxanna Building Greenlands Road, Begumpet Hyderabad K7 500016
0001359797-10-000004	1	principalOfficeAddress	6216 ROCKBRIDGE ROAD  STONE MOUNTAIN GA 30087
0001359797-10-000004	2	mailingAddress	P.O. BOX 914  LITHONIA GA 30058
0000810704-10-000007	1	principalOfficeAddress	3100 Breckinridge Boulevard  Duluth GA 30099
0000810704-10-000007	1	otherBusinessLocation	100 Citibank Drive  San Antonio TX 78245
0000862124-10-000007	9	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-10-000007	10	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-10-000007	11	otherBusinessLocation	2501 South Highway 121 Building 1 Lewisville TX 75067
0000862124-10-000007	12	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-10-000007	13	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-10-000007	14	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-10-000007	15	otherBusinessLocation	2250 William D. Tate  Grapevine TX 76051-3978
0000862124-10-000007	16	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-10-000007	17	otherBusinessLocation	4008 E. Chapel Hill  Durham NC 27707
0000862124-10-000007	18	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0000862124-10-000007	5	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-10-000007	4	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-10-000007	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-10-000007	8	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-10-000007	6	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-10-000007	7	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-10-000007	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
0000862124-10-000007	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-10-000007	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-10-000007	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109-3614
0000737074-10-000009	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001451217-10-000007	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0001492746-10-000003	1	otherBusinessLocation	BackOffice IT Solutions Pvt. Ltd. F 220 225 EPIP IT Park Sitapura, Jaipur K7 302 022
0001492746-10-000003	1	principalOfficeAddress	2625 Butterfield Road Suite 208W Oak Brook IL 60523
0000950123-10-052447	1	principalOfficeAddress	600 Sable Oaks Drive  South Portland ME 04106
0000950123-10-052447	1	otherBusinessLocation	734 Ameriprise Financial Center  Minneapolis MN 55474
0000950123-10-052226	3	otherBusinessLocation	111 Westminister Street  Providence RI 02903
0000950123-10-052226	2	otherBusinessLocation	734 Ameriprise Financial Centere  Minneapolis MN 55474
0000950123-10-052226	1	otherBusinessLocation	600 Sable Oaks Dr  South Portland ME 04106
0000950123-10-052226	1	principalOfficeAddress	One Financial Center  Boston MA 02111
0001486544-10-000003	1	principalOfficeAddress	601 N. Lamar Blvd Suite 300 Austin TX 78703
0000810417-10-000009	1	principalOfficeAddress	700 Maryville Center  St. Louis MO 63141
0000810417-10-000009	2	mailingAddress	12555 Manchester Road  St. Louis MO 63131
0000849542-10-000003	2	otherBusinessLocation	100 Freight Street  Pawtucket RI 02860
0000849542-10-000003	3	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-10-000003	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-10-000003	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0001096906-10-000559	1	principalOfficeAddress	1981 Murray Holladay Rd., Suite 100 P.O. Box 17136 Salt Lake City UT 84117
0001018490-10-000017	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0001133702-10-000008	1	principalOfficeAddress	1000 Plaza 5  Jersey City, NJ X1 07311
0001133702-10-000008	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001133702-10-000008	2	mailingAddress	82 Devonshire Street Attention: FI Compliance Boston MA 02109
0001133702-10-000008	2	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0001133702-10-000008	3	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-10-000008	4	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001133702-10-000008	5	otherBusinessLocation	200 Liberty Street  New York NY 10281
0001419454-10-000007	2	mailingAddress	82 Devonshire Street N3A - Attn: Transfer Agent Compliance Boston MA 02109
0001419454-10-000007	2	otherBusinessLocation	No 45, North Phase, Thiru Vi-Ka Industrial Estate Chennai K7 600 097
0001419454-10-000007	3	otherBusinessLocation	GKS TECHNOLOGIES PARK, SEZ 1/124, SIVAJI GARDENS, RAMAPURAM Chennai K7 600 089
0001419454-10-000007	1	otherBusinessLocation	Manyata Embassy Bus. Park: Outer Ring Rd Hebbal - Krishnarajpuram Section Bangalore K7 560 045
0001419454-10-000007	1	principalOfficeAddress	Embassy Golf Links Business Park Off Intermediate Ring Road Bangalore K7 560 071
0001035449-10-000288	1	principalOfficeAddress	2960 North Meridian Street Suite 300 Indianapolis IN 46208
0001140361-10-017773	1	principalOfficeAddress	44 West Lancaster Avenue  Ardmore PA 19003
0001466955-10-000004	1	principalOfficeAddress	16 Maiden Lane Suite 300 San Francisco CA 94108
0000950123-10-036534	1	principalOfficeAddress	51 Summit Ave  Summit NJ 07901
0000828403-10-000005	2	otherBusinessLocation	MSIM Global Support and Technology Svcs Athena; Mindspace, Goregaon West Mumbai K7 40090
0000828403-10-000005	1	otherBusinessLocation	34 Exchange Place Plaza II, 2nd Floor Jersey City NJ 07311
0000828403-10-000005	1	principalOfficeAddress	2800 Post Oak Boulevard  Houston TX 77056
0000828403-10-000005	2	mailingAddress	34 Exchange Place - Harborside Financial Plaza II, 7th Floor Jersey City NJ 07311
0001413398-10-000005	1	otherBusinessLocation	MSIM Global Support and Technology Svcs Athena; Mindspace, Goregaon West Mumbai K7 400090
0001413398-10-000005	2	mailingAddress	34 Exchange Place - Harborside Financial Plaza II, 7th Floor Jersey City NJ 07311
0001413398-10-000005	1	principalOfficeAddress	Harborside Financial Center Plaza II, 2nd Floor Jersey City NJ 07311
0001413398-10-000005	2	otherBusinessLocation	One Tower Bridge 100 Front Street, Suite 1100 West Conshohocken PA 19428
0001277690-10-000005	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001277690-10-000005	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0001277690-10-000005	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-10-000005	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-10-000005	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001458682-10-000002	1	principalOfficeAddress	17961 Hunting Bow Cir, Ste 102  Lutz FL 33558
0001007444-10-000006	1	principalOfficeAddress	9785 Towne Centre Drive  San Diego CA 92121
0001144204-10-019712	1	principalOfficeAddress	Operations Center 6201 15th Avenue Brooklyn NY 11219
0001144204-10-019712	1	otherBusinessLocation	10150 Mallard Creek Road Suite 307 Charlotte NC 28262
0001144204-10-019712	2	mailingAddress	59 Maiden Lane Plaza Level New York NY 10038
0001144204-10-019712	2	otherBusinessLocation	1218 Third Avenue Suite 1700 Seattle WA 98101
0000869442-10-000009	2	otherBusinessLocation	Manulife Bldg, UP No Science & Tech Park Commonwealth Avenue Quezon City, Metro Manila R6 1101
0000869442-10-000009	1	otherBusinessLocation	164 Corporate Drive  Portsmouth NH 03801
0000869442-10-000009	1	principalOfficeAddress	380 Stuart Street  Boston MA 02116
0001018490-10-000015	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0000810417-10-000007	1	principalOfficeAddress	700 Maryville Center  St. Louis MO 63141
0000810417-10-000007	2	mailingAddress	12555 Manchester Road  St. Louis MO 63131
0001140361-10-015605	2	mailingAddress	P.O. Box 7231  St. Louis MO 63177
0001140361-10-015605	1	principalOfficeAddress	34 North Meramec  Clayton MO 63105
0000737074-10-000007	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
