ACCESSION_NUMBER	REGULATORYAGENCY	ENTITYNAME	PREVIOUSENTITYNAME	FINSNUMBER	DIFFERENTMAILINGADDRESS	TELEPHONENUMBER	CONDUCTBUSINESSINOTHERLOCATION	SELFTRANSFERAGENT	ENGAGEDSERVICECOMPANY	ENGAGEDASSERVICECOMPANY	REGISTRANTTYPE	REGISTRANTTYPEDESCRIPTION	OTHERCONTROLMANAGEMENT	OTHERCONTROLFINANCE	FELONYORMISDEMEANOR	OTHERFELONY	ENJOINEDINVESTRELATEDACTIVITY	VIOLATIONINVRELATEDREGULATION	FALSESTATEMENTOROMISSION	VIOLATIONOFREGULATIONS	AUTHORIZATIONDENIEDORSUSPENDED	REGISTRATIONDENIEDORSUSPENDED	FSRFALSESTATEMENTOROMISSION	FSRVIOLATEINVRELATEDREGULATION	FSRAUTHORIZEDENIEDORSUSPENDED	FSRFOUNDORDERAGAINSTAPPLICANT	FSRREGISTRATIONDENIEDSUSPENDED	FSRREVOKEDSUSPENDEDLICENSE	SRAFALSESTATEMENTOROMISSION	SRAVIOLATIONOFRULES	SRAAUTHORIZEDENIEDORSUSPENDED	SRAREVOKEDSUSPENDEDLICENSE	FOREIGNAGENCY	SUBJECTOFPROCEEDINGS	REVOKEDBOND	UNSATISFIEDJUDGEMENTSORLIENS
0001144204-15-073443	SEC	American National Stock Transfer, LLC		003480	N	212-415-6500	Y	Y	Y	N	Other	LLC	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0001213900-15-009798	SEC	FundAmerica Stock Transfer, LLC		352013	N	212-774-3000	Y	N	N	N	Other	Limited Liability Company	Y	Y	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	N	Y	N	Y	N	N	N	N
0001035449-15-000010	SEC	Huntington Asset Services, Inc.		500496	N	317-917-7003	N	N	N	N	Corporation		N	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001169743-15-000026	SEC	J.D. Clark & Co., Inc.		266437	N	801-737-4000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001354488-15-005661	SEC	Direct Transfer, LLC.		339440	N	9194814000	N	N	N	Y	Corporation		Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0001354488-15-005657	SEC	PREMIER STOCK TRANSFER LLC		351692	N	725-333-8088	N	N	Y	N	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000842657-15-000028	SEC	DeAWM Service Company	DWS Investments Service Company	417949	N	212-250-2500	N	Y	Y	N	Corporation		N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001007444-15-000027	SEC	LPL Financial LLC	LPL Financial Corporation	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	Y	Y	N
0001073944-15-000010	SEC	UMB Fund Services, Inc.		852947	N	414-299-2200	N	N	N	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000950123-15-012585	SEC	SunGard Investor Services LLC		351841	N	614-470-8000	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N
0001018490-15-000027	SEC	DB Services Americas, Inc.		955203	N	(800) 735-7777	N	N	N	Y	Corporation		Y	Y	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	N	Y	N	N	Y	Y	N	N	Y	Y	N	N
0001073944-15-000008	SEC	J.D. Clark & Co., Inc.		266437	N	801-737-4000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000849542-15-000015	SEC	BNY Mellon Investment Servicing (US) Inc.		418772	N	508-871-8500	Y	N	Y	Y	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001458682-15-000005	SEC	ClearTrust, LLC		340034	N	813-235-4490	N	N	N	Y	Other	Limited Liability Company	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N
0000276398-15-000005	SEC	Shareholder Services Inc.		423871	Y	303-768-3200	Y	N	N	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N
0001285911-15-000028	SEC	Dreyfus Transfer, Inc.		482448	Y	212-922-6840	N	N	Y	N	Corporation		N	N	Y	Y	Y	N	Y	Y	Y	Y	N	Y	N	Y	Y	N	Y	Y	N	Y	Y	Y	N	N
0001007444-15-000025	SEC	LPL Financial LLC	LPL Financial Corporation	008698	Y	800-877-7210	N	N	N	N	Other	LLC	Y	N	N	N	N	N	N	Y	N	Y	Y	Y	N	Y	Y	N	Y	Y	N	N	N	Y	Y	N
0001432532-15-000006	SEC	Franklin Templeton Investments Poland sp.z o.o.		335083	Y	916-463-4350	N	N	N	Y	Other	Limited Liability Company	Y	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	N	N
0000275143-15-000013	SEC	Boston Financial Data Services, Inc.		209809	N	617-483-5000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	Y	Y	N	N	Y	Y	N	Y	N	N	N	Y	N	N	Y	Y	N	N
0001146230-15-000027	SEC	Computershare Inc.		260539	N	781-575-2000	Y	N	Y	Y	Corporation		N	N	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	N	Y	N	N	N	N	N	N
0001308973-15-000004	SEC	Transamerica Fund Services, Inc.		410654	N	720-482-1500	N	Y	Y	N	Corporation		N	N	N	N	N	N	Y	Y	Y	Y	Y	Y	N	Y	Y	N	N	Y	N	N	Y	N	Y	N
