ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001432532-21-000005	1	principalOfficeAddress	Nowy Rynek complex, Building B Przemyslowa 3 str. Poznan R9 61-579
0001432532-21-000005	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3344 Quality Drive, ATTN: GSS R&C RANCHO CORDOVA CA 95670
0000353291-21-000010	2	otherBusinessLocation	One Franklin Parkway  San Mateo CA 94403
0000353291-21-000010	1	principalOfficeAddress	3344 Quality Drive ATTN: GSS R&C Rancho Cordova CA 95670
0000353291-21-000010	1	otherBusinessLocation	100 Fountain Parkway  St. Petersburg FL 33716
0001202048-21-000004	1	principalOfficeAddress	2919 Allen Parkway  Houston TX 77019
0000842657-21-000016	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001451217-21-000004	1	principalOfficeAddress	1 Freedom Valley Drive  Oaks PA 19456
0000071138-21-000004	1	principalOfficeAddress	50 West Liberty Street Suite 880 Reno NV 89501
0001787835-21-000006	1	principalOfficeAddress	4800 Deer Lake Drive East  Jacksonville FL 32246
0000027048-21-000002	1	principalOfficeAddress	210 W 10th St  Kansas City MO 64105
0000027048-21-000002	5	otherBusinessLocation	1055 Broadway  Kansas City MO 64105
0000027048-21-000002	4	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000027048-21-000002	3	otherBusinessLocation	333 W 11th St  Kansas City MO 64105
0000027048-21-000002	2	otherBusinessLocation	330 W 9th St  Kansas City MO 64105
0000027048-21-000002	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-21-000002	2	mailingAddress	333 WEST 11TH STREET 5TH FLOOR ATTN LEGAL DEPT KANSAS CITY MO 64105
0000275143-21-000003	5	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0000275143-21-000003	6	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000275143-21-000003	7	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000275143-21-000003	8	otherBusinessLocation	1055 Broadway  Kansas CIty MO 64105
0000275143-21-000003	3	otherBusinessLocation	210 W 10th Street  Kansas City MO 64105
0000275143-21-000003	2	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-21-000003	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-21-000003	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-21-000003	4	otherBusinessLocation	7201 E 64th Court  Kansas City MO 64133
0001285911-21-000004	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
0001285911-21-000004	2	mailingAddress	240 Greenwich Street  New York NY 10286
0001018490-21-000019	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001000952-21-000005	1	principalOfficeAddress	12720 Hillcrest Road Suite 115 Dallas TX 75230
0001866046-21-000002	2	mailingAddress	77 King Street West Suite 400 Toronto A6 M5K0A1
0001866046-21-000002	1	principalOfficeAddress	16540 Pointe Village Drive Suite 201(J) Lutz FL 33558
0001387131-21-006317	1	principalOfficeAddress	Operations Center 6201 15th Avenue Brooklyn NY 11219
0001771186-21-000003	1	principalOfficeAddress	4900 Woodway Dr Suite 1100 Houston TX 77056
0001864126-21-000001	1	principalOfficeAddress	1314 NW Irving Street Unit 312 Portland OR 97209
0000862124-21-000003	7	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-21-000003	12	otherBusinessLocation	5300 Kings Island Drive  Mason OH 45040
0000862124-21-000003	11	otherBusinessLocation	5401 Watson Drive SE  Albuquerque NM 87106
0000862124-21-000003	10	otherBusinessLocation	100 New Millennium Way  Durham NC 27709
0000862124-21-000003	9	otherBusinessLocation	Two Destiny Way  Westlake TX 76262
0000862124-21-000003	8	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-21-000003	6	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-21-000003	5	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-21-000003	4	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-21-000003	3	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-21-000003	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015
0000862124-21-000003	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-21-000003	2	mailingAddress	245 Summer Street Mail Zone V1B Attn: TA Compliance Boston MA 02210
0000862124-21-000003	1	principalOfficeAddress	245 Summer Street  Boston MA 02210
0001862219-21-000004	1	principalOfficeAddress	429 Fourth Avenue Suite 300 Pittsburgh PA 15219
0001146230-21-000003	5	otherBusinessLocation	462 South Fourth Street  Louisville KY 40202
0001146230-21-000003	2	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-21-000003	3	otherBusinessLocation	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001146230-21-000003	4	otherBusinessLocation	211 Quality Circle Suite 210 College Station TX 77845
0001146230-21-000003	1	principalOfficeAddress	150 Royall Street  Canton MA 02021-1011
0001146230-21-000003	1	otherBusinessLocation	33 North LaSalle Street, Suite 1100  Chicago IL 60602
0001448300-21-000007	2	mailingAddress	100 Federal Street  BOSTON MA 02110
0001448300-21-000007	1	principalOfficeAddress	7 Shattuck Road  Andover MA 01810
