ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000810704-08-000015	corporationPartnership	16	PFS T.A., Inc.	15-DEC-1986	General Partner	D	true		
0000810704-08-000015	corporationPartnership	17	Citigroup Insurance Holding Corporation	15-DEC-1986	General Partner	D	true		
0000810704-08-000015	corporationPartnership	14	Michael A. Lynch	01-SEP-2006	Assistant Secretary	NA	false		
0000810704-08-000015	corporationPartnership	13	Richard W. Atcheson	07-SEP-1990	Assistant Secretary	NA	false		23-APR-2007
0000810704-08-000015	corporationPartnership	12	David E. Reardon	05-JAN-2005	Chief Financial Officer & Treasurer	NA	false		
0000810704-08-000015	corporationPartnership	11	Daniel A. Woodring	01-SEP-2005	Vice Pres & Chief Compliance Officer	NA	false		
0000810704-08-000015	corporationPartnership	10	Dawn G. Reece	01-JUN-2000	Vice President	NA	false		
0000810704-08-000015	corporationPartnership	9	Michelle L. Reardon	05-JAN-2005	Vice President	NA	false		
0000810704-08-000015	corporationPartnership	8	Allen F. Coleman	17-JAN-1995	Vice President & Assistant Secretary	NA	true		
0000810704-08-000015	corporationPartnership	7	John S. Watts, III	01-JAN-2001	Sr Vice President & Chief Legal Counsel	NA	false		
0000810704-08-000015	corporationPartnership	6	D. Gentry Rose	01-JUN-2000	Senior Vice President	NA	false		
0000810704-08-000015	corporationPartnership	5	John C. Norton	02-MAY-2005	Senior Vice President and Secretary	NA	true		
0000810704-08-000015	corporationPartnership	4	David Siegel	01-SEP-1998	Executive Vice President	NA	true		
0000810704-08-000015	corporationPartnership	3	Alison S. Rand	31-DEC-1998	Executive Vice President	NA	true		
0000810704-08-000015	corporationPartnership	2	Cynthia K. Mitchell	17-JAN-1995	Executive Vice President	NA	true		
0000810704-08-000015	corporationPartnership	1	William A. Kelly	21-JAN-1997	President, General Manager, CEO	NA	true		
0000810704-08-000015	corporationPartnership	15	Judy R. Trollinger	01-JAN-1999	Assistant Secretary	NA	false		
0001018490-08-000017	corporationPartnership	7	Deutsche Bank AG	04-JUN-1999	Owner of 100% of Taunus	E	false		
0001018490-08-000017	corporationPartnership	6	Taunus Corporation ('Taunus')	04-JUN-1999	Owner of 100% of DBTC	E	false		
0001018490-08-000017	corporationPartnership	5	Deutsche Bank Trust Corporation ('DBTC')	31-MAR-1990	Owner of 100% of DBHold	E	false		
0001018490-08-000017	corporationPartnership	4	Deutsche Bank Holdings, Inc. ('DBHold')	12-DEC-1991	Owner of 100% of Registrant	E	false		
0001018490-08-000017	corporationPartnership	3	Scott Allan Muirhead	05-FEB-2003	Director and President	NA	true		25-JUL-2008
0001018490-08-000017	corporationPartnership	2	Michael Seamus Moran	31-AUG-2004	Director	NA	true		
0001018490-08-000017	corporationPartnership	1	Foy Benton Hester	01-JUL-1999	Director	NA	true		
0001018490-08-000017	corporationPartnership	8	Alec Gurdeep Singh	05-AUG-2008	Director and President	NA	true		
0001144204-08-054822	corporationPartnership	1	Toni Peggy Zaks	01-JUN-2005	President	C	false		
0001144204-08-054822	corporationPartnership	2	Russell Machover	01-SEP-2006	Director/Chairman	C	false		
0000862124-08-000007	corporationPartnership	23	Gerard McGraw	04-SEP-2007	Executive Operating Officer	NA	true		
0000862124-08-000007	corporationPartnership	25	Richard Dobbs	15-SEP-2008	Director	NA	true		
0000862124-08-000007	corporationPartnership	22	Peter D. Stahl	01-AUG-2008	Assistant Secretary	NA	false		
0000862124-08-000007	corporationPartnership	21	Mary Brady	01-AUG-2008	Secretary	NA	false		
0000862124-08-000007	corporationPartnership	20	Christine Reynolds	01-AUG-2008	Executive Operating Officer	NA	true		
0000862124-08-000007	corporationPartnership	19	Dub Nelson	15-SEP-2008	Executive Operating Officer	NA	true		
0000862124-08-000007	corporationPartnership	18	Barbara March	11-FEB-2008	Executive Operating Officer	NA	true		
0000862124-08-000007	corporationPartnership	17	Raymond Marcinowski	14-JUN-2007	President & Director	NA	true		29-FEB-2008
0000862124-08-000007	corporationPartnership	16	Robert Donelan	14-JUN-2007	President	NA	true		
0000862124-08-000007	corporationPartnership	15	FMR LLC	01-OCT-2007	Shareholder	E	true		
0000862124-08-000007	corporationPartnership	14	Terence Sanz	14-JUN-2007	Treasurer	NA	false		
0000862124-08-000007	corporationPartnership	13	Joseph Hollis	14-JUN-2007	Executive Operating Officer	NA	true		01-AUG-2008
0000862124-08-000007	corporationPartnership	12	Anmarie Ciccolo	14-JUN-2007	Chief Legal Officer	NA	false		
0000862124-08-000007	corporationPartnership	11	Richard Siegelman	14-JUN-2007	Chief Compliance Officer	NA	false		
0000862124-08-000007	corporationPartnership	10	John J. Hitt	28-JUN-2006	Assistant Secretary	NA	false		01-AUG-2008
0000862124-08-000007	corporationPartnership	9	J. Gregory Wass	28-JUN-2006	Assistant Treasurer	NA	false		
0000862124-08-000007	corporationPartnership	8	Stephen E. Tibbetts	01-AUG-1994	Treasurer	NA	false		14-JUN-2007
0000862124-08-000007	corporationPartnership	7	Joseph P. LoRusso	03-JUL-2003	Director	NA	true		14-JUN-2007
0000862124-08-000007	corporationPartnership	6	Robert A. Dwight	03-JUL-2003	Executive Operating Officer	NA	true		
0000862124-08-000007	corporationPartnership	5	Laura B. Cronin	28-JUN-2006	Executive Operating Officer	NA	false		03-OCT-2007
0000862124-08-000007	corporationPartnership	4	Jeffrey Carney	28-JUN-2006	Executive Vice President	NA	true		14-JUN-2007
0000862124-08-000007	corporationPartnership	3	Timothy F. Hayes	28-JUN-2006	President & Director	NA	true		14-JUN-2007
0000862124-08-000007	corporationPartnership	2	Susan Sturdy	28-JUN-2006	Secretary	NA	false		01-AUG-2008
0000862124-08-000007	corporationPartnership	1	FMR Corp	01-JUL-1978	Shareholder	E	true		30-SEP-2007
0000862124-08-000007	corporationPartnership	24	Marvin Adams	15-SEP-2008	Director	NA	true		
0001297077-08-000105	corporationPartnership	1	Donald M. Maddalon	23-APR-2004	President	E	true		
0001288763-08-000008	corporationPartnership	8	Computershare Limited	06-DEC-2002	Parent Company (indirect)	E	true		
0001288763-08-000008	corporationPartnership	1	Wayne Noel Newling	10-MAY-2006	Chief Executive Officer and Director	NA	true		
0001288763-08-000008	corporationPartnership	2	Lindsay Ann Horwood	06-DEC-2002	Chief Legal Officer and Director	NA	true		
0001288763-08-000008	corporationPartnership	3	Sharon Lee Sritong	18-AUG-2003	Chief Financial Officer	NA	true		23-JUL-2008
0001288763-08-000008	corporationPartnership	4	Matthew John Cox	30-JUL-2004	Chief Financial Officer	NA	true		
0001288763-08-000008	corporationPartnership	5	Computershare Canada Inc.	10-DEC-2002	Parent Company	E	true		
0001288763-08-000008	corporationPartnership	6	Computershare Investments (UK)(No.2) Limited	06-DEC-2002	Parent Company (indirect)	E	true		
0001288763-08-000008	corporationPartnership	7	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (indirect)	E	true		
0001288777-08-000011	corporationPartnership	12	ACN 081 035 752 Pty. Ltd.	27-FEB-2004	Parent Company (Indirect)	E	true		
0001288777-08-000011	corporationPartnership	11	Computershare Investments (UK) (No.2) Limited	06-DEC-2002	Parent Company (Indirect)	E	true		
0001288777-08-000011	corporationPartnership	10	Computershare Canada Inc.	31-DEC-2002	Parent Company	E	true		
0001288777-08-000011	corporationPartnership	9	Matthew John Cox	30-JUL-2004	Chief Financial Officer	NA	true		
0001288777-08-000011	corporationPartnership	8	Sharon Lee Sritong	18-AUG-2003	Chief Financial Officer	NA	true		23-JUL-2008
0001288777-08-000011	corporationPartnership	7	Lindsay Ann Horwood	23-OCT-2000	CLO, Chief Compliance Officer	NA	true		
0001288777-08-000011	corporationPartnership	13	Computershare Limited	09-JAN-2001	Parent (Indirect)	E	true		
0001288777-08-000011	corporationPartnership	5	Brian Mitchell Pukier	29-FEB-2000	Director	NA	true		
0001288777-08-000011	corporationPartnership	4	Hector John McFadyen	31-OCT-2002	Director	NA	true		
0001288777-08-000011	corporationPartnership	3	Paul Henry Farrar	29-JAN-2001	Director	NA	true		
0001288777-08-000011	corporationPartnership	2	Robert Alfred Fairweather	29-JAN-2001	Director	NA	true		
0001288777-08-000011	corporationPartnership	1	William James Brathwaite	30-MAR-2000	Director	NA	true		
0001288777-08-000011	corporationPartnership	6	Wayne Noel Newling	10-MAY-2006	Chief Executive Officer and Director	NA	true		
0001133702-08-000012	corporationPartnership	1	Fidelity Global Brokerage Group, Inc	01-AUG-2000	parent	E	true		
0001133702-08-000012	corporationPartnership	11	Karen M. Crupi	15-SEP-2008	Secretary & Chief Legal Officer	NA	false		
0001133702-08-000012	corporationPartnership	10	Rodger Lawson	04-OCT-2007	Director	NA	true		
0001133702-08-000012	corporationPartnership	9	Karen Saperstein	01-AUG-2003	Secretary & General Counsel	NA	false		14-SEP-2008
0001133702-08-000012	corporationPartnership	8	Tami Rash	01-JUN-2005	Treasurer & SVP	NA	false		
0001133702-08-000012	corporationPartnership	7	Rich OBrien	01-AUG-2002	Chief Compliance Officer & SVP	NA	false		
0001133702-08-000012	corporationPartnership	6	Gerard McGraw	01-APR-2003	COO	NA	true		
0001133702-08-000012	corporationPartnership	5	Ellyn McColgan	01-APR-2003	Director	NA	true		15-AUG-2007
