ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001511164-16-001044	otherControlFinance	1	Connect X Capital Markets, LLC	Holding Company - 100% owner of applicant
0001511164-16-001044	otherControlManagement	1	Micah Eldred, Carl Dilley, Christine Zitman, Abby Lord	Officers of the applicant
0001007444-16-000063	otherControlManagement	1	LPL Financial Holdings Inc.	Sole stockholder of LPL Holdings, Inc.
0001018490-16-000044	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head of ServAms reports to business line unit management of DBAG/affiliate. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York State Department of Financial Services. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-16-000044	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001410578-16-000905	otherControlFinance	1	K9 Ventures, Union Square Ventures, Spark Capital	Principal Venture Investors
0000740583-16-000460	otherControlManagement	3	Sage Assets, Inc.	More than 10% Interest in Guggenheim Capital, LLC.
0000740583-16-000460	otherControlManagement	4	Consolidated Investment Services, Inc.	100% Stockholder of Sammons Equity Alliance, Inc.
0000740583-16-000460	otherControlManagement	2	Guggenheim Capital, LLC	100% Interest in Guggenheim Partners, LLC.
0000740583-16-000460	otherControlManagement	7	Sammons Enterprises, Inc. ESOT	100% Stockholder of Sammons Enterprises, Inc.
0000740583-16-000460	otherControlManagement	6	Sammons Equity Alliance, Inc.	100% Stockholder of Sage Assets, Inc.
0000740583-16-000460	otherControlManagement	5	Sammons Enterprises, Inc.	100% Stockholder of Consolidated Investment Services, Inc.
0000740583-16-000460	otherControlManagement	1	Guggenheim Partners, LLC	100% Interest in Guggenheim Knights of Security, LLC.
0001630490-16-000009	otherControlManagement	1	Fidelity National Information Services Inc.; FIS SG, LLC; SunGard Holdco LLC	Indirect parent company; indirect parent company; indirect parent company
0000817712-16-000020	otherControlManagement	1	Thrivent Financial for Lutherans ('TFL')	TFL is the parent company of Thrivent Financial Holdings, Inc.
