ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000914717-21-000004	1	principalOfficeAddress	384 North Grand Street Box 399  Cobleskill NY 12043
0000868275-21-000003	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0001853914-21-000001	1	principalOfficeAddress	3131 Eastside Street #100 Houston TX 77098
0001718015-21-000003	2	otherBusinessLocation	702-67 Yonge St  TORONTO A6 M5E 1J8
0001718015-21-000003	1	otherBusinessLocation	1230-300 5th Ave SW  CALGARY A0 T2P 3C4
0001718015-21-000003	1	principalOfficeAddress	350 - 409 Granville St  Vancouver A1 V6C 1T2
0001202048-21-000002	1	principalOfficeAddress	2919 Allen Parkway  Houston TX 77019
0000897101-21-000237	1	principalOfficeAddress	Zed Tech Park, No. 74A, Keonics Electronic City Pase 1 Bangalore K7 560100
0000897101-21-000237	1	otherBusinessLocation	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0000734700-21-000002	1	principalOfficeAddress	71 S Wacker Drive Suite 1200 Chicago IL 60606
0001227021-21-000004	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001227021-21-000004	1	otherBusinessLocation	185 Hudson Street Suite 1150 Jersey City NJ 07311
0001227021-21-000004	2	otherBusinessLocation	For non-qualifying securities 30 Herbert Street Dublin 2 L2 
0001227021-21-000004	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001227021-21-000004	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-21-000004	3	otherBusinessLocation	For non-qualifying securities 80, Route D'Esch L-1470 Luxembourg N4 
0000275143-21-000001	4	otherBusinessLocation	7201 E 64th Court  Kansas City MO 64133
0000275143-21-000001	3	otherBusinessLocation	210 W 10th Street  Kansas City MO 64105
0000275143-21-000001	2	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-21-000001	1	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-21-000001	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-21-000001	5	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0000275143-21-000001	8	otherBusinessLocation	1055 Broadway  Kansas CIty MO 64105
0000275143-21-000001	7	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000275143-21-000001	6	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000737074-21-000002	1	principalOfficeAddress	15935 La Cantera Parkway Building Two San Antonio TX 78256
0001720655-21-000001	1	principalOfficeAddress	3900 W Alameda Ave Suite 1200 Burbank CA 91505
0001559963-21-000002	1	principalOfficeAddress	L1 Tower S-3 Cyberycity, Magarpatta City Hadapsar Pune K7 411013
0001559963-21-000002	1	otherBusinessLocation	SEZ Unit, Block 3, Mount-Poonamallee Rd DLF IT Park Nandambakam Post, Ramapuram Chennai K7 600089
0000849542-21-000002	3	otherBusinessLocation	135 Santilli Highway  Everett MA 02149
0000849542-21-000002	2	otherBusinessLocation	400 bellevue Parkway  Wilmington DE 19809
0000849542-21-000002	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-21-000002	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0001199835-21-000121	1	principalOfficeAddress	4865 W. 127TH PLACE  BROOMFIELD CO 80020
0001199835-21-000121	2	mailingAddress	3051 W. 105TH AVE. UNIT 350251 WESTMINSTER CO 80035
0000842657-21-000009	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-21-000003	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0000896852-21-000003	1	principalOfficeAddress	119 EUSTON STREET  CHARLOTTETOWN A7 C1A 1W3
0000896852-21-000003	2	mailingAddress	SECRETARY, LEGAL DEPARTMENT 5140 YONGE STREET, SUITE 800 TORONTO A6 M2N 6X7
0000896852-21-000003	1	otherBusinessLocation	5140 YONGE STREET SUITE 800 TORONTO A6 M2N 6X7
0001285911-21-000001	1	principalOfficeAddress	144 Glenn Curtiss Boulevard  Uniondale NY 11556
