ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000868275-09-000008	corporationPartnership	16	VERN CLEMENSON	01-SEP-1990	SHAREHOLDER	A	false		
0000868275-09-000008	corporationPartnership	17	ROBERT F. KAISER II	01-NOV-2006	SHAREHOLDER	A	false		
0000868275-09-000008	corporationPartnership	14	JANE K. CARTEN	28-JUL-2009	PRESIDENT/CEO	A	true		
0000868275-09-000008	corporationPartnership	13	NICHOLAS F. KAISER	01-AUG-1989	PRESIDENT/CEO	C	true		28-JUL-2009
0000868275-09-000008	corporationPartnership	12	JAMES S. GIBSON	24-JUN-2009	DIRECTOR	NA	true		
0000868275-09-000008	corporationPartnership	11	JAMES D. WINSHIP	20-APR-2007	GENERAL COUNSEL/CHIEF LEGAL OFFICER	NA	true		
0000868275-09-000008	corporationPartnership	10	JAMES S. GIBSON	17-APR-2007	CFO	NA	true		
0000868275-09-000008	corporationPartnership	9	CHRISTOPHER R. FANKHAUSER	17-JAN-2006	DIRECTOR/COO	NA	true		
0000868275-09-000008	corporationPartnership	8	MONEM A. SALAM	23-JUN-2005	DIRECTOR/VICE PRESIDENT	NA	true		
0000868275-09-000008	corporationPartnership	7	MEREDITH L. ROSS	23-JUN-2005	DIRECTOR	NA	true		
0000868275-09-000008	corporationPartnership	6	JAMES D. WINSHIP	29-JUL-2004	CCO/CHIEF LEGAL OFFICER	NA	true		
0000868275-09-000008	corporationPartnership	5	MEREDITH L. ROSS	23-JUL-2003	TREASURER	NA	true		
0000868275-09-000008	corporationPartnership	4	ETHEL BARTOLOME	01-MAR-2001	SECRETARY	NA	true		
0000868275-09-000008	corporationPartnership	3	JANE K. CARTEN	14-FEB-2001	DIRECTOR	A	true		
0000868275-09-000008	corporationPartnership	2	PHELPS S. MCILVAINE	16-AUG-1994	DIRECTOR/VICE PRESIDENT	A	true		
0000868275-09-000008	corporationPartnership	1	NICHOLAS F. KAISER	01-AUG-1989	DIRECTOR	C	true		
0000868275-09-000008	corporationPartnership	15	JAMES S. GIBSON	28-JUL-2009	ASSISTANT SECRETARY	NA	true		
0000868275-09-000008	corporationPartnership	19	EMILY H. KAISER	01-NOV-2006	SHAREHOLDER	A	false		
0000868275-09-000008	corporationPartnership	18	SARAH K. BRAND	01-NOV-2006	SHAREHOLDER	A	false		
0000821007-09-000013	soleProprietorship	3	Wells Fargo & Company	31-DEC-2008	Shareholder			Indirect Controlling Entity	
0000821007-09-000013	soleProprietorship	2	Evergreen Investment Company, Inc.	01-DEC-1996	Shareholder			Indirect Controlling Entity	
0000821007-09-000013	soleProprietorship	1	Greg Depaola	28-SEP-2009	President			President	
0000821007-09-000013	soleProprietorship	4	Wachovia Corporation	01-DEC-1996	Shareholder			Indirect Controlling Entity	
0000821007-09-000013	soleProprietorship	5	Wachovia Bank N.A.	01-DEC-1996	Shareholder			Indirect Controlling Entity	
0000821007-09-000013	soleProprietorship	6	EIMCO Trust	01-DEC-1996	Shareholder			Direct Controlling Entity	
0001413398-09-000013	corporationPartnership	26	Mark Patten	16-JUN-2009	Managing Director and Treasurer	NA	true		
0001413398-09-000013	corporationPartnership	24	Martha Slezak	15-DEC-2005	VP, Asst. Treasurer - Admin Division	NA	true		27-MAR-2009
0001413398-09-000013	corporationPartnership	23	Bruce Sandberg	04-NOV-2003	ED - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	21	Norman Jones	15-DEC-2005	ED - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	20	Francis Smith	15-DEC-2005	ED, Asst. Treasurer - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	19	Walter Rein	01-DEC-2004	MD, Director - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	22	Eric Marmoll	01-DEC-2006	ED - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	18	James Garrett	01-DEC-2006	MD, Director - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	17	Mary Ann Fappiano	23-JAN-2006	MD, Asst Treasurer - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	16	Stefanie Chang Yu	29-SEP-2003	MD, Secretary - Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	15	Kenneth Castiglia	15-DEC-2005	MD, Treasurer-Admin Division	NA	true		
0001413398-09-000013	corporationPartnership	14	Amy R. Doberman	06-FEB-2006	MD, Secretary-Admin Division	NA	true		03-APR-2009
0001413398-09-000013	corporationPartnership	13	Randy Takian	01-JUN-2008	President, CEO-Admin Division	NA	false		
0001413398-09-000013	corporationPartnership	12	Mario A Furlan	01-JUN-2008	Executive Director	NA	true		
0001413398-09-000013	corporationPartnership	11	Laurie Jones	01-JUN-2008	Executive Director - TA Division	NA	true		
0001413398-09-000013	corporationPartnership	10	Brian Drummond	01-JUN-2008	Executive Director - TA Division	NA	true		
0001413398-09-000013	corporationPartnership	9	Edward Meehan	28-SEP-2007	ED, Assistant Secretary - TA Div	NA	true		
0001413398-09-000013	corporationPartnership	8	Keraya Sherie Jefferson	28-SEP-2007	VP, Compliance Officer-TA Div	NA	true		
0001413398-09-000013	corporationPartnership	7	Lisa Lee Gray	17-OCT-2007	VP, Compliance Officer-TA Div	NA	true		
0001413398-09-000013	corporationPartnership	6	Evan Andrew Gordon	17-OCT-2007	VP - Chief Compliance Officer - TA Div.	NA	true		
0001413398-09-000013	corporationPartnership	5	Robert Henry Serafin	01-JUN-2008	ED, Head of Operations - TA Div.	NA	true		
0001413398-09-000013	corporationPartnership	4	Gina Gallagher	01-JUN-2008	ED, AML Officer-TA Division	NA	true		
0001413398-09-000013	corporationPartnership	3	Richard Charlino	01-JUN-2008	ED, Chief Technology Officer-TA Division	NA	false		
