ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001573302-17-000003	1	otherBusinessLocation	650 West Georgia St. Suite 2700 Vancouver A1 V6B 4N9
0001573302-17-000003	1	principalOfficeAddress	200 University Ave Suite 300 Toronto A6 M5H 4H1
0001573302-17-000003	2	otherBusinessLocation	300-5th Avenue Sw 10th Floor Calgary A0 T2P 3C4
0001573302-17-000003	3	otherBusinessLocation	Tour De La Bourse, Box 61 800 Victoria Square Montreal A8 H4Z 1A9
0000849542-17-000006	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-17-000006	2	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-17-000006	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0001576747-17-000005	1	principalOfficeAddress	12 Gill Street Suite 2600 Woburn MA 01801
0001654954-17-002768	1	principalOfficeAddress	500 Perimeter Park Drive Suite D Morrisville NC 27560
0001451316-17-000002	1	principalOfficeAddress	Mainzer Landstrasse 16  D-60325 Frankfurt am Main 2M D-60325
0001451316-17-000002	2	mailingAddress	C/O FRANKLIN TEMPLETON INVESTOR SERVICES 3355 DATA DRIVE, 2ND FLOOR RANCHO CORDOVA CA 95670
0000740583-17-000076	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0000353291-17-000004	1	principalOfficeAddress	3344 Quality Drive  Rancho Cordova CA 95670
0000353291-17-000004	1	otherBusinessLocation	100 Fountain Parkway  St. Petersburg FL 33716
0000353291-17-000004	2	otherBusinessLocation	One Franklin Parkway  San Mateo CA 94403
0000950123-17-003133	1	principalOfficeAddress	6301 Glenwood  Overland Park KS 66202
0001007444-17-000009	2	mailingAddress	75 STATE STREET, 22ND FLOOR  BOSTON MA 02109
0001007444-17-000009	1	principalOfficeAddress	4707 Executive Drive  San Diego CA 92121-3091
0000027048-17-000003	4	otherBusinessLocation	333 W 11th St  Kansas City MO 64105
0000027048-17-000003	5	otherBusinessLocation	430 W 7th St  Kansas City MO 64105
0000027048-17-000003	1	principalOfficeAddress	210 W 10th St  Kansas City MO 64105
0000027048-17-000003	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-17-000003	2	mailingAddress	333 WEST 11TH STREET 5TH FLOOR ATTN LEGAL DEPT KANSAS CITY MO 64105
0000027048-17-000003	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-17-000003	2	otherBusinessLocation	330 W 9th St  Kansas City MO 64105
0000950123-17-003079	1	otherBusinessLocation	Letterkenny Office Park, Windyhall Letterkenny Donnegal L2 00000
0000950123-17-003079	1	principalOfficeAddress	655 Broad Street Prudential Tower - 17th Floor Newark NJ 07102
0001049169-17-000129	1	principalOfficeAddress	1290 Broadway, Suite 1100  Denver CO 80203
0000950123-17-002860	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0000798947-17-000003	1	principalOfficeAddress	440 East 400 South, Suite 200  Salt Lake City UT 84111
0001073944-17-000003	1	principalOfficeAddress	235 W. Galena Street  Milwaukee WI 53212
0001073944-17-000003	1	otherBusinessLocation	223 Wilmington West Chester Pike Suite 303 Chadds Ford PA 19317
0001073944-17-000003	2	otherBusinessLocation	2225 Washington Blvd. Suite 300 Ogden UT 84401
0000929638-17-000277	1	principalOfficeAddress	1801 California Street, Suite 5200  Denver CO 80202
0001261763-17-000004	1	principalOfficeAddress	801 2nd Avenue Suite 403 New York NY 10017
0001026006-17-000001	1	principalOfficeAddress	14673 Midway Road Suite #220 Addison TX 75001
0000817712-17-000002	1	principalOfficeAddress	4321 N. Ballard Road  Appleton WI 54919
0000817712-17-000002	2	mailingAddress	625 Fourth Avenue South  Minneapolis MN 55415
0001474589-17-000004	1	principalOfficeAddress	325 John H. McConnell Blvd. Suite 200 Columbus OH 43215
0001144204-17-011235	1	principalOfficeAddress	2500 Coney Island Avenue Sub Level Brooklyn NY 11223
0001144204-17-011235	2	mailingAddress	P.O. Box 290-145  Brooklyn NY 11229
0001697089-17-000011	1	principalOfficeAddress	940 VINESHIRE  CLEVELAND HEIGHTS OH 44121
0001697089-17-000011	2	mailingAddress	5247 WILSON MILLS RD. #544 RICHMOND HEIGHTS OH 44143
0001227021-17-000004	5	otherBusinessLocation	For non-qualifying securities Orange Office Park, ul. Klimeckiego 1 Krakow R9 
0001227021-17-000004	4	otherBusinessLocation	For non-qualifying securities 13/F Man Yee Building, 68 Des Voeux Road Hong Kong K3 
0001227021-17-000004	1	principalOfficeAddress	50 Post Office Square  Boston MA 02110
0001227021-17-000004	1	otherBusinessLocation	185 Hudson Street Suite 1150 Jersey City NJ 07311
0001227021-17-000004	2	otherBusinessLocation	For non-qualifying securities 30 Herbert Street Dublin 2 L2 
0001227021-17-000004	3	otherBusinessLocation	For non-qualifying securities 80, Route D'Esch L-1470 Luxembourg N4 
0001511164-17-000092	1	principalOfficeAddress	15500 Roosevelt Blvd. Suite 301 Clearwater FL 33760
0000275143-17-000005	2	otherBusinessLocation	2000 Bluffs Drive  Lawrence KS 66044
0000275143-17-000005	3	otherBusinessLocation	12 Water Street  Rockland ME 04841
0000275143-17-000005	1	principalOfficeAddress	2000 Crown Colony Drive  Quincy MA 02169
0000275143-17-000005	1	otherBusinessLocation	30 Dan Road  Canton MA 02021
0000868275-17-000002	1	principalOfficeAddress	1300 N. STATE ST.  BELLINGHAM WA 98225
0000849542-17-000003	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
