ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000898432-11-001459	soleProprietorship	1	Aon Corporation	01-OCT-2010	Control Person			Parent Company	
0000027048-11-000006	corporationPartnership	14	Stephen C Hooley	30-JUN-2009	President/COO	NA	true		
0000027048-11-000006	corporationPartnership	13	Robert T. Jackson	17-JUL-2007	Director	NA	true		
0000027048-11-000006	corporationPartnership	1	Thomas A. McDonnell	01-FEB-1969	CEO	NA	true		
0000027048-11-000006	corporationPartnership	2	A. Edward Allinson	01-JAN-1977	Director	NA	true		
0000027048-11-000006	corporationPartnership	3	Thomas A McCullough	01-APR-1987	Director	NA	true		
0000027048-11-000006	corporationPartnership	4	Kenneth V. Hager	01-APR-1988	Vice President/CFO/Treasurer	NA	true		
0000027048-11-000006	corporationPartnership	5	Michael G. Fitt	01-SEP-1995	Director	NA	true		15-DEC-2011
0000027048-11-000006	corporationPartnership	6	Jeannine M. Strandjord	01-JAN-1996	Director	NA	true		
0000027048-11-000006	corporationPartnership	7	William C. Nelson	01-JAN-1996	Director	NA	true		
0000027048-11-000006	corporationPartnership	8	George L. Argyros	01-DEC-1998	Director/Owner	B	true		
0000027048-11-000006	corporationPartnership	9	Robert L. Tritt	01-AUG-1995	Executive Vice President	NA	true		
0000027048-11-000006	corporationPartnership	10	Randall D. Young	01-JUL-2002	Vice President/GC/Sec/CLO	NA	false		
0000027048-11-000006	corporationPartnership	11	Travis E Reed	01-JUL-2002	Director	NA	true		
0000027048-11-000006	corporationPartnership	12	Marshall & Ilsley Corp	01-DEC-2005	6% Owner	A	false		
0000027048-11-000006	corporationPartnership	15	Lawrence M Higby	10-MAY-2011	Director	NA	true		
0001352156-11-000008	corporationPartnership	11	National Life Holding Company	01-JAN-1999	Sole Owner of NLV Financial Corporation	E	false		
0001352156-11-000008	corporationPartnership	10	NLV Financial Corporation	01-NOV-2005	Sole Owner of Sentinel Asset Mgmt, Inc	E	false		
0001352156-11-000008	corporationPartnership	7	Lisa Francesca Muller	06-FEB-2009	Counsel	NA	false		
0001352156-11-000008	corporationPartnership	8	Donald P. Messier	14-MAR-2010	Vice President and Treasurer	NA	false		
0001352156-11-000008	corporationPartnership	9	Sentinel Asset Management, Inc.	01-OCT-2005	Sole Shareholder	E	true		
0001352156-11-000008	corporationPartnership	6	John Kevin Landy	31-MAR-2006	Senior Vice President	NA	true		
0001352156-11-000008	corporationPartnership	5	John Birch	31-MAR-2006	Chief Operating Officer	NA	true		
0001352156-11-000008	corporationPartnership	4	Michael Dominic Dellipriscoli	09-JUN-2005	Chief Financial Officer& SVP	NA	true		
0001352156-11-000008	corporationPartnership	3	Gregory Donald Woodworth	11-AUG-2011	Director	NA	true		
0001352156-11-000008	corporationPartnership	2	Christian William Thwaites	01-FEB-2005	Director, Chair, President and CEO	NA	true		
0001352156-11-000008	corporationPartnership	1	Gregory Henry Doremus	01-JUN-2000	Director	NA	true		
0001049169-11-000004	corporationPartnership	5	Bradley J. Swenson	19-MAY-2004	Senior Vice President, CCO	NA	true		
0001049169-11-000004	corporationPartnership	4	Diana M. Adams	18-JAN-2000	Senior Vice President, Controller, Treas	NA	true		
0001049169-11-000004	corporationPartnership	3	Tane T. Tyler	15-SEP-2004	Senior Vice President, General Counsel	NA	true		
0001049169-11-000004	corporationPartnership	2	Jeremy O. May	01-JUN-1995	President, Director	NA	true		
0001049169-11-000004	corporationPartnership	1	Edmund J. Burke	01-NOV-1991	Director	NA	true		
0001049169-11-000004	corporationPartnership	6	John C. Donaldson	13-SEP-2007	Chief Financial Officer	NA	true		01-NOV-2011
0001242588-11-000007	corporationPartnership	1	Leo Fred Wells III	26-APR-1984	President	E	true		
0001242588-11-000007	corporationPartnership	2	Douglas Paul Williams	30-JUL-1999	Senior Vice President	NA	true		
0001455353-11-000003	corporationPartnership	2	RODNEY PRESTON MICHEL	23-JAN-2009	SECRETARY AND DIRECTOR	C	true		
0001455353-11-000003	corporationPartnership	1	FRANK EDWARD BRICKELL	23-JAN-2009	PRESIDENT AND DIRECTOR	C	true		
0001455353-11-000003	corporationPartnership	3	JASON TROY ADAMS	23-JAN-2009	DIRECTOR	NA	true		
0001535872-11-000003	corporationPartnership	1	Robert J. Winterle	10-NOV-2011	President	E	true		
0000849542-11-000007	corporationPartnership	16	Robert F. Mathisen, Jr.	16-JUN-2011	Director	NA	true		
0000849542-11-000007	corporationPartnership	15	Louis D. Maiuri	16-JUN-2011	Director	NA	true		
0000849542-11-000007	corporationPartnership	14	Jay F. Nusblatt	01-JUL-2001	SVP & Director	NA	true		
0000849542-11-000007	corporationPartnership	13	Joseph G. Bawiec	31-MAR-2009	SVP & CFO	NA	true		
0000849542-11-000007	corporationPartnership	12	The Bank of New York Mellon Corporation	01-JUL-2010	Ultimate parent entity	E	true		
0000849542-11-000007	corporationPartnership	11	The Bank of New York Mellon	01-JUL-2010	Owner of indirect owner of parent entity	E	true		
0000849542-11-000007	corporationPartnership	10	BNYM GIS Funding I LLC	01-JUL-2010	Indirect owner of parent entity	E	true		
0000849542-11-000007	corporationPartnership	9	BNYM GIS (UK) Funding II LLC	01-JUL-2010	Owner of parent entity	E	true		
0000849542-11-000007	corporationPartnership	8	BNYM GIS Funding III LLC	01-JUL-2010	Direct parent entity	E	true		
0000849542-11-000007	corporationPartnership	6	Joe Duffy	01-JUL-2010	Director	NA	true		15-JUN-2011
0000849542-11-000007	corporationPartnership	7	Joseph Wheatley	01-JUL-2010	Director	NA	true		15-JUN-2011
0000849542-11-000007	corporationPartnership	1	Nancy B. Wolcott	20-SEP-2002	President, Director	NA	true		
0000849542-11-000007	corporationPartnership	5	Bradley Alan Stearns	01-DEC-1999	VP, Compliance Officer	NA	false		
0000849542-11-000007	corporationPartnership	4	John F. Fulgoney	01-FEB-2001	EVP	NA	true		
0000849542-11-000007	corporationPartnership	3	Stephen F. Conlin	01-DEC-1999	SVP	NA	true		
0000849542-11-000007	corporationPartnership	2	Michael DeNofrio	01-DEC-1999	Director, EVP & Senior Managing Director	NA	true		
0001535909-11-000001	soleProprietorship	2	Howard Manger	03-OCT-2011	Partner			Managing Director	
0001535909-11-000001	soleProprietorship	1	Jeffrey Manger	03-OCT-2011	Partner			Managing Director	
0001140361-11-056554	soleProprietorship	8	Richard B. Yates	14-JUN-2010	Chief Legal Officer			Officer	
0001140361-11-056554	soleProprietorship	9	Michelle Thomas	10-DEC-2001	Corporate Secretary			Officer	
0001140361-11-056554	soleProprietorship	10	James E. Mikolaichik	03-OCT-2011	CFO			Officer	
0001140361-11-056554	soleProprietorship	5	Patrick Cunningham	14-JUN-2010	CEO, Executive Group			Officer and Director	
0001140361-11-056554	soleProprietorship	1	B. Reuben Auspitz	14-JUN-2010	Exec VP, Exec Group, CCO, Vice Chairman			Officer and Director	
0001140361-11-056554	soleProprietorship	2	William Manning	01-MAY-2003	Chairman			Director	
0001140361-11-056554	soleProprietorship	3	Beth H. Galusha	01-MAY-2003	Treasurer			Officer	
0001140361-11-056554	soleProprietorship	4	Jeffrey S. Coons	14-JUN-2010	President, Executive Group			Officer	
0001140361-11-056554	soleProprietorship	6	Jeffrey A. Herrmann	14-JUN-2010	Member of the Executive Group			Officer	
