ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001039876-07-000030	otherControlManagement	1	Morgan Stanley	Morgan Stanley Trust is a fully owned subsidiary of Morgan Stanley.
0000828403-07-000042	otherControlManagement	1	Van Kampen Investments Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc.
0000828403-07-000042	otherControlManagement	2	MSAM Holdings II, Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc.
0000828403-07-000042	otherControlManagement	3	Morgan Stanley	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc, which is wholly owned by Morgan Stanley.
0001139576-07-000007	otherControlFinance	1	Resource Leasing Inc.	Periodically loan capital to registrant which are secured by promissory note.
0001139576-07-000007	otherControlManagement	1	Resource Leasing, Inc.	Resource Leasing, Inc. is the majority shareholder of registrant.
0001139576-07-000007	otherControlFinance	2	Resource America, Inc.	Periodically loan capital to registrant which are secured by promissory note.
0001139576-07-000007	otherControlManagement	2	Resource America, Inc.	Resource America, Inc. is the sole shareholder of Resource Leasing, Inc.
0000828403-07-000040	otherControlManagement	2	MSAM Holdings II, Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc.
0000828403-07-000040	otherControlManagement	1	Van Kampen Investments Inc.	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc.
0000828403-07-000040	otherControlManagement	3	Morgan Stanley	Van Kampen Investor Services is a wholly owned subsidiary of Van Kampen Investments Inc., which is wholly owned by MSAM Holdings II, Inc, which is wholly owned by Morgan Stanley.
0001419200-07-000002	otherControlManagement	1	Forum Trust, LLC and Atlantic Fund Administration, LLC	Atlantic Shareholder Services, LLC is a subsidiary of Atlantic Fund Administration, LLC; and Atlantic Fund Administration, LLC is a subsidiary of Forum Trust, LLC.
0001039876-07-000028	otherControlManagement	1	Morgan Stanley	Morgan Stanley Trust is a fully owned subsidiary of Morgan Stanley.
0001413398-07-000012	otherControlManagement	1	Morgan Stanley Investment Advisors Inc.	Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley Investment Advisors Inc.
0001413398-07-000012	otherControlManagement	2	Morgan Stanley	Morgan Stanley Investment Advisors Inc., the parent company of Morgan Stanley Services Company Inc., is a wholly owned subsidiary of Morgan Stanley.
0001018490-07-000015	otherControlManagement	1	Various-see below.	DB Services Tennessee, Inc. ('STN'), formerly known as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. STN has no subsidiaries. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). STN does not have any third party client agreements. Rather, STN, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed STN as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and STN.  STN in its transfer agent function provides services to DBTCA in a manner as if STN is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent.  There is a shared system of database for DBTCA and STN.  An example is escheatment - the details of escheatment are maintained by STN while the remission to the states is done in the name of and on behalf of DBTCA.  STN management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA.  The business line unit head in Tennessee reports to business line unit management of DBAG.  Audits are performed by DBAG's Audit Department.  Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking.  DBAG provides for STN the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-07-000015	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001169232-07-004165	otherControlManagement	1	Robert L. Stevens, Chairman; Fincor Inc. (Parent Company)	(More detail being provided as correspondence)
0001170078-07-000014	otherControlManagement	2	Janus Capital Management LLC	Parent of Janus Services LLC
