ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001039876-07-000030	1	otherBusinessLocation	MSIM Global Support and Technology Svcs Athena; Mindspace, Goregaon West Mumbai K7 400090
0001039876-07-000030	1	principalOfficeAddress	Harborside Financial Center Plaza II, 2nd Floor Jersey City NJ 07311
0000828403-07-000042	1	otherBusinessLocation	34 Exchange Place - Harborside Financial Plaza II, 2nd Floor Jersey City NJ 07311
0000828403-07-000042	2	mailingAddress	34 Exchange Place - Harborside Financial Plaza II, 2nd Floor Jersey City NJ 07311
0000828403-07-000042	1	principalOfficeAddress	2800 Post Oak Boulevard  Houston TX 77056
0001202048-07-000012	1	principalOfficeAddress	2929 Allen Parkway L4-01  Houston TX 77019
0001202048-07-000012	1	otherBusinessLocation	PO Box 15648  Amarillo TX 79105
0000735236-07-000005	1	principalOfficeAddress	1605 Main Street Suite 1010  Sarasota FL 34236
0001133702-07-000013	2	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0001133702-07-000013	2	mailingAddress	82 Devonshire Street Attention: OSG Compliance Boston MA 02109
0001133702-07-000013	1	principalOfficeAddress	200 Liberty Street  New York X1 10281
0001133702-07-000013	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-07-000010	4	otherBusinessLocation	Lucas Administrative Center 235 C University Drive Highland Heights KY 41099
0000862124-07-000010	17	otherBusinessLocation	2501 South Highway 121 Building 1 Lewisville TX 75067
0000862124-07-000010	16	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-07-000010	15	otherBusinessLocation	627 Davis Drive  Durham NC 27713
0000862124-07-000010	14	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0000862124-07-000010	13	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-07-000010	12	otherBusinessLocation	175 East 400 South  Salt lake City UT 84101
0000862124-07-000010	11	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-07-000010	10	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-07-000010	9	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-07-000010	8	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-07-000010	7	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-07-000010	6	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-07-000010	5	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-07-000010	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-07-000010	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-07-000010	2	mailingAddress	82 Devonshire Street G5B - Attn: Enterprise Compliance Boston MA 02109-3614
0000862124-07-000010	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
