ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001144204-13-018786	soleProprietorship	1	John Grady	11-FEB-2012	President and Chief Executive Officer			N/A	
0001144204-13-018786	soleProprietorship	3	AR Capital, LLC	11-FEB-2012	Managing Member			N/A	
0001144204-13-018786	soleProprietorship	2	Curtis Parker	11-FEB-2012	Treasurer and Chief Operating Officer			N/A	
0001199835-13-000130	corporationPartnership	1	Salli A. Marinov	07-DEC-2004	Shareholder, President & CEO	E	true		
0001090027-13-000007	corporationPartnership	5	PlanMember Financial Corporation	01-DEC-1991	Direct	E	false		
0001090027-13-000007	corporationPartnership	4	William S. Kemble	18-OCT-2006	CFO/Secretary/Treasurer	NA	true		
0001090027-13-000007	corporationPartnership	3	Daniel Murphy	01-MAR-2005	VP/CCO	NA	false		
0001090027-13-000007	corporationPartnership	2	Terrall Janeway	01-OCT-1998	SVP/COO	NA	true		
0001090027-13-000007	corporationPartnership	6	AXA Distribution Holding Corp	14-FEB-2013	Indirect Owner	C	true		
0001090027-13-000007	corporationPartnership	1	Jon M. Ziehl	01-SEP-1984	Director/CEO/President	C	true		
0001062993-13-001487	soleProprietorship	1	Russel Kalmacoff	17-JUN-2010	Director			Director	07-DEC-2012
0001261763-13-000002	corporationPartnership	4	Smith, Christopher	01-JUN-2010	Director	NA	true		
0001261763-13-000002	corporationPartnership	3	Tischler, Warren L	12-MAY-2005	Director	NA	true		
0001261763-13-000002	corporationPartnership	2	Cole, John William	23-JUL-2002	Director	NA	true		
0001261763-13-000002	corporationPartnership	1	Banszky, Caroline Janet	23-SEP-2002	Director	NA	true		
0001261763-13-000002	corporationPartnership	5	O'Brien, Kevin T	14-JAN-2013	Chief Executive Officer	NA	true		
0001202048-13-000005	corporationPartnership	1	Kurt W. Bernlohr	08-APR-2009	Director and Senior Vice President	NA	true		
0001202048-13-000005	corporationPartnership	2	Sharla A. Jackson	02-MAR-2006	Director and Chief Operating Officer	NA	true		
0001202048-13-000005	corporationPartnership	3	Brenda Simmons	09-MAR-2010	President	NA	true		
0001202048-13-000005	corporationPartnership	7	William Wolfe	20-MAR-2013	Vice President and Treasurer	NA	false		
0001202048-13-000005	corporationPartnership	5	Mark Matthes	16-MAR-2012	Vice President	NA	false		
0001202048-13-000005	corporationPartnership	6	Terry B. Festervand	02-JUL-2012	Vice President and Treasurer	NA	true		20-MAR-2013
0001202048-13-000005	corporationPartnership	4	Jim Coppedge	16-MAR-2012	Director, Senior Vice President and Secy	NA	true		
0001283467-13-000002	corporationPartnership	1	Canadian Western Bank	29-APR-2004	Full Owner	E	true		
0001283467-13-000002	corporationPartnership	37	Laura Stevenson	17-DEC-2012	Director, Client Services	NA	false		
0001283467-13-000002	corporationPartnership	3	Albrecht S. A. Bellstedt	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	4	Jack C. Donald	02-DEC-2004	Director	NA	false		04-MAR-2010
0001283467-13-000002	corporationPartnership	5	Allan W. Jackson	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	6	Wendy Leaney	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	7	Robert A. Manning	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	8	Gerald A. B. McGavin	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	9	Howard E. Pechet	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	10	Robert L. Phillips	02-DEC-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	11	Larry M. Pollock	29-APR-2004	Director	NA	false		16-AUG-2010
0001283467-13-000002	corporationPartnership	12	Alan M. Rowe	02-DEC-2004	Director	NA	false		16-AUG-2010
