ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001380486-08-000003	2	mailingAddress	PO Box 2226  Omaha NE 68103-2226
0001380486-08-000003	1	principalOfficeAddress	1005 N Ameritrade Place  Bellevue NE 68005
0000012601-08-000002	1	otherBusinessLocation	1100 Investment Boulevard  El Dorado Hills CA 95762
0000012601-08-000002	2	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0000012601-08-000002	1	principalOfficeAddress	711 High Street  Des Moines IA 50392
0000009713-08-000023	1	principalOfficeAddress	711 High Street  Des Moines IA 50392
0000009713-08-000023	1	otherBusinessLocation	1100 Investment Boulevard  El Dorado Hills CA 95762
0000009713-08-000023	2	otherBusinessLocation	330 W 9th Street  Kansas City MO 64105
0001029661-08-000005	1	principalOfficeAddress	8515 E Orchard Road 2T2  Greenwood Village CO 80111
0001302656-08-000003	1	principalOfficeAddress	6860 North Dallas Parkway Suite 200 Plano TX 75024
0000752336-08-000001	1	principalOfficeAddress	7900 Callaghan Road  San Antonio TX 78229
0001144204-08-018831	1	principalOfficeAddress	200 Memorial Parkway  Atlantic Highlands NJ 07716
0001144204-08-018831	2	mailingAddress	80 Orville Drive Suite 100 Bohemia NY 11716
0001094768-08-000002	1	principalOfficeAddress	2211 N. First Street  San Jose CA 95131
0001339630-08-000002	1	principalOfficeAddress	800 Nicollet Mall  Minneapolis MN 55402
0000889231-08-000005	1	principalOfficeAddress	600 Fifth Avenue  New York NY 10020
0000882734-08-000007	1	principalOfficeAddress	200 Memorial Parkway  Atlantic Highlands NJ 07716
0000868275-08-000005	1	principalOfficeAddress	1300 North State Street  Bellingham WA 98225
0001242588-08-000005	1	principalOfficeAddress	6200 The Corners parkway  Norcross GA 30092
0001258897-08-000034	1	principalOfficeAddress	100 Park Avenue  New York NY 10017
0001075795-08-000003	1	principalOfficeAddress	706 E Bell Road Suite 202 Phoenix AZ 85022
0001108200-08-000005	1	principalOfficeAddress	2 North LaSalle Street  Chicago IL 60602
0000737074-08-000002	1	principalOfficeAddress	9800 Fredericksburg Rd.  San Antonio TX 78288
0001174540-08-000021	1	otherBusinessLocation	500 Plaza Drive  Secaucus NJ 07096
0001174540-08-000021	1	principalOfficeAddress	1 Penn Plaza, 30th Floor  New York NY 10119
0001174540-08-000021	2	otherBusinessLocation	500 Unicorn Park Drive  Woburn MA 01801
0001174540-08-000021	3	otherBusinessLocation	930 North Riverview Drive  Totowa NJ 07512
0001428115-08-000007	1	principalOfficeAddress	10651 W 34th Pl  Wheat Ridge CO 80033
0000771845-08-000003	1	principalOfficeAddress	802 S. ELM STREET  KIMBALL NE 69145
0001162044-08-000174	1	principalOfficeAddress	3633 Hill Rd 3rd Flr  Parsippany NJ 07054
0000913801-08-000003	1	principalOfficeAddress	One Towne Square Suite 444 Southfield MI 48076
0001204459-08-000553	2	otherBusinessLocation	1900, 925 West Georgia St  Vancouver A1 V6C 3L2
0001204459-08-000553	1	otherBusinessLocation	920, 120 Adelaide Street West  Toronto A6 M5H 1T1
0001204459-08-000553	1	principalOfficeAddress	2300, 125 - 9TH Avenue SE  Calgary A0 T2G 0P6
0001144204-08-017141	1	principalOfficeAddress	Court Towers Building 210 West Pennsylvania Avenue Towson MD 21204
0000027048-08-000005	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-08-000005	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-08-000005	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000027048-08-000005	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-08-000005	6	otherBusinessLocation	4900 Main  Kansas City MO 64112
0000027048-08-000005	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000027048-08-000005	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-08-000005	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0001169232-08-001414	1	principalOfficeAddress	290 Woodcliff Drive  Fairport NY 14450
0000909567-08-000320	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 900 Toronto A6 M2N 6X7
0000909567-08-000320	1	principalOfficeAddress	90 University Avenue  Charlottetown A7 C1A 4K9
0000849542-08-000002	2	otherBusinessLocation	100 Freight Street  Pawtucket RI 02860
0000849542-08-000002	1	principalOfficeAddress	4400 Computer Drive  Westborough MA 01581
0000849542-08-000002	3	otherBusinessLocation	400 Bellevue Parkway  Wilmington DE 19809
0000849542-08-000002	1	otherBusinessLocation	760 Moore Road  King of Prussia PA 19406
0001085284-08-000004	1	principalOfficeAddress	711 SW D Avenue  Lawton OK 73501
0001085284-08-000004	2	mailingAddress	P.O. Box 1709  Lawton OK 73502
0001174540-08-000009	2	otherBusinessLocation	500 Unicorn Park Drive  Woburn MA 01801
0001174540-08-000009	1	otherBusinessLocation	500 Plaza Drive  Secaucus NJ 07096
0001174540-08-000009	3	otherBusinessLocation	930 North Riverview Drive  Totowa NJ 07512
0001174540-08-000009	1	principalOfficeAddress	1 Penn Plaza, 30th Floor  New York NY 10119
0001144204-08-016560	1	principalOfficeAddress	433 Hackensack Ave. Level L Hackensack NJ 07601
0000920888-08-000004	1	principalOfficeAddress	3435 Winchester Rd. Suite 401 Allentown PA 18104
0000005076-08-000002	2	mailingAddress	P.O. Box 2205  Brea CA 92622-2205
0000005076-08-000002	2	otherBusinessLocation	5300 Robin Hood Road  Norfolk VA 23513-2407
0000005076-08-000002	1	otherBusinessLocation	3500 Wiseman Blvd.  San Antonio TX 78251-4321
0000005076-08-000002	1	principalOfficeAddress	6455 Irvine Center Drive  Irvine CA 92618
0000005076-08-000002	7	otherBusinessLocation	1317 Executive Blvd.  Chesapeake VA 23320-3671
0000005076-08-000002	6	otherBusinessLocation	1301 Executive Blvd.  Chesapeake VA 23320-3671
0000005076-08-000002	5	otherBusinessLocation	140 South State College Blvd.  Brea CA 92821
0000005076-08-000002	4	otherBusinessLocation	14636 North Scottsdale Rd.  Scottsdale AZ 85254
0000005076-08-000002	3	otherBusinessLocation	8332 Woodfield Crossing Blvd.  Indianapolis IN 46240-4319
0001227021-08-000002	1	principalOfficeAddress	50 Milk Street  Boston MA 02109
0001227021-08-000002	2	mailingAddress	40 Water Street  Boston MA 02109
0001227021-08-000002	1	otherBusinessLocation	Newport Tower 525 Washington Street Jersey City NJ 07310
0000950137-08-003829	1	otherBusinessLocation	c/o BFDS 30 Dan Road Canton MA 02021-2809
0000950137-08-003829	1	principalOfficeAddress	734 Ameriprise Financial Center  Minneapolis MN 55474
0000911282-08-000003	1	principalOfficeAddress	2401 Kerner Blvd  San Rafael CA 94901
0001018490-08-000003	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0000350751-08-000002	1	principalOfficeAddress	44 West Lancaster Avenue  Ardmore PA 19003
0000842657-08-000002	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-08-000002	2	mailingAddress	345 Park Avenue  New York NY 10154
0000735241-08-000013	1	principalOfficeAddress	69 LYDECKER STREET  NYACK NY 10960
0001429668-08-000002	1	principalOfficeAddress	104 Fossil Court  Springtown TX 76082
0001144204-08-014762	1	principalOfficeAddress	980 Post Road East Second Floor Westport CT 06880
0001385158-08-000004	1	principalOfficeAddress	Suite 101 - 5521 192nd Street  Surrey A1 V3S 8E5
0000738347-08-000005	1	principalOfficeAddress	Three Commercial Place  Norfolk VA 23510-2191
0000913181-08-000003	1	principalOfficeAddress	9601 Blackwell Rd Suite 500 Rockville MD 20850
0000875626-08-000707	1	principalOfficeAddress	1001 Warrenville Road Suite 300 Lisle IL 60532
0001357659-08-000002	1	principalOfficeAddress	450 South orange Avenue  Orlando FL 32801
0001007444-08-000009	1	principalOfficeAddress	9785 Towne Centre Drive  San Diego CA 92121
0000751448-08-000007	1	principalOfficeAddress	101 Montgomery Street  San Francisco CA 94104
0000915794-08-000002	1	principalOfficeAddress	101 Munson Street  Greenfield MA 01301 9684
0000915794-08-000002	2	mailingAddress	Compliance Department One American Row Hartford CT 06103 2801
0001146230-08-000006	1	otherBusinessLocation	525 Washington Boulevard  Jersey City NJ 07310
0001146230-08-000006	1	principalOfficeAddress	250 Royall Street  Canton MA 02021-1011
0001146230-08-000006	4	otherBusinessLocation	144 Fernwood Avenue  Edison NJ 08837
0001146230-08-000006	3	otherBusinessLocation	350 Indiana Street Suite 800 Golden CO 80401
0001146230-08-000006	2	otherBusinessLocation	2 North LaSalle Street  Chicago IL 60602
0000862124-08-000002	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-08-000002	17	otherBusinessLocation	2501 South Highway 121 Building 1 Lewisville TX 75067
0000862124-08-000002	2	mailingAddress	82 Devonshire Street G5B - Attn: Enterprise Compliance Boston MA 02109-3614
0000862124-08-000002	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-08-000002	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-08-000002	4	otherBusinessLocation	Lucas Administrative Center 235 C University Drive Highland Heights KY 41099
0000862124-08-000002	5	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-08-000002	6	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-08-000002	7	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-08-000002	8	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-08-000002	9	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-08-000002	10	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-08-000002	11	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-08-000002	12	otherBusinessLocation	175 East 400 South  Salt lake City UT 84101
0000862124-08-000002	13	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-08-000002	14	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0000862124-08-000002	15	otherBusinessLocation	627 Davis Drive  Durham NC 27713
0000862124-08-000002	16	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-08-000002	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
