ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001204459-09-000539	1	principalOfficeAddress	2300, 125 - 9th Avenue SE  Calgary A0 T2G0P6
0001204459-09-000539	2	otherBusinessLocation	1900, 925 West Georgia St  Vancouver A1 V6C 3L2
0001204459-09-000539	1	otherBusinessLocation	920, 120 Adelaide Street West  Toronto A6 M5H 1T1
0001144204-09-017576	1	principalOfficeAddress	2850 Quarry Lake Drive 3rd Floor Baltimore MD 21209
0000027048-09-000005	1	principalOfficeAddress	210 W 10th Street  Kansas City MO 64105
0000027048-09-000005	1	otherBusinessLocation	7201 E 64th Ct  Kansas City MO 64133
0000027048-09-000005	2	mailingAddress	Attn: Legal Department 333 W 11th Street 5th Floor Kansas City MO 64105
0000027048-09-000005	6	otherBusinessLocation	4900 Main  Kansas City MO 64112
0000027048-09-000005	2	otherBusinessLocation	330 W 9th Street  kansas City MO 64105
0000027048-09-000005	3	otherBusinessLocation	816 Broadway  Kansas City MO 64105
0000027048-09-000005	4	otherBusinessLocation	333 W 11th Street  Kansas City MO 64105
0000027048-09-000005	5	otherBusinessLocation	430 W 7th Street  Kansas City MO 64105
0000088525-09-000299	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0000889231-09-000013	1	principalOfficeAddress	600 Fifth Avenue  New York NY 10020
0000088525-09-000293	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636
0000088525-09-000292	1	principalOfficeAddress	One Security Benefit Place  Topeka KS 66636-0001
0000842657-09-000010	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-09-000010	2	mailingAddress	280 Park Avenue 6th Floor , West Building New York NY 10017
0001169232-09-001730	1	principalOfficeAddress	3 State Farm Plaza, N-1  Bloomington IL 61791-0001
0001029661-09-000003	1	principalOfficeAddress	8515 E Orchard Road 2T2  Greenwood Village CO 80111
0001283467-09-000001	1	otherBusinessLocation	600 - 750 Cambie Street  Vancouver A1 V6B 0A2
