ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001202048-23-000005	otherControlManagement	1	The Variable Annuity Life Insurance Company, AGC Life Insurance Company, AIG Life Holdings, Inc., Corebridge Financial, Inc., and American Intl Group.	"VALIC Retirement Services Company (""VRSCO"") is a wholly owned subsidiary of The Variable Annuity Life Insurance Company (""VALIC""). VRSCO and VALIC are indirectly owned 100% by Corebridge Financial, Inc. (""CRBG""). As of June 30, 2023, CRBG was owned approximately 9.9% by Argon Holdco LLC, a wholly owned subsidiary of Blackstone, Inc., 65.3% by American International Group, Inc.(""AIG"") and 24.8% by public shareholders. AIG previously announced its intention to sell its equity interest in CRBG over time and, as of the date of this amendment, holds a majority of outstanding equity shares of CRBG."
0000737074-23-000002	otherControlManagement	1	VCH Holdings, LLC	Victory Capital Operating, LLC, the immediate owner of the transfer agency, is 100% owned by VCH Holdings, LLC.
0000737074-23-000002	otherControlManagement	2	Victory Capital Holdings, Inc	VCH Holdings, LLC is 100% owned by Victory Capital Holdings, Inc
0000810417-23-000006	otherControlManagement	1	Penelope Pennington	Chief Executive Officer
0000810417-23-000006	otherControlManagement	12	David Barry Chubak	Head of U.S. Business Unit
0000810417-23-000006	otherControlManagement	11	Wayne Allen Roberts	Head of New Market Opportunities
0000810417-23-000006	otherControlManagement	10	Timothy Andrew Rea	Chief Experience, Brand and Marketing Officer
0000810417-23-000006	otherControlManagement	9	Richard David Link	Chief Compliance Officer
0000810417-23-000006	otherControlManagement	8	Francis Thomas LaQuinta	Head of Digital, Data and Operations
0000810417-23-000006	otherControlManagement	16	Hasan A Malik	Chief Strategy Officer
0000810417-23-000006	otherControlManagement	15	Suzan Leigh McDaniel	Chief Human Resources Officer
0000810417-23-000006	otherControlManagement	14	Lena Haas	Head of Wealth Management Advice and Solutions
0000810417-23-000006	otherControlManagement	13	David Alexander Gunn	President of Edward Jones (an Ontario Limited Partnership)
0000810417-23-000006	otherControlManagement	2	Andrew Timothy Miedler	Chief Financial Officer
0000810417-23-000006	otherControlManagement	3	Timothy James Ney	Principal Operations Officer
0000810417-23-000006	otherControlManagement	4	Kenneth Ray Cella Jr	Head of External Affairs and Community Engagement
0000810417-23-000006	otherControlManagement	5	Lisa Marie Dolan	Head of Branch Operations and Shared Services
0000810417-23-000006	otherControlManagement	6	Tina Marie Hrevus	Chief of Staff to the Managing Partner
0000810417-23-000006	otherControlManagement	7	Kristin Michele Johnson	Chief Transformation Officer
0001458682-23-000006	otherControlFinance	1	Robert Kennedy	Member of LLC per Operating Agreement effective 3/1/10.
0001458682-23-000006	otherControlFinance	4	Regina Diane Kennedy and David Kennedy	REMOVED. Became a member of LLC per Operating Agreement effective 3/1/10. Regina Diane Kennedy and David Kennedy are deceased and all membership units originally owned by them were transferred to Kara Kennedy effective 2/4/17.
0001458682-23-000006	otherControlFinance	3	Ruth Makofske	REMOVED. Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 12/8/11.
0001458682-23-000006	otherControlFinance	2	Pelle Ojasu	REMOVED. Became a member of LLC per Operating Agreement effective 6/1/09. Ceased to be a member effective 9/13/17.
0000733598-23-000006	otherControlManagement	1	AllianceBernstein Holding L.P. and Equitable Holdings, Inc.	AllianceBernstein Investor Services, Inc. is a wholly-owned subsidiary of AllianceBernstein L.P., which in turn is owned by AllianceBernstein Holding L.P. and Equitable Holdings, Inc.
0001376474-23-000502	otherControlManagement	1	Delanoue Joris	Co-CEO Fairmint
0002000978-23-000002	otherControlFinance	1	Templum, Inc.	Templum, Inc. provides human and financial resources to Templum Transfer Services LLC
0002000978-23-000002	otherControlManagement	1	Templum, Inc.	Templum Transfer Solutions LLC is a single member LLC. Templum, Inc. is the single member.
0001018490-23-000033	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001018490-23-000033	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001448300-23-000004	otherControlManagement	1	Refer to response A in the supplemental correspondence.	"Putnam Investor Services, Inc. is a direct subsidiary of Putnam U.S. Holdings I, LLC, which in turn is a direct subsidiary of Putnam Acquisition Financing LLC. Putnam Acquisition Financing LLC. is a direct subsidiary of Putnam Acquisition Financing Inc. Putnam Acquisition Financing Inc. is a direct subsidiary of Putnam Investments, LLC. Putnam Investments, LLC is a direct subsidiary of Great-West Lifeco U.S. LLC. Great-West Lifeco U.S. LLC is a direct subsidiary of Great-West Financial (Nova Scotia) Co. Great-West Financial (Nova Scotia) Co. is a direct subsidiary of Great-West Lifeco Inc. Great-West Lifeco Inc. is a direct subsidiary of Power Financial Corporation. Power Financial Corporation is a direct subsidiary of Power Corporation of Canada. Power Corporation of Canada is a direct subsidiary of Pansolo Holding Inc. Pansolo Holding Inc. is owned by The Desmarais Family Residuary Trust (the ""Trust""), which is the ultimate parent of Putnam Investor Services, Inc. The Trustees of the Trust are Andre Desmarais, Sophie Desmarais, Paul Desmarais Jr., Guy Fortin, and Michel Plessis-Belair. Decisions with respect to voting the shares of Power Corporation of Canada held directly and indirectly by the Trust are determined by a majority of the Trustees of the Trust, excluding Sophie Desmarais. The Trustees of the Trust (other than Ms. Sophie Desmarais) are listed above in this capacity, without conceding that they ""control,"" or any individual trustee ""controls,"" Putnam Investor Services, Inc."
0001550840-23-000009	otherControlManagement	1	SS&C Fund Administration Company	SS&C (Canada) Limited is a wholly owned subsidiary of SS&C Fund Administration Company
0001550840-23-000009	otherControlManagement	2	SS&C Technologies Holdings, Inc.	SS&C (Canada) Limited is a wholly owned indirect subsidiary of SS&C Technologies Inc.
0001493152-23-037221	otherControlManagement	1	Mohit Bhansali	OPERATING AGREEMENT
0001493152-23-037221	otherControlManagement	2	Nora Marckwordt	OPERATING AGREEMENT
0001794142-23-000002	otherControlManagement	1	The INX Digital Company, Inc	Sole owner of INX Limited, Ltd
0001794142-23-000002	otherControlFinance	1	INX Limited, Ltd	INX Limited, Ltd wholly owns the INX Transfer Agent, LLC and provides funding as necessary.
0000810417-23-000005	otherControlManagement	8	Francis Thomas LaQuinta	Head of Digital, Data and Operations
