ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0001018490-20-000012	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001018490-20-000011	1	principalOfficeAddress	5022 Gate Parkway Suite 200 Jacksonville FL 32256-7088
0001809901-20-000008	1	otherBusinessLocation	17/F and 17/M Floor Hopewell Centre 183 Queen's Road East Wanchai K3 00000
0001809901-20-000008	2	otherBusinessLocation	36 Floor Tower 2 MegaBox, Enterprise Square 5, 38 Wang Chiu Rd Kowloon Bay, Kowloon K3 00000
0001809901-20-000008	1	principalOfficeAddress	46 Floor Hopewell Centre 183 Queen' Road East Wanchai K3 00000
0001667731-20-000462	1	principalOfficeAddress	635 16th Street Front Office Niagara Falls NY 14301
0001667731-20-000462	1	otherBusinessLocation	100 Queen Street East Suite 203 Toronto A6 M5C 1S6
0001288777-20-000006	1	principalOfficeAddress	100 University Ave 8th floor Toronto A6 M5J 2Y1
0001288777-20-000006	3	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288777-20-000006	2	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288777-20-000006	1	otherBusinessLocation	1500 Robert-Bourassa Boulevard 7th Floor Montreal A8 H3A 3S8
0001288763-20-000019	1	principalOfficeAddress	100 University Avenue 8th floor Toronto A6 M5J 2Y1
0001288763-20-000019	2	otherBusinessLocation	530-8th Avenue S.W. Suite 600 Calgary A0 T2P 3S8
0001288763-20-000019	3	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288763-20-000019	1	otherBusinessLocation	1500 Robert-Bourassa Boulevard 7th Floor Montreal A8 H3A 3S8
0001837247-20-000001	1	principalOfficeAddress	310 TIFFANY CT STE F CHAMPAIGN IL 61822
0001073944-20-000003	2	otherBusinessLocation	2225 Washington Blvd. Suite 300 Ogden UT 84401
0001073944-20-000003	1	principalOfficeAddress	235 W. Galena Street  Milwaukee WI 53212
0001073944-20-000003	1	otherBusinessLocation	223 Wilmington West Chester Pike Suite 303 Chadds Ford PA 19317
0000897101-20-000946	1	principalOfficeAddress	275 Madison Avenue 34th Floor New York NY 10016
0000897101-20-000946	1	otherBusinessLocation	1110 Centre Pointe Curve Suite 101 Mendota Heights MN 55120
0000897101-20-000946	2	otherBusinessLocation	11200 W Parkland Avenue 1st Floor Milwaukee WI 53224
0001831429-20-000002	1	principalOfficeAddress	55 Roxbury Street Suite 192046  Roxbury MA 02119-9998
0001833582-20-000003	1	principalOfficeAddress	2957 SALERNO CRESCENT  MISSISSAUGA A6 L5N1T3
0001807695-20-000002	1	principalOfficeAddress	335 Madison Avenue 16th Floor New York NY 10017
