ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0000909567-08-000752	corporationPartnership	3	Peter Intraligi	01-JUN-2004	Director	NA	true		
0000909567-08-000752	corporationPartnership	2	David Colvin Warren	01-AUG-2000	Director, CFO and Executive VP	NA	true		
0000909567-08-000752	corporationPartnership	5	Wayne John Bolton	16-MAY-2005	Chief Compliance Officer & VP,Compliance	NA	true		
0000909567-08-000752	corporationPartnership	6	AIM Canada Holdings Inc.	01-AUG-2000	Sole Voting Shareholder	E	true		
0000909567-08-000752	corporationPartnership	7	Philip Alexander Taylor	08-JAN-2002	Chief Executive Officer	NA	true		
0000909567-08-000752	corporationPartnership	8	Peter Intraligi	21-SEP-2007	Chief Operating Officer	NA	true		
0000909567-08-000752	corporationPartnership	9	Susan You Jin Han	19-NOV-2007	Director	NA	true		25-APR-2008
0000909567-08-000752	corporationPartnership	10	Graham Stewart Anderson	19-NOV-2007	Director	NA	true		
0000909567-08-000752	corporationPartnership	11	Peter Intraligi	18-MAR-2008	President	NA	true		
0000909567-08-000752	corporationPartnership	12	Graham Stewart Anderson	18-MAR-2008	Chief Investment Officer	NA	true		
0000909567-08-000752	corporationPartnership	13	Annie P. Chong	20-JUL-2007	Senior VP, Global Investments Data Mgmt	NA	true		
0000909567-08-000752	corporationPartnership	14	Harsh Damani	20-JUL-2007	Senior Vice President, Finance	NA	true		
0000909567-08-000752	corporationPartnership	15	Bruce Erwin Winch	24-JAN-2008	Sr. VP, Pension & Alliance Distribution	NA	true		
0000909567-08-000752	corporationPartnership	16	Scott Robert McLean	24-JAN-2008	Senior Vice President, Retail Sales	NA	true		
0000909567-08-000752	corporationPartnership	4	Susan You Jin Han	01-AUG-2000	Senior VP, General Counsel and Secretary	NA	true		25-APR-2008
0000909567-08-000752	corporationPartnership	1	Philip Alexander Taylor	01-AUG-2000	Director	NA	true		
0001352392-08-000100	corporationPartnership	4	William Luckman	29-MAY-2008	Non Managing Member	B	false		
0001352392-08-000100	corporationPartnership	3	William Burton	29-MAY-2008	Non Managing Member	B	false		
