ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0001465533-22-000006	otherControlManagement	1	Corporation Service Company	Sole Shareholder of Delaware Trust Company
0001018490-22-000020	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0001018490-22-000020	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0000769188-22-000006	otherControlManagement	1	Sun Life Financial Inc.	MFS Service Center, Inc. is a direct subsidiary of Massachusetts Financial Services Company, which in turn is an indirect, majority-owned subsidiary of Sun Life Financial Inc.
0001465533-22-000005	otherControlManagement	1	Corporation Service Company	Sole Shareholder of Delaware Trust Company
0001419454-22-000004	otherControlFinance	1	FMR LLC	Directly and indirectly, through certain of its affiliated companies, FMR LLC wholly or partially may finance Fidelity Business Services India Private Limited
0001419454-22-000004	otherControlManagement	1	FMR LLC	Through certain of its direct or indirect subsidiaries, FMR LLC is the ultimate parent company of Fidelity Business Services India Private Limited
0001018490-22-000018	otherControlManagement	1	Various - See below.	DB Services Americas, Inc. (DBSA) was established as a servicing company to provide operational services to Deutsche Bank Trust Company Americas (DBTCA) and Deutsche Bank National Trust Company (DBNTC). DBSA does not have any third party client agreements. Rather, DBSA, as engaged by DBTCA and DBNTC provides technical and administrative support services including data processing, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCAs and DBNTCs clients. DBTCA and DBNTC have appointed DBSA as its agent to act on their behalf in connection with the transfer and servicing of securities. Accounts are maintained jointly by DBTCA, DBNTC and DBSA. DBSA in its transfer agent function provides services to DBTCA and DBNTC in a manner as if DBSA is an independent, dedicated contractor that works solely for DBTCA and DBNTC and no other transfer agent. There is a shared system of database for DBTCA, DBNTC and DBSA.
0001018490-22-000018	otherControlFinance	1	Various - See below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital. Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0000913181-22-000003	otherControlManagement	5	MUFG Bank, Ltd.	95.11% ownership stake in MUFG Americas Holding Corporation
0000913181-22-000003	otherControlManagement	6	Mitsubishi UFJ Trust & Banking Corporation	Provides strategic planning for the Global MUFG Investor Services Division, including MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	7	Mitsubishi UFJ Financial Group, Inc.	100% ownership stake in MUFG Bank, Ltd. and Mitsubishi UFJ Trust & Banking Corporation; 4.89% ownership stake in MUFG Americas Holding Corporation
0000913181-22-000003	otherControlManagement	8	Gregory Cohen	Head of Transfer Agent, MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	9	Young Kim	Chief Financial Officer, MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	10	Shinya Matsuzaki	Chairman of the Board, MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	4	MUFG Americas Holding Corporation	100% ownership stake in MUFG Fund Services (USA) LLC
0000913181-22-000003	otherControlManagement	3	George Hall	Chief Risk Officer of MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	2	James Fisher	Chief Executive Officer of MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	1	Nicholas Sgammato	Chief Compliance Officer of MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	11	Michael Scalzi	President, MUFG Investor Services (US) LLC
0000913181-22-000003	otherControlManagement	12	Akira Iwamoto	Board Manager of MUFG Investor Services (US) LLC
0001830271-22-000008	otherControlManagement	1	Glenn Rosenberg	Glenn Rosenberg is the Chairman of BlockQuake Transfer, LLC
0001667731-22-000236	otherControlManagement	1	Jeremi Gallant	Director
0001794142-22-000006	otherControlManagement	1	The INX Digital Company, Inc	Sole owner of INX Limited, Ltd
0001794142-22-000006	otherControlFinance	1	INX Limited, Ltd	INX Limited, Ltd wholly owns the INX Transfer Agent, LLC and provides funding as necessary.
0001922806-22-000004	otherControlManagement	1	Benjamin Lozano	Member of Senior Management
