ACCESSION_NUMBER	ENTITY_TYPE	ENT_ID	ENTITYNAME	AGREEMENTDESCRIPTION
0000817712-11-000016	otherControlManagement	1	Thrivent Financial for Lutherans ('TFL')	TFL is the parent company of Thrivent Financial Holdings, Inc.
0000769188-11-000006	otherControlManagement	2	Sun Life Financial (U.S.) Investments LLC	Sun Life of Canada (U.S.) Financial Services Holdings, Inc. is a subsidiary of Sun Life Financial (U.S.) Investments LLC.
0000769188-11-000006	otherControlManagement	6	Sun Life Financial Inc.	Sun Life Global Investments Inc. is a subsidiary of Sun Life Financial Inc., which is the ultimate parent of MFS Service Center, Inc.
0000769188-11-000006	otherControlManagement	5	Sun Life Global Investments Inc.	Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc. is a subsidiary of Sun Life Global Investments Inc.
0000769188-11-000006	otherControlManagement	3	Sun Life Financial (U.S.) Holdings, Inc.	Sun Life Financial (U.S.) Investments LLC is a subsidiary of Sun Life Financial (U.S.) Holdings, Inc.
0000769188-11-000006	otherControlManagement	4	Sun Life Assurance Company of Canada--U.S. Operations Holdings, Inc.	Sun Life Financial (U.S.) Holdings, Inc. is a subsidiary of Sun Life Assurance Company of Canada - U.S. Operations Holdings, Inc.
0000769188-11-000006	otherControlManagement	1	Sun Life of Canada (U.S.) Financial Services Holdings, Inc.	MFS Service Center, Inc. is a subsidiary of Massachusetts Financial Services Company, which in turn is a subsidiary of Sun Life of Canada (U.S.) Financial Services Holdings, Inc.
0001018490-11-000015	otherControlManagement	1	Various-see below.	DB Services Americas, Inc. ('SerAms'), formerly known as DB Services Tennessee, Inc. and prior as BT Services Tennessee, Inc., was incorporated in the State of Delaware on December 6, 1991 and established in Tennessee as a servicing company to provide operational and back-office services to Deutsche Bank Trust Company Americas ('DBTCA') and certain of its affiliates. DBTCA, formerly known as Bankers Trust Company, is the principal United States banking subsidiary of Deutsche Bank Aktiengesellschaft ('DBAG'). SerAms does not have any third party client agreements. Rather, SerAms, as engaged by DBTCA, provides technical and administrative support services including data processing, telecommunications, maintenance of appropriate records in accordance with existing standards, recordkeeping and accounting functions in connection with services provided to DBTCA's customers (or DBTCA's customers' customers, in the case of DBTCA's private label business for certain affiliates); and DBTCA has appointed SerAms as its agent to act on its behalf in connection with the transfer of securities and other instruments. Accounts are maintained jointly by DBTCA and SerAms. SerAms in its transfer agent function provides services to DBTCA in a manner as if SerAms is an independent, dedicated contractor that works solely for DBTCA and no other transfer agent. There is a shared system of database for DBTCA and SerAms. An example is escheatment - the details of escheatment are maintained by SerAms while the remission to the states is done in the name of and on behalf of DBTCA. SerAms management is responsible to the business line management of DBAG and DBAG affiliates/subsidiaries including DBTCA. The business line unit head in Tennessee reports to business line unit management of DBAG. Audits are performed by DBAG's Audit Department. Examinations of DBAG NY branch and subsidiary bank, DBTCA, are performed by the Federal Reserve Bank of New York and the New York Department of Banking. DBAG provides for SerAms the infrastructure necessary to insure safety and soundness measures including accounting systems, the Legal Department, the Internal Audit Department, Compliance, Human Resources and technology functions.
0001018490-11-000015	otherControlFinance	1	Various-see below.	A Deutsche Bank AG holding company, Deutsche Bank Trust Corporation, provided the original, capital funding for the Registrant and for a time provided a line of credit for working capital.  Working capital is now provided via service fees which originate from inter-company billings for the services rendered.
0000944496-11-000007	otherControlManagement	1	The Bank of New York Mellon Corporation	100% Indirect Owner
0000944496-11-000007	otherControlFinance	1	Mellon Investor Services Holdings LLC	100% Owner
0001214659-11-001876	otherControlFinance	1	Robert E. Swanson	Sole Managing Member
0001214659-11-001876	otherControlManagement	1	Robert E. Swanson	Sole Managing Member
0001139576-11-000004	otherControlFinance	1	Resource Leasing, Inc.	Periodically loan capital to registrant which are secured by promissory note
0001139576-11-000004	otherControlManagement	2	Resource America, Inc.	Resource America, Inc. is the sole shareholder of Resource Leasing, Inc.
0001139576-11-000004	otherControlManagement	1	Resource Leasing, Inc.	Resource Leasing, Inc. is the majority shareholder of registrant
0001139576-11-000004	otherControlFinance	2	Resource America, Inc.	Periodically loan capital to registrant which are secured by promissory note
