ACCESSION_NUMBER	ADDRESS_ID	ADDRESS_TYPE	ADDRESS
0000810704-08-000015	1	principalOfficeAddress	3100 Breckinridge Boulevard  Duluth GA 30099
0000810704-08-000015	1	otherBusinessLocation	100 Citibank Drive  San Antonio TX 78245
0001018490-08-000017	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0001144204-08-054822	1	principalOfficeAddress	52 Maple Run Drive  Jericho NY 11753
0001128776-08-000007	1	principalOfficeAddress	1 Griffin Road North Attn: UIT Operations Department Windsor CT 06095
0000862124-08-000007	6	otherBusinessLocation	400 Puritan Way  Marlborough MA 01752
0000862124-08-000007	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0000862124-08-000007	1	principalOfficeAddress	300 Puritan Way  Marlborough MA 01752
0000862124-08-000007	2	mailingAddress	82 Devonshire Street G5B - Attn: Enterprise Compliance Boston MA 02109-3614
0000862124-08-000007	2	otherBusinessLocation	100 Magellan Drive  Covington KY 41015-4399
0000862124-08-000007	3	otherBusinessLocation	200 Magellan Drive  Covington KY 41015-4399
0000862124-08-000007	4	otherBusinessLocation	Lucas Administrative Center 235 C University Drive Highland Heights KY 41099
0000862124-08-000007	5	otherBusinessLocation	200 Seaport Boulevard  Boston MA 02210
0000862124-08-000007	20	otherBusinessLocation	5411 Page Road  Durham NC 27703
0000862124-08-000007	7	otherBusinessLocation	One Spartan Way  Merrimack NH 03054
0000862124-08-000007	8	otherBusinessLocation	Two Contra Way  Merrimack NH 03054
0000862124-08-000007	9	otherBusinessLocation	100 Salem Street  Smithfield RI 02917
0000862124-08-000007	10	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0000862124-08-000007	11	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0000862124-08-000007	12	otherBusinessLocation	175 East 400 South  Salt lake City UT 84101
0000862124-08-000007	13	otherBusinessLocation	49 North 400 West  Salt Lake City UT 84101
0000862124-08-000007	14	otherBusinessLocation	617 Davis Drive  Morrisville NC 27560
0000862124-08-000007	15	otherBusinessLocation	11000 Weston Parkway  Cary NC 27513
0000862124-08-000007	16	otherBusinessLocation	2501 South Highway 121 Building 1 Lewisville TX 75067
0000862124-08-000007	17	otherBusinessLocation	100 Howe Drive  Covington KY 41015
0000862124-08-000007	18	otherBusinessLocation	397 Williams Street  Marlborough MA 01752
0000862124-08-000007	19	otherBusinessLocation	639 Davis Drive  Morrisville NC 27713
0001297077-08-000105	1	principalOfficeAddress	3265 E. Warm Springs Road  Las Vegas NV 89120
0001288763-08-000008	5	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288763-08-000008	4	otherBusinessLocation	530 - 8th Avenue SW Suite 600 Calgary A0 T2P 3S8
0001288763-08-000008	3	otherBusinessLocation	201 Portage Avenue Suite 830 Winnipeg A2 R3B 3K6
0001288763-08-000008	1	otherBusinessLocation	Purdy's Wharf, Tower 2 1969 Upper Water St. Suite 2008 Halifax A5 B3J 3R7
0001288763-08-000008	1	principalOfficeAddress	100 University Avenue 9th Floor Toronto A6 M5J 2Y1
0001288763-08-000008	2	otherBusinessLocation	1500 University Street Suite 700 Montreal A8 H3A 3S8
0001288777-08-000011	5	otherBusinessLocation	510 Burrard Street 2nd Floor Vancouver A1 V6C 3B9
0001288777-08-000011	4	otherBusinessLocation	530-8th Avenue SW Suite 600 Calgary A0 T2P 3S8
0001288777-08-000011	3	otherBusinessLocation	201 Portage Avenue Suite 830 Winnipeg A2 R3B 3K6
0001288777-08-000011	2	otherBusinessLocation	1500 University Street Suite 700 Montreal A8 H3A 3S8
0001288777-08-000011	1	principalOfficeAddress	100 University Ave 9th Floor Toronto A6 M5J 2Y1
0001288777-08-000011	1	otherBusinessLocation	Purdy's Wharf, Tower 2 1969 Upper Water St. Suite 2008 Halifax A5 B3J 3R7
0001133702-08-000012	4	otherBusinessLocation	155 Seaport Blvd  Boston MA 02210
0001133702-08-000012	3	otherBusinessLocation	500 Salem Street  Smithfield RI 02917
0001133702-08-000012	2	otherBusinessLocation	One Destiny Way  Westlake TX 76262
0001133702-08-000012	2	mailingAddress	82 Devonshire Street Attention: OSG Compliance Boston MA 02109
0001133702-08-000012	1	principalOfficeAddress	1000 Plaza 5  Jersey City, NJ X1 07311
0001133702-08-000012	1	otherBusinessLocation	100 Crosby Parkway  Covington KY 41015
0001445583-08-000001	1	principalOfficeAddress	181 West Madison Street Suite 3825 Chicago IL 60602
0000769188-08-000010	1	otherBusinessLocation	Desert Canyon Corporate Campus 2411 West Peoria Avenue Phoenix AZ 85029
0000769188-08-000010	1	principalOfficeAddress	100 Hancock Street  Quincy MA 02171
0001297077-08-000101	1	principalOfficeAddress	3265 E. Warm Springs Road  Las Vegas NV 89120
0001104659-08-057905	1	principalOfficeAddress	100 Mulberry Street Gateway Center Three - 10th Floor Newark NJ 07102
0001104659-08-057905	1	otherBusinessLocation	B1, Letterkenny Office Park, Windyhall Letterkenny County Donegal L2 00000
0001408996-08-000008	2	mailingAddress	PO Box 371270  Las Vegas NV 89135
0001408996-08-000008	1	principalOfficeAddress	10446 Miners Gulch  Las Vegas NV 89135
0001140361-08-020963	1	principalOfficeAddress	2470 St. Rose Pkwy ste 304 Henderson NV 89074
0001169232-08-003335	1	principalOfficeAddress	5072 Annunciation Circle Suite 317 Ave Maria FL 34142
0000883757-08-000007	2	otherBusinessLocation	1185 West Georgia Street Suite 1620 Vancouver A1 V6E 4E6
0000883757-08-000007	1	principalOfficeAddress	200 University Avenue, Suite 400  Toronto A6 M5H 4H1
0000883757-08-000007	1	otherBusinessLocation	505-3rd Street SW, Suite 850  Calgary A0 T2P 3E6
0000733598-08-000004	2	mailingAddress	1345 Avenue of the Americas  New York NY 10105
0000733598-08-000004	1	principalOfficeAddress	8000 Interstate Hwy 10 West  San Antonio TX 78230
0000909567-08-000974	1	principalOfficeAddress	119 Euston Street  Charlottetown A7 C1A 1W3
0000909567-08-000974	2	mailingAddress	Corporate Secretary, Legal Department 5140 Yonge Street, Suite 900 Toronto A6 M2N 6X7
0001277690-08-000014	2	otherBusinessLocation	600 The Dome Tower 333, 7th Avenue SW Calgary A0 T2P 2Z1
0001277690-08-000014	1	otherBusinessLocation	1066 West Hastings Street Suite 1600 Vancouver A1 V6E 3X1
0001277690-08-000014	3	otherBusinessLocation	2001 University Street 16th Floor Montreal A8 H3A 2A6
0001277690-08-000014	4	otherBusinessLocation	1600 Hollis Street 4th Floor Halifax A5 B3J 1V7
0001277690-08-000014	1	principalOfficeAddress	320 Bay Street  Toronto A6 M5H 4A6
0000950149-08-000089	1	principalOfficeAddress	One Front St. #925  San Francisco CA 94111
0000773568-08-000011	1	principalOfficeAddress	5400 UNIVERSITY AVENUE  WEST DES MOINES IA 50266 5997
0001443149-08-000003	1	principalOfficeAddress	1331 North California Blvd., Suite 200  Walnut Creek CA 94596
0001018490-08-000014	1	principalOfficeAddress	648 Grassmere Park Road  Nashville TN 37211
0000842657-08-000006	2	mailingAddress	280 Park Avenue 6th Floor, West Building New York NY 10017
0000842657-08-000006	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0000842657-08-000005	2	mailingAddress	280 Park Avenue 6th Floor , West Building New York NY 10017
0000842657-08-000005	1	principalOfficeAddress	222 S. Riverside Plaza  Chicago IL 60606
0001439450-08-000007	1	principalOfficeAddress	5726 Belmont Ave  Dallas TX 75206
0001000952-08-000011	1	principalOfficeAddress	3988 N. Central Expwy. Bldg 5 Fl 6 Dallas TX 75204
0000950137-08-010041	1	principalOfficeAddress	734 Ameriprise Financial Center  Minneapolis MN 55474
0000950137-08-010041	1	otherBusinessLocation	c/o BFDS 30 Dan Road Canton MA 02021-2809
0000944496-08-000004	1	otherBusinessLocation	Mellon Client Service Center 500 Ross Street Pittsburgh PA 15262
0000944496-08-000004	1	principalOfficeAddress	Newport Office Center VII 480 Washington Boulevard Jersey City NJ 07310
0001030030-08-000004	1	principalOfficeAddress	116 South Franklin Street  Rocky Mount NC 27804
0001030030-08-000004	2	mailingAddress	PO Box 4365  Rocky Mount NC 27803-0365
0001439450-08-000004	1	principalOfficeAddress	5726 Belmont Ave  Dallas TX 75206
0001440229-08-000003	2	mailingAddress	P.O. Box 4421  Atlanta GA 30302
0001440229-08-000003	1	principalOfficeAddress	656 Bellemeade Avenue Suite A Atlanta GA 30318
0001105607-08-000139	1	principalOfficeAddress	6301 Glenwood  Overland Park KS 66202
0001285911-08-000004	1	otherBusinessLocation	The Bank of New York Mellon One Boston Place Boston MA 02108
