ACCESSION_NUMBER	CORP_PARTNER_TYPE	CORP_PARTNER_ID	ENTITYNAME	RELATIONSHIPSTARTDATE	TITLEORSTATUS	OWNERSHIPCODE	CONTROLPERSON	AUTHORITYDESCRIPTION	RELATIONSHIPENDDATE
0001202048-23-000005	corporationPartnership	1	The Variable Annuity Life Insurance Company (VALIC)	18-NOV-1996	Owner	E	true		
0001202048-23-000005	corporationPartnership	2	Freda Lee	17-JUN-2021	Executive Vice President	NA	true		
0001202048-23-000005	corporationPartnership	3	Todd McGrath	17-JUN-2021	President	NA	true		
0001202048-23-000005	corporationPartnership	4	Kara R. Boling	28-JUN-2016	Executive Vice President & COO	NA	true		
0001202048-23-000005	corporationPartnership	5	Barbara Rayll	30-NOV-2023	Vice President	NA			
0000071138-23-000004	corporationPartnership	1	Amanda Cardinalli	21-JUL-2003	President	D	true		
0000071138-23-000004	corporationPartnership	2	Alexander H Walker III	21-JUL-2003	Owner	D	true		
0002001221-23-000003	corporationPartnership	1	Jacob Claver	24-JAN-2023	Director	E	true		
0001146230-23-000011	corporationPartnership	14	Robert M. Fromberg	01-FEB-2016	Secretary	NA	true		
0001146230-23-000011	corporationPartnership	15	Sheila M. Frierson	01-JUL-2016	President, US Plan Managers	NA	true		
0001146230-23-000011	corporationPartnership	16	Marc J. Winters	06-DEC-2021	Head of Global Core Operations	NA	true		
0001146230-23-000011	corporationPartnership	12	Nicholas S. R. Oldfield	01-JUL-2014	CFO, Treasurer, and Director	NA	true		
0001146230-23-000011	corporationPartnership	11	Kevin M. Brennan	01-JUL-2013	Head of Equity Sales + Strategic Clients	NA	true		
0001146230-23-000011	corporationPartnership	10	William D. Zeller	17-JUL-2012	Chief Legal Officer - Computershare US	NA	true		
0001146230-23-000011	corporationPartnership	9	Computershare Holdings Inc.	01-JAN-2012	Indirect Owner	E	true		
0001146230-23-000011	corporationPartnership	8	Computershare Investments (UK)(No. 8) Limited	01-JAN-2012	Direct Owner	E	true		
0001146230-23-000011	corporationPartnership	13	Mark L. McDougall	01-JUL-2014	Global Chief Information Officer	NA	true		
0001146230-23-000011	corporationPartnership	1	Stephen Cesso	09-NOV-2001	U.S. General Counsel and Asst. Secretary	NA	true		
0001146230-23-000011	corporationPartnership	2	Computershare US Inc.	27-JUN-2005	Indirect Owner	E	true		
0001146230-23-000011	corporationPartnership	3	Computershare Limited	27-JUN-2005	Indirect Owner	E	true		
0001146230-23-000011	corporationPartnership	4	Richard L. Johnson, Jr.	09-NOV-2001	Chief Compliance Officer	NA	true		
0001146230-23-000011	corporationPartnership	5	Computershare US Services Inc.	14-MAR-2007	Indirect Owner	E	true		
0001146230-23-000011	corporationPartnership	17	Ann M. Bowering	11-JUL-2022	President and CEO, US Issuer Services	NA	true		
0001146230-23-000011	corporationPartnership	7	ACN 081 035 752 Pty Ltd	19-MAY-2010	Indirect Owner	E	true		
0001146230-23-000011	corporationPartnership	6	Steven R. Rothbloom	04-OCT-2007	Director	NA	true		
0000896852-23-000009	corporationPartnership	13	Mark Giuliano	14-DEC-2023	Director	NA	true		
0000896852-23-000009	corporationPartnership	12	Melanie Ringold	31-DEC-2022	Secretary	NA	true		
0000896852-23-000009	corporationPartnership	10	Terry Gibson Vacheron	15-MAR-2022	Chief Financial Officer	NA	true		
0000896852-23-000009	corporationPartnership	9	Rhonda Jo Dixon-Gunner	01-MAR-2022	Director, President	NA	true		
0000896852-23-000009	corporationPartnership	8	Invesco Advisers, Inc.	31-DEC-2009	Sole Voting Shareholder	E	true		
0000896852-23-000009	corporationPartnership	7	John Mark Zerr	30-MAY-2007	Director, Vice President	NA	true		
0000896852-23-000009	corporationPartnership	6	Laura Slowensky Stanley	05-NOV-2019	Senior Vice President	NA	true		
0000896852-23-000009	corporationPartnership	5	Debra Gene Kiemsteadt	05-NOV-2019	Senior Vice President	NA	true		
0000896852-23-000009	corporationPartnership	4	Cheri Lynn Stone	05-NOV-2019	Senior Vice President	NA	true		01-NOV-2023
0000896852-23-000009	corporationPartnership	3	Andrew Ryan Schlossberg	01-MAR-2019	Director, Chairman	NA	true		14-DEC-2023
0000896852-23-000009	corporationPartnership	2	Trisha Bell Hancock	09-NOV-2018	Senior Vice President	NA	true		
0000896852-23-000009	corporationPartnership	1	Crissie McMennamy Wisdom	01-APR-2013	Anti-Money Laundering Compliance Officer	NA	true		
0000896852-23-000009	corporationPartnership	11	Jesse James Dean	15-MAR-2022	Senior Vice President	NA	true		
0001718015-23-000015	corporationPartnership	15	Krista Lalonde	06-SEP-2022	COO	NA	true		
0001718015-23-000015	corporationPartnership	17	Rose Mark	27-OCT-2023	Director	NA	true		
0001718015-23-000015	corporationPartnership	13	Robyn Secord Ross	28-OCT-2021	Director	NA	true		
0001718015-23-000015	corporationPartnership	16	Justin Sheehan	31-JUL-2023	CCO, CRO	NA	true		
0001718015-23-000015	corporationPartnership	12	Shawn Stordy	12-OCT-2021	CFO	NA	true		
0001718015-23-000015	corporationPartnership	11	Frank Kailik	29-MAR-2021	Managing Director, Special Operations	NA	true		30-NOV-2023
0001718015-23-000015	corporationPartnership	10	Robert Lloyd Morton	30-OCT-2020	Director	NA	true		
0001718015-23-000015	corporationPartnership	9	MARILOU HAZEL JUANTA	10-AUG-2020	RISK OFFICER	NA	true		30-JUN-2022
0001718015-23-000015	corporationPartnership	8	Dan Eisner	19-SEP-2017	Director	NA	true		24-NOV-2023
0001718015-23-000015	corporationPartnership	7	Daniel Sander	19-SEP-2017	President	NA	true		
0001718015-23-000015	corporationPartnership	6	Dianna Reimer	19-SEP-2017	Chief Strategy Officer	NA	true		
0001718015-23-000015	corporationPartnership	5	Sadiq Hajee Lalani	19-SEP-2017	Director	NA	true		
0001718015-23-000015	corporationPartnership	4	Nicholas James Johnson	19-SEP-2017	Director	A	true		
0001718015-23-000015	corporationPartnership	3	Randy Clifford Gregory	19-SEP-2017	Chairman & Director	NA	true		
0001718015-23-000015	corporationPartnership	2	Scott Allen Saxberg	19-SEP-2017	DIRECTOR	B	true		
0001718015-23-000015	corporationPartnership	1	JENNA MAY KAYE	09-SEP-2017	CEO	B	true		
0001718015-23-000015	corporationPartnership	14	Rachel Wanchulak	01-JUL-2022	Vice President	NA	true		
0000027048-23-000011	corporationPartnership	1	SS&C Technologies Holdings, Inc.	16-APR-2018	Indirect Owner	E	true		
0000027048-23-000011	corporationPartnership	2	Adam Girard	16-APR-2018	Tax Officer	NA	true		
0000027048-23-000011	corporationPartnership	6	Nick Wright	23-DEC-2021	President	NA	true		
0000027048-23-000011	corporationPartnership	3	William C. Stone	16-APR-2018	Director	NA	true		
0000027048-23-000011	corporationPartnership	4	Patrick Pedonti	16-APR-2018	Executive VP, Treasurer, Director	NA	true		04-DEC-2023
0000027048-23-000011	corporationPartnership	5	SS&C Technologies, Inc.	16-APR-2018	Direct Owner	E	true		
0000027048-23-000011	corporationPartnership	7	Nicole Greene	05-SEP-2022	Head of Global Investor & Dist. Solution	NA	true		
0000027048-23-000011	corporationPartnership	8	Brian Schell	04-DEC-2023	Executive VP, Treasurer	NA	true		
0001995558-23-000001	soleProprietorship	1	Alina Trombley	17-OCT-2023	President			Sole member and/or oversee compliance	
0000737074-23-000002	corporationPartnership	3	Michael D. Policarpo	01-JUL-2019	Director	NA	true		
0000737074-23-000002	corporationPartnership	1	Victory Capital Operating, LLC	24-DEC-2019	Owner	E	true		
0000737074-23-000002	corporationPartnership	2	David C. Brown	01-JUL-2019	Director	NA	true		
0000737074-23-000002	corporationPartnership	7	Scott A. Stahorsky	20-MAR-2023	Officer	NA	true		
0000737074-23-000002	corporationPartnership	6	James De Vries	20-MAR-2023	Officer	NA	true		
0000737074-23-000002	corporationPartnership	5	Christopher K. Dyer	01-JUL-2019	Officer	NA	true		03-NOV-2023
0000737074-23-000002	corporationPartnership	4	Nina Gupta	01-JUL-2019	Director	NA	true		
0001020337-23-000010	corporationPartnership	11	Kenneth McCullum	15-OCT-2020	Director	NA	true		
0001020337-23-000010	corporationPartnership	10	Principal Financial Group, Inc.	01-JAN-2007	Parent of Principal Financial Services	E	true		
0001020337-23-000010	corporationPartnership	9	Principal Financial Services, Inc	01-JAN-2007	Parent of PGI Holding Co (US), LLC	E	true		
0001020337-23-000010	corporationPartnership	12	Mitch Nass	10-OCT-2023	Counsel & Secretary	NA			
0001020337-23-000010	corporationPartnership	8	Principal Global Investors Holding Company (US), LLC	01-MAY-2017	Parent of Registrant	E	true		
0001020337-23-000010	corporationPartnership	2	Kamal Bhatia	16-DEC-2019	Director	NA	true		17-OCT-2022
0001020337-23-000010	corporationPartnership	3	Barbara Wenig	28-OCT-2022	Director	NA	true		
0001020337-23-000010	corporationPartnership	4	Michael Scholten	11-SEP-2015	Chief Financial Officer	NA	true		
0001020337-23-000010	corporationPartnership	5	Michael Hubbard	27-AUG-2019	Assistant Vice President	NA	true		
0001020337-23-000010	corporationPartnership	6	Clint Woods	01-SEP-2021	VP, Assoc General Counsel & Secretary	NA			10-OCT-2023
0001020337-23-000010	corporationPartnership	7	Diane Nelson	22-OCT-2015	Chief Compliance Officer & AML Officer	NA	true		
0001020337-23-000010	corporationPartnership	1	Sharon Hoppel	30-JUN-2021	President and Director	NA	true		
0001424912-23-000003	soleProprietorship	22	Carmen Hill	04-MAY-2018	Chief Privacy Officer			Officer	26-MAY-2023
0001424912-23-000003	soleProprietorship	23	George Esposito	24-MAR-2022	VP, General Counsel and Secretary			Officer	
0001424912-23-000003	soleProprietorship	24	John Zucco	07-MAR-2022	Vice President			Officer	27-JAN-2023
0001424912-23-000003	soleProprietorship	25	Christopher Luisa	07-MAR-2022	Vice President			Officer	03-AUG-2022
0001424912-23-000003	soleProprietorship	26	SE2 Asset Holdings, LLC	11-JUN-2021	Shareholder -- SE2 Holdings, LLC			Indirect Interest	
0001424912-23-000003	soleProprietorship	27	Rob Frederick	16-MAY-2022	President and Chief Operating Officer			Officer	28-APR-2023
0001424912-23-000003	soleProprietorship	28	Ian Jeffrey	15-JUN-2022	Head of People and Culture			Officer	
0001424912-23-000003	soleProprietorship	29	Robin Alonso	01-NOV-2023	Chief Compliance Officer			Officer	
0001424912-23-000003	soleProprietorship	30	Ashley Street	01-NOV-2023	Deputy General Counsel, Privacy Officer			Officer	
0001424912-23-000003	soleProprietorship	31	Steve Halloran	26-MAY-2023	Head of TPA and Zinnia Digital			Officer	
0001424912-23-000003	soleProprietorship	21	Milner Fenandoe	30-JUN-2021	Vice President			Officer	17-MAR-2023
0001424912-23-000003	soleProprietorship	20	Michael Celi	15-MAR-2021	Vice President			Officer	
0001424912-23-000003	soleProprietorship	19	Brad Medd	13-NOV-2020	CTO			Officer	
0001424912-23-000003	soleProprietorship	18	John McConnell	28-JUL-2020	CFO			Officer	
0001424912-23-000003	soleProprietorship	17	NANCY J. ROHN	25-AUG-2017	ASSISTANT SECRETARY			OFFICER	26-MAY-2023
0001424912-23-000003	soleProprietorship	16	TODD L. BOEHLY	01-FEB-2017	MEMBER - NZC CAPITAL, LLC			INDIRECT INTEREST	
